url_chanson,paroles_chanson,titre_chanson,nom_chanson,pages_chanson,nom_artiste,nom_artiste.s,url_photo
http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre/paroles-clemence-en-vacances.html,   Le linge et les commissions Quand il essaie de lui dire De coudre un bouton perdu Elle répond dans un sourire Va j'ai bien assez cousu Clémence Clémence ... C'est la maîtresse d'école Qui l'a dit au pharmacien Clémence est devenue folle Paraît qu'elle ne fait plus rien Mais selon l'apothicaire Dans l'histoire le plus fort N'est pas qu'elle ne veuille rien faire Mais n'en ait aucun remords Clémence Clémence ... Je suis de bon voisinage On me salue couramment Loin de moi l'idée peu sage D'inquiéter les brave gens Mais les grand-mères commencent De rire et parler tout bas La maladie de Clémence Pourrait bien s'étendre là Toutes les Clémence Prendraient des vacances Elles ne feraient plus rien Toutes les Clémence Comme en enfance Elles seraient bien Toutes les Clémence Prendraient des vacances Elles ne feraient plus rien Toutes les Clémence Comme en enfance Se reposeraient enfin         ,"Clémence , En Vacances","Clémence , En Vacances",http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre-p1,Anne Sylvestre,anne-sylvestre,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/anne-sylvestre.jpg
http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre/paroles-coincidences.html,"   mais certainement pas l'usine, où tous les pères vont pourtant gantés, bottés, casqués de blanc, gagner leurs trois sous de débine . Il faut tout ça pour compenser ce que vous pouvez gaspiller d'essence dans vos mobylettes, et quand vous marcherez à pied, vous pourrez toujours regarder passer les avions sur vos têtes. (Refrain) Allons, mais qu'est-ce que tu penses ? Ce n'sont que des coïncidences. Ces choses-là n'arrivent pas, pas chez nous en tout cas. Et moi, moi qui vous parle avec mon micro électrique, j'ai bonne mine à vous les dérouler, mes idées paniques. Je n'aime pas beaucoup le froid, je ne me chauffe pas au bois, et je ne boude pas l'essence, mais j'ai au ventre une grand' peur qu'on se retrouve un jour sans fleurs, sans enfants et sans espérance, qu'on se retrouve un jour sans nous, avec personne au bord du trou, rien que des armes et puis personne. Oh, dites qu'on s'en passera, de toutes ces choses qu'on a, qui ne valent pas qu'on abandonne.. (Refrain) Allons, mais qu'est-ce que tu penses ? Ce n'sont que des coïncidences. Ces choses-là n'arrivent pas, pas chez nous en tout cas. Je n'y peux rien, toujours j'y pense, je n'crois pas aux coïncidences. Ces choses arrivent bien et je n'invente rien. Mais, surtout, gardez vos vélos. On ira voir au bord de l'eau si jamais la mer veut redevenir bleue.                 ",Coïncidences,Coïncidences,http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre-p1,Anne Sylvestre,anne-sylvestre,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/anne-sylvestre.jpg
http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre/paroles-comme-higelin.html,"   Et puis, le corps transi de froid Ouvert à tous les vents qui passent Je l'ai chanté plus d'une fois Mais quand je me voudrais tendresse Mais quand je me voudrais passion Les mots s'échappent et me laissent Ligotée dans ma déception Je peux chanter tour ce qu'on veut Laissez-moi juste y croire un peu Mais comme Higelin Comme les copains Je me demanderai toujours Comment faire les chansons d'amour Y a un langage à inventer Qui dise l'imprudence d'aimer J'ai beau creuser, j'ai beau chercher Je ne l'ai pas trouvé Y a un langage à inventer Alors, je marche à l'aveuglette Et dans mon désert, pas à pas Je désespère et je m'inquiète Et si on ne m'entendait pas ? Et si on pensait que j'ignore Les coups de cœur et de printemps Les dix-huit ans qui brûlent encore Et puis qui brûleront longtemps ? J'ai bien toujours comme autrefois Un cœur qui ne s'arrête pas Mais comme Higelin Comme les copains Je me demanderai toujours Comment faire les chansons d'amour Y a un langage à inventer Qui dise l'imprudence d'aimer J'ai beau creuser, j'ai beau chercher Je ne l'ai pas trouvé Y a un langage à inventer J'aurais tant voulu T'écrire Une chanson d'amour                 ",Comme Higelin,Comme Higelin,http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre-p1,Anne Sylvestre,anne-sylvestre,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/anne-sylvestre.jpg
http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre/paroles-comme-un-grand-cerf-volant.html,"    Pour un sorcier, pour une magicienne Et notre vie suspendue à la sienne Ne vaut pas plus que ce bout de chiffon Gonflé de rêves et de quelques chansons Comme un grand cerf-volant Dont on n'est jamais sûr qu'il va prendre le vent Ce vaisseau composé de mots et de musique On le tient dans ses mains, au bout d'un fil magique On plane et on s'envole, évitant de penser Qu'en tombant avec lui on pourrait se briser Et tous ces cœurs qu'à sa suite il entraîne Sont les rubans qui lui font une traîne Ils virevoltent et le suivent partout Et l'on s'inquiète, on se dit qu'on est fous Ils sont trop haut ! Leur confiance est si grande ! Il faudra bien pourtant qu'on redescende Et qu'on les pose avec tant de douceur Qu'ils n'aient jamais le temps de prendre peur Et peu à peu, tirant le fil magique On rembobine les mots, la musique Et on se dit avec humilité Qu'un jour de plus le vent nous a portés Puis ils repartent avec les yeux qui brillent Et au dehors, la vie les éparpille En nous laissant le désir insensé D'être demain pour tout recommencer Comme un grand cerf-volant Dont on n'est jamais sûr qu'il va prendre le vent Ce vaisseau composé de sons et de paroles On le tient dans ses mains, attendant qu'il décolle On plane et on s'envole, évitant de penser Qu'en tombant avec lui on pourrait se briser On plane et on s'envole et on s'en va penser Que cette fois encore on ne s'est pas brisés                 ",Comme Un Grand Cerf-volant,Comme Un Grand Cerf-volant,http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre-p2,Anne Sylvestre,anne-sylvestre,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/anne-sylvestre.jpg
http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre/paroles-comme-un-personnage-de-sempe.html,"   Et je me sens dérisoire Juste à côté de l'histoire Décalée Comme un point dans une image Comme un petit personnage De Sempé On se croit irremplaçable Mais on est finalement Qu'un infime grain de sable Entre les griffes du vent Il arrive aussi qu'on gagne Mais on perd au prochain coup On déplace des montagnes Qui ne sont que des cailloux Et on se sent dérisoire Juste à côté de l'histoire Décalée Comme un point dans une image Comme un petit personnage De Sempé Je continuerai ma route Chez moi, on n' s'arrête pas Et je laisserai sans doute Quelque chose derrière moi Alors le plus bel hommage Ça serait de me laisser Me promener dans l'image Je ne ferais que passer Et je serais provisoire Une fourmi dans l'histoire Rassurée Un être humain dans la foule Dans la tendresse qui coule De Sempé Comme un point dans une image Comme un petit personnage De Sempé                 ",Comme Un Personnage De Sempe,Comme Un Personnage De Sempe,http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre-p2,Anne Sylvestre,anne-sylvestre,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/anne-sylvestre.jpg
http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre/paroles-comment-je-m-appelle.html,   Si vous le savez... Quand je fus berceau et puis biberonne J'oubliais tout ça quand je fus rosier Puis me réveillais un matin torchonne J'étais marmitasse et pierre d'évier J'étais ravaudière et j'étais routine On m'appelait soupe on m'appelait pas J'étais paillasson carreau de cuisine Et j'étais l'entrave à mes propres pas Si vous le savez... Puis un jour un jour du fond ma tombe J'entendis des voix qui se rappelaient Plaisirs et douleurs souvenirs en trombe Et j'étais vivante et on m'appelait Peu importe alors l'état de la cage Le temps qu'il faudra pour s'en évader Je saurai quoi mettre en haut dans la marge Pour recommencer mon nouveau cahier Je sais maintenant comment je m'appelle Je vous le dirai je vous le dirai Je sais maintenant comment je m'appelle Et c'est pas demain que je l'oublierai Et c'est pas demain que je l'oublierai                 ,Comment Je M'appelle,Comment Je M'appelle,http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre-p2,Anne Sylvestre,anne-sylvestre,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/anne-sylvestre.jpg
http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre/paroles-compostelle.html,"   Sous quelques toiles À la belle étoile Tu feras ton lit dans la douceur de l'air La route est longue jusqu'à Compostelle Pour qu'on s'y attelle Faut avoir du cœur Le temps n'est plus de faire mes bagages Le pèlerinage Me fait toujours peur Sur cette route Tu feras sans doute De belles rencontres. On te tendra la main Et dans les gîtes Où parfois on s'abrite Tu ne seras qu'un parmi d'autres humains D'un pas tranquille,  Villages et villes Défileront comme grains de chapelet Si tu trébuches Ne crains pas les bûches Cette marche est bien celle que tu voulais La route est longue jusqu'à Compostelle Pour qu'on s'y attelle Faut avoir du cœur Le temps n'est plus de faire mes bagages Le pèlerinage Me fait toujours peur Quand la dernière Des pluies printanières Aura baptisé ton voyage fervent Et quand plus vite Tes pieds qui méditent T'auront emmené encor plus loin devant Va faire escale Auprès des cathédrales N'oublie pas surtout de bien les saluer Pour moi qui reste Sans faire un seul geste Et qui ne suis qu'une nomade arrêtée La route est longue jusqu'à Compostelle Pour qu'on s'y attelle Faut avoir du cœur Le temps n'est plus de faire mes bagages Le pèlerinage Me fait toujours peur                 ",Compostelle,Compostelle,http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre-p2,Anne Sylvestre,anne-sylvestre,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/anne-sylvestre.jpg
http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre/paroles-couteau-caresse.html,"   Quand tu t'en vas Ma vie s'enfuit par ta blessure Mon sang dévale à grands éclats Je ne suis plus que meurtrissure Un peu plus seule à chaque fois Ton image se défigure Mille flèches, verre brisé Je m'écartèle et me parjure J'en oublie le bonheur d'aimer Quand tu t'en vas, couteau caresse Quand tu t'en vas, je meurs de froid Quand tu t'en vas, quand tu me laisses Un rien me blesse et même toi Quand tu t'en vas Obstinément mon front s'écorche Aux pierres de tes souterrains Pourquoi as-tu éteint les torches ? M'aimeras-tu encore demain ? Dès le premier pas qui t'éloigne Tu es en pays étranger Aussitôt, mes démons m'empoignent Aussitôt, je suis en danger Ne t'en va pas, couteau-caresse Ne t'en va pas, il fait si froid Si tu t'en vas, si tu me laisses Plus rien ne restera de toi Mais tu t'en vas, couteau-caresse Mais tu t'en vas, couteau-caresse Mais tu t'en vas, couteau-caresse Mais tu t'en vas                 ",Couteau-caresse,Couteau-caresse,http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre-p2,Anne Sylvestre,anne-sylvestre,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/anne-sylvestre.jpg
http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre/paroles-cul-et-chemise.html,"   Mais quoi ? Vous boudez et je réalise Qu'être la chemise ne vous convient plus Ah ! Mais il faudrait qu'on vous civilise Ce revirement est inattendu Eh ! Soyez le cul, ça vous galvanise Ne vous plaignez pas si c'est exigu ! Je ne comprends pas cette convoitise Je serai chemise, vous m'avez vaincue Ne craignez-vous pas que partout on dise Que vous vous cachez d'être trop dodu ? Oublions un peu ce qui nous divise Nous nous conduisons en vrais malotrus Vous êtes un cul comme une banquise Moi une chemise bien saugrenue Puisque nous voici comme cul et chemise Soyons la chemise ou soyons le cul Mais en vérité, c'est une surprise Que notre amitié y ait survécu                 ",Cul Et Chemise,Cul Et Chemise,http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre-p2,Anne Sylvestre,anne-sylvestre,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/anne-sylvestre.jpg
http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre/paroles-d-accord.html,"   Ça montre moins que ça pourrait Ça entretient son héritage Ça n'vous fera certainement plus Les mômes que vous auriez voulus Ça en a déjà des ribambelles Mais ça a dû vous l'raconter Les gamins en prêt-à-porter Ils vous font pas la vie moins belle Ce sont des chèvres qui ont vu le loup Qui ont joué des cornes jusqu'au bout Mais qui n'ont pas été mangées, grand-mère ! Et même si elles attrapent le béguin Ne vous prenez pas pour Monsieur Seguin Elles savent trop bien sauter les barrières D'accord, c'est pas des primeurs Ça n's'est pas fait lifter le cœur C'est pas d'la p'tite laitue bien tendre Oui, on peut s'y casser les dents Mais c'est bien plus intéressant Et si vous vous laissiez surprendre D'accord ?                 ",D Accord,D Accord,http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre-p2,Anne Sylvestre,anne-sylvestre,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/anne-sylvestre.jpg
http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre/paroles-d-amour-tendre.html,"    Car enfin, revoyons l'histoire ""L'un d'eux s'ennuyant au logis"" Vous ne m'en ferez pas accroire,  Il s'ennuyait, vous l'avez dit Et plus loin, parlant de son frère ""Je le désennuierai"" ah ! ah ! Nous tenons le mot de l'affaire Il s'ennuyait aussi, voilà ! Voyez encore ces hypocrites En pleurant se dirent adieu Quoi d'étonnant à ce qu'ensuite Son voyage fût malheureux ? {x2} Heureux amants, si d'aventure Vous sentez la tranquillité Tomber comme une couverture Sur vos rêves de volupté Arrachez-vous, fuyez ensemble Ou séparés. Le monde est grand Que l'impatience vous rassemble Et que l'amour marche devant Multipliez les retrouvailles N'attendez pas pour voyager Qu'indifférence vous tenaille,  Que soit passé le temps d'aimer {x2}                 ",D Amour Tendre,D Amour Tendre,http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre-p2,Anne Sylvestre,anne-sylvestre,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/anne-sylvestre.jpg
http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre/paroles-dans-la-vie-en-vrai.html,"    C'est vrai qu'on pourrait même y croire comme dans le poste Sûr qu'on pourrait se regarder à la télé On pourrait tout chanter sans craindre la riposte Et saluer sans jamais risquer les sifflets En éteignant, on se sent un peu mal à l'aise Et si on pleure, ce n'est pas en trois couplets Sans le play-back on oublie tout jusqu'aux fadaises On se retrouve avec son cœur au grand complet Mais, dans la vie, mais dans la vie en vrai Comme je t'aime, je t'aimerai Que ce soit de loin ou de près Ce que j'ai dit, le redirai Et pour de rire et pour de vrai C'est vrai qu'on dit : ""C'est beau la vie comme chez les autres"" On rêve de vivre aussi bien que les voisins On écoute facilement les bons apôtres On admet que nos sentiments ne valent rien Mais si on veut bien se pencher à la fenêtre On voit qu'ils regardent tout aussi bien chez nous Que notre vie leur donne des regrets, peut-être Qu'on était bien et qu'on n'y pensait pas du tout Mais, dans la vie, mais dans la vie en vrai Comme je t'aime, je t'aimerai Que ce soit de loin ou de près Ce que j'ai dit, le redirai Et pour de rire et pour de vrai                 ",Dans La Vie En Vrai,Dans La Vie En Vrai,http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre-p2,Anne Sylvestre,anne-sylvestre,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/anne-sylvestre.jpg
http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre/paroles-dans-le-brouillard-d-automne.html,    Les arbres qui s'étonnent Avaient leurs branches nues J'ai couru Comment vous ai-je reconnu ? Dans le brouillard d'automne S'estompent les saisons Dans le brouillard d'automne S'estompent les saisons Les arbres qui s'étonnent Déchirent l'horizon Nous avions Nous avions peut-être raison Dans le brouillard d'automne Vous n'êtes pas resté Dans le brouillard d'automne Vous n'êtes pas resté Les arbres qui s'étonnent Ne peuvent que pleurer Vous étiez Étiez retourné en été                 ,Dans Le Brouillard d Automne,Dans Le Brouillard d Automne,http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre-p2,Anne Sylvestre,anne-sylvestre,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/anne-sylvestre.jpg
http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre/paroles-dans-ma-fusee.html,"   Une boîte à musique Et un perroquet Qui parle aussi bien que tous ceux que je connaissais. Dans ma fusée J'ai rapporté Jacques, Paul et Pierre Et mon petit frère Et un méchant loup Aussi vilain que le nôtre quand il fait hou-hou. Dans ma fusée J'ai rapporté Une institutrice Et des exercices De calcul mental Les mêmes que ceux qui m'ont donné tellement de mal. Quand ma fusée Je l'ai posée Mon père en colère Comme sur la terre M'a fait la leçon Si j'avais su ça j'aurais pas quitté ma maison...                 ",Dans Ma Fusée,Dans Ma Fusée,http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre-p2,Anne Sylvestre,anne-sylvestre,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/anne-sylvestre.jpg
http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre/paroles-des-fleurs-pour-gabrielle.html,"   Et dans son âme et dans son corps Mais trouver partout le danger Il y a de quoi prendre mort Et c'était un amour peut-être Un amour printemps, un amour souci Un qu'on ne met pas aux fenêtres Un qui pouvait faire du mal à qui ? Si j'avais su, si j'avais su Que vous vous penchiez au bord de ce trou D'un coup d'avion serais venue Pour vous retenir là au bord de vous Monsieur pognon ne mourra pas Mam'zelle Machin, la bague au doigt Étalera son grand amour Avec quelques diamants autour Et le printemps déplie ses feuilles La liberté nous berce encore Nous qui sommes toujours dehors Il se pourrait bien que l'on veuille Nous couper les ailes aussi Je vous dédie ces quelques fleurs J'aurais pu être comme vous Et tomber dans le même trou Je vous comprends si bien, ma sœur Vous restez un de mes soucis On n'a pas arrêté la meule Où d'autres se feront broyer Et vous ne serez pas la seule Ça ne peut pas vous consoler                 ",Des Fleurs Pour Gabrielle,Des Fleurs Pour Gabrielle,http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre-p2,Anne Sylvestre,anne-sylvestre,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/anne-sylvestre.jpg
http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre/paroles-des-nouilles.html,"   Alors un gâteau... de nouilles ! Avec les nouilles, pas de magouille, on veut des nouilles et rien que ça. Des nouilles, alors moi je cafouille, servir toujours le même plat ! Mais il y a les vermicelles,  les spaghettis, les papillons, cheveux d'ange ou de demoiselle,  rubans, coussins et tortillons. Macaronis et coquillettes, petits plombs ou langues d'oiseaux, alphabet au bord de l'assiette, paniers, roulettes et fuseaux. Des nouilles, des nouilles, des nouilles ! J'en veux pas si c'est pas des nouilles. Si c'est pas des nouilles, j'en veux pas. (x2) Quel est votre nom ? Des nouilles ! Où habitez-vous ? Des nouilles ! Que font vos parents ? Des nouilles ! Combien gagnent-ils? Des nouilles ! Des nouilles... Des nouilles...  C'est une idée ça des nouilles! Des nouilles, des nouilles, des nouilles ! On veut des nouilles!                 ",Des Nouilles,Des Nouilles,http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre-p2,Anne Sylvestre,anne-sylvestre,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/anne-sylvestre.jpg
http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre/paroles-dis-moi-pauline.html,"    On vous a beaucoup plaints, c'est vrai De ce que, chez vous, le français Était envahi par l'anglais Sais-tu Pauline Qu'ici c'est pas loin d'être ça ? Le français, tu le trouves pas Ou tu n'entends chanter que la Langue crétine Tout ce qu'ici vous déclarez On le chante à notre oreiller Quand il veut bien nous écouter Même ça, c'est rare On vient pas des pays du froid On vient d'Alsace on vient de Groix Du quinzième ou de Courbevoie C'est notre tare Ramenons pas nos fraises Pour la chanson française Il n'est bon bec Que de Québec Ramenons pas nos fraises Pour la chanson française Il n'est bon bec Que de Québec Bon, j'ai mis les pieds dans le plat J'ai dit ce qu'il ne fallait pas Mais, à part moi, qui le fera ? Tu sais Pauline Depuis le temps qu'on se connaît Qu'on tourne le même couplet Que la prudence et moi, on n'est Pas très copines Mais si tu connais des indiens Des endisqueurs, des journaliens Des qui pourraient nous trouver bien Voire exotiques Avec notre accent français Nous les copains, on s'en irait Leur montrer que parfois on fait De la musique On ramènerait nos fraises Et la chanson française S'rait dans le journal A Montréal On ramènerait nos fraises Et la chanson française S'rait plus à sec Pour le Québec                 ",Dis-moi Pauline,Dis-moi Pauline,http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre-p2,Anne Sylvestre,anne-sylvestre,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/anne-sylvestre.jpg
http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre/paroles-douce-amere.html,"   Qui disait en se pavanant : ""Moi, je suis la douce amère Moitié miel et moitié feu Mes aveux sont des mystères Mes mensonges, des aveux"" Le temps que je te reconnaisse Le temps que tu me veuilles bien J'ai gagné un peu de tristesse Le temps me ramène et je viens Si je garde un peu d'amertume Toute douceur m'est revenue Il faudra que l'on s'accoutume À me voir ainsi devenue Devenue ta douce amère Moitié peine, moitié cœur Avec toi pour seul mystère Moitié veine, moitié peur Douce amère pour ton cœur                 ",Douce Amere,Douce Amere,http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre-p2,Anne Sylvestre,anne-sylvestre,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/anne-sylvestre.jpg
http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre/paroles-douce-maison.html,"   La maison, depuis ce crime, n'a plus d'âme ni de nom , mais elle n'est pas victime, c'est de sa faute, dit-on. Il paraît qu'elle a fait preuve d'un peu de coquetterie avec sa toiture neuve et son jardin bien fleuri. (Refrain) Non, non, je n'invente pas, mais je raconte tout droit. D'ailleurs, une maison sage ne reste pas isolée: celles qui sont au village se font toujours respecter. Quand on n'a pas de serrure, il faut avoir un gardien. C'est chercher les aventures que de fleurir son jardin. (Refrain) Non, non, je n'invente pas, mais je raconte tout droit. Si vous passez par la route et si vous avez du cœur, vous en pleurerez sans doute, c'est l'image du malheur. Mais rien, pas même vos larmes, ne lui portera secours. Elle est loin de ses alarmes, elle est fermée pour toujours. (Refrain) Non, non, je n'invente pas, mais je raconte tout droit. Si j'ai raconté l'histoire de la maison violentée, c'est pas pour qu'on puisse croire qu'il suffit de s'indigner. Il faut que cela s'arrête, on doit pouvoir vivre en paix, même en ouvrant sa fenêtre, même en n'ayant pas de clé. (Refrain) Non, non, je n'invente pas, mais je raconte tout droit. Non, non, je n'invente pas. Moi, je dis ce que je dois.                 ",Douce Maison,Douce Maison,http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre-p2,Anne Sylvestre,anne-sylvestre,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/anne-sylvestre.jpg
http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre/paroles-doudou-perdu.html,"   Et la vie n’est plus qu’un désert Mais d’où viens-tu Pauvre doudou, doudou perdu Quel est celui qui tout à l’heure Verra que tu as disparu Quel est le bébé qui te pleure Doudou perdu Mais si par bonheur on repasse On le trouve à la même place On se console, on s’émerveille Puis on l’attrape par l’oreille Pour le passer à la machine. Il lui faudra quelques temps pour Retrouver son odeur divine De câlins, de larmes et d’amour Mais d’où viens-tu Pauvre doudou, doudou perdu Quel est celui qui tout à l’heure Verra que tu as disparu Quel est le bébé qui te pleure Doudou perdu                 ",Doudou Perdu,Doudou Perdu,http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre-p2,Anne Sylvestre,anne-sylvestre,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/anne-sylvestre.jpg
http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre/paroles-ecrire-pour-ne-pas-mourir.html,"   Écrire me sauver de l'oubli Écrire pour tout raconter Écrire au lieu de regretter Écrire et ne rien oublier Et même inventer quelques rêves De ceux qui empêchent qu'on crève Quand l'écriture un jour s'achève Qu'on m'écoute en passant d'une oreille distrait, Ou qu'on ait l'impression de trop me ressembler Je voudrais que ces mots qui me sont une fête On n' se dépêche pas d'aller les oublier Que vous soyez critique ou plein de bienveillance Je ne recherche pas toujours ce qui vous plaît Quand je soigne mes mots c'est à moi que je pense Je veux me regarder sans honte et sans regrets Sans honte et sans regrets Écrire pour ne pas mourir Écrire grimace et sourire Écrire et ne pas me dédire Écrire ce que je n'ai su faire Dire pour ne pas me défaire Écrire habiller ma colère Écrire pour être égoïste Écrire ce qui me résiste Écrire et ne pas vivre triste Et me dissoudre dans les mots Qu'ils soient ma joie et mon repos Écrire et pas me foutre à l'eau Et me dissoudre dans les mots Qu'ils soient ma joie et mon repos Écrire et pas me foutre à l'eau Écrire pour ne pas mourir Pour ne pas mourir.         ",Ecrire Pour Ne Pas Mourir,Ecrire Pour Ne Pas Mourir,http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre-p2,Anne Sylvestre,anne-sylvestre,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/anne-sylvestre.jpg
http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre/paroles-eleonore.html,"   Éléonore. Mais je suis pourtant restée votre Seule manière d'oublier Lors je vis à l'écart, en butte A mille et une méchancetés Vos épouses me persécutent Et vous, vous me tyrannisez Moi, je reste Éléonore Éléonore Et mon cœur est plus vaste encore Éléonore                 ",Eleonore,Eleonore,http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre-p2,Anne Sylvestre,anne-sylvestre,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/anne-sylvestre.jpg
http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre/paroles-elle-f-sait-la-gueule.html,"    Elle eut comme tout un chacun Des maladies, des coups de chien Au lieu de pleurer comme un veau Quand on la coupa en morceaux Au lieu d'offrir aux visiteurs Un visage noyé de pleurs Devant leurs bouquets de glaïeuls Elle f'sait la gueule Elle eut aussi, c'était fatal Des amours qui finissaient mal Elle tenait enfin l'occasion De s'épancher dans le giron D'un psy, d'être blessée, stressée D'être suicidaire, angoissée Non, quand elle s'est retrouvée seule Elle f'sait la gueule Somme toute, elle aura passé Sa vie sans larme décoincer C'est du moins ce qu'on en dira Et quand son heure sonnera Malgré les chagrins, les blessures Et les regrets, soyez en sûrs Mal fagotée dans son linceul Elle f'ra la gueule                 ",Elle f'Sait La Gueule,Elle f'Sait La Gueule,http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre-p2,Anne Sylvestre,anne-sylvestre,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/anne-sylvestre.jpg
http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre/paroles-faites-moi-plutot-la-cour.html,"   Si on ne risque pas d'entendre Le moindre battement de cœur Si c'est ridicule d'attendre Que l'on se fasse un peu moins peur Moi, je n'ai rien d'une acrobate Je préfère le sentiment S'il faut aimer comme on se gratte Ça ne m'amuse pas vraiment Faites-moi plutôt la cour Ça devient rare de nos jours On ne se tourne plus autour N'importe qui peut faire l'amour Comme une simple performance Mais l'élégance Mais l'espérance De se frôler dans un détour Mais la patience Ça n'a plus cours S'il faut supprimer la musique Et ne garder que le tempo S'il faut faire la gymnastique Et tordre le cou aux oiseaux Allez, vous vous trompez d'adresse Et vous trouverez bien ailleurs À moins que d'une histoire de fesses Vous fassiez une histoire de cœur Faites-moi déjà la cour Et nous verrons dans quelques jours Quand vous m'aurez tourné autour Nous verrons si ces beaux discours Ont toujours autant d'importance Et l'élégance Et l'espérance De se frôler dans un détour Et la patience Pourront toujours Vivre dans les chansons d'amour Rien que dans les chansons d'amour                 ",Faites-moi Plutot La Cour,Faites-moi Plutot La Cour,http://paroles2chansons.lemonde.fr/paroles-anne-sylvestre-p2,Anne Sylvestre,anne-sylvestre,http://paroles2chansons.lemonde.fr/lib/images/upload/artists/anne-sylvestre.jpg
