id,nb
4333,86.6539567278566
4334,252.852545981535
4335,34.5672753292789
4336,25.8861617628493
4337,0
4338,0
4339,0
4340,0
4341,30.6740739805459
4342,34.1199198947972
4343,0
4344,24.8705440197015
4345,0
4346,0
4347,0
4348,0
4349,0
4350,0
4351,0
4352,0
4353,342.504993189162
4354,687.585302798448
4355,129.321992627481
4356,0
4357,52.2559510224356
4358,0
4359,0
4360,70.3557100878188
4361,95.9637860400443
4362,8.0644885080899
4363,0
4364,98.7930068959559
4365,1749.5950135707
4366,8455.47715782695
4367,372.16344942656
4368,335.214308675851
4369,87.1254935371752
4370,51.3612401534721
4371,0
4372,35.8972509453057
4373,435.639558373294
4374,0
4375,0
4376,322.446542761993
4377,36.7556897520139
4378,25.8982524502677
4379,86.7385915397856
4380,0
4424,79.6655394000065
4425,28.5702943697398
4426,0
4427,0
4428,309.533688599115
4429,0
4430,0
4431,0
4432,27.6634928133579
4433,0
4434,0
4435,23.2987546553062
4436,36.7798711268508
4437,2.76876741881947
4438,46.0292470019464
4439,11.6796040461992
4440,124.812166220408
4441,1754.23783753938
4442,201.90238920029
4443,0
4444,0
4445,0
4446,0
4447,0
4448,0
4449,4.57027984416489
4450,0
4451,8.63275081675591
4452,11.8972364197308
4453,145.184974520455
4454,2035.27377589326
4455,152.765835531808
4456,94.621719736599
4457,136.721493327557
4458,20.0342690523313
4459,2.27304923466402
4460,0
4461,50.1400807242111
4462,52.6428530198252
4463,10.7969838646541
4464,217.729099031009
4465,754.144537036881
4466,3865.71921623098
4467,713.531917998389
4468,133.360282225235
4469,54.4685468200075
4470,11.4377902978307
4471,112.600571927798
4472,0
4473,0
4474,28.0987575604212
4475,69.4851805936922
4476,15.4881705830032
4477,84.8645349899296
4478,0
4479,14.4967342146923
4524,48.4232031107947
4525,109.565809385773
4526,31.6050569117646
4527,12.1632315429362
4528,29.6463655499797
4529,0
4530,0
4531,0
4532,0
4533,13.1546679112471
4534,19.7078204920338
4535,0
4536,0
4537,33.9143782086839
4538,11.304792736228
4539,136.636858515628
4540,29.3078263022638
4541,125.984962899995
4542,195.530596930779
4543,0
4544,0
4545,34.5551846418605
4546,0
4547,65.2534399972432
4548,0
4549,0
4550,0
4551,0
4552,20.0463597397497
4553,74.1280045623676
4554,297.031917808463
4555,64.4554546276271
4556,31.8347799727147
4557,0
4558,0
4559,0
4560,3.51839003876186
4561,0
4562,0
4563,161.108409850522
4564,69.7269943420607
4565,339.990130206129
4566,379.575040814055
4567,85.529522797943
4568,213.424814310049
4569,113.084199424535
4570,0
4571,14.2065577166501
4572,50.4060758474165
4573,0
4574,1349.59880170693
4575,279.077246992101
4576,0
4577,21.6665118538187
4578,65.0841703733852
4579,102.649936182434
4624,122.913928295715
4625,48.943102669787
4626,299.377511167637
4627,111.669588996579
4628,14.0372880927922
4629,98.5995558972611
4630,0
4631,0
4632,0
4633,0
4634,12.6710404145101
4635,0
4636,0
4637,0
4638,0
4639,8.59647875450063
4640,11.4377902978307
4641,0
4642,0
4643,0
4644,0
4645,0
4646,0
4647,0
4648,2.74458604398262
4649,0
4650,2.57531642012466
4651,0
4652,0
4653,0
4654,32.2337726575228
4655,0
4656,0
4657,0
4658,0
4659,35.9939764446531
4660,740.832690189194
4661,0
4662,137.942652756818
4663,20.0705411145866
4664,41.2776068465051
4665,747.676019268023
4666,29.5617307380507
4667,53.7914683245757
4668,48.1451173001709
4669,227.329104841239
4670,27.0831398172734
4671,47.3834039928101
4672,11.6675133587807
4673,24.4110978978014
4674,245.900400715941
4675,14.629731776295
4676,0
4677,0
4678,230.762860068072
4679,0
4680,107.570845961733
4723,0
4725,71.6615043290088
4726,0
4727,4.92090977929924
4728,0
4729,0
4730,17.1083226970723
4731,0
4732,25.4750783906228
4733,0
4734,0
4735,0
4736,0
4737,0
4738,5.85189271051801
4739,0
4740,50.3456224103244
4741,0
4742,34.2166453941446
4743,0
4744,10.2045401811512
4745,0
4746,18.0997590653832
4747,0
4748,0.846348119289795
4749,0
4750,0
4751,0
4752,0
4753,0
4754,85.9768782324247
4755,0
4756,607.339410402357
4757,0
4758,0
4759,7.38741001265807
4760,92.77184456158
4761,43.744107079864
4762,65.4106189336827
4763,13.3239375351051
4764,69.4247271566
4765,116.433319839439
4766,70.1743497765424
4767,0
4768,17.4105898825329
4769,99.1678182059271
4770,3.15566941620909
4771,0
4772,140.783964300148
4773,46.3677862496623
4774,51.1194264051036
4775,33.9385595835208
4776,225.612227227823
4777,537.068335126467
4778,7.95567232132407
4779,27.5909486888473
4780,0
4824,40.1773542914284
4825,1170.75335341357
4826,94.7184452359465
4827,11.9093271071493
4828,113.676643108038
4829,21.3521539809397
4830,0
4831,0
4832,0
4833,19.5022788059206
4834,14.1944670292317
4835,34.1803733318893
4836,0
4837,0
4838,0
4839,0
4840,0
4841,0
4842,0
4843,64.878628687272
4844,14.8473641498267
4845,158.907904740368
4846,29.5496400506323
4847,0
4848,0
4849,9.28564793735089
4850,16.9753251354696
4851,0
4852,44.1551904520904
4853,0
4854,4.60655190642017
4855,34.966268014087
4856,10.1924494937328
4857,0
4858,0
4859,0
4860,0
4861,65.1446238104774
4862,64.6247242514851
4863,0
4864,24.7617278329357
4865,128.318465571751
4866,0
4867,53.3320222026755
4868,650.9384292332
4869,51.4216935905643
4870,27.9536693114001
4871,116.300322277836
4872,0
4873,11.4377902978307
4874,234.341703543926
4875,1045.80818963156
4876,105.720970786714
4877,38.85946936282
4878,58.1562064826273
4922,15.4760798955848
4923,72.3385828244406
4924,0
4925,378.474788258978
4926,68.6388324744024
4927,49.680634602311
4928,19.2362836827152
4929,64.963263499201
4930,112.407120929103
4931,94.7668079856202
4932,44.2035532017642
4933,25.0881763932332
4934,33.0196673397204
4935,0
4936,0
4937,0
4938,8.77783906577701
4939,0
4940,0
4941,0
4942,0
4943,0
4944,13.8317464066789
4945,0
4946,0
4947,0
4948,0
4949,0
4950,457.499521225808
4951,78.6620123442772
4952,14.799001400153
4953,18.1481218150569
4954,0
4955,60.1028071569939
4956,50.7567057825508
4957,37.5415844342116
4958,0
4959,0
4960,22.2589555373216
4961,0
4962,21.049886795479
4963,0
4964,0
4965,545.447181507436
4966,143.298827283181
4967,71.3592371435481
4968,144.386989150839
4969,0
4970,0
4971,354.426410983729
4972,9.24937587509561
4973,72.6166686350644
4974,345.648571917952
4975,0
4976,103.943639736205
4977,22.5007692856901
4978,6.25088539532606
4979,14.1581949669764
5024,8.49975325515323
5025,0
5026,55.9798827473107
5027,18.1843938773122
5028,21.1224309199896
5029,74.6479041213599
5030,825.358685931408
5031,82.1199489459469
5032,0
5033,0
5034,0
5035,0
5036,0
5037,0
5038,0
5039,0
5040,0
5041,0
5042,0
5043,0
5044,0
5045,0
5046,0
5047,0
5048,0
5049,0
5050,141.485224170417
5051,0
5052,0
5053,0
5054,0
5055,0
5056,0
5057,0
5058,0
5059,0
5060,0
5061,0
5062,0
5063,0
5064,0
5065,23.5647497785116
5066,83.5103779990659
5067,0
5068,40.2619891033574
5069,0
5070,0
5071,0
5072,8.12494194518203
5073,0
5074,315.361399934796
5075,64.1048246924928
5076,116.384957089765
5077,488.81440163953
5078,27.0347770675997
5079,0
5122,47.6493991160155
5123,33.5395668987127
5124,18.7042934363045
5125,134.436353405475
5126,22.7667644088955
5127,165.001611199255
5128,9.57582443539311
5129,15.1617220227058
5130,73.8378280643254
5131,101.670590501541
5132,49.9466297255163
5133,29.5012773009586
5134,49.2574605426661
5135,34.4947312047684
5136,69.3159109698342
5137,23.8791076513906
5138,0
5139,81.1526939524729
5140,0
5141,0
5142,0
5143,17.0115971977249
5144,0
5145,0
5146,0
5147,0
5148,0
5149,0
5150,0
5151,0
5152,25.9466151999414
5153,0
5154,23.0569409069377
5155,0
5156,17.6282222560646
5157,0
5158,37.6262192461406
5159,0
5160,109.759260384468
5161,109.58999076061
5162,33.3340252125995
5163,0
5164,57.3461304255928
5165,0
5166,57.2494049262454
5167,20.1068131768418
5168,0
5169,28.5582036823214
5170,0
5171,19.1516488707862
5172,52.2075882727619
5173,125.090252031032
5174,13.9163812186079
5177,218.926077085433
5178,37.4085868726089
5179,0
5221,336.67728185348
5222,87.8146627200255
5223,24.6408209587515
5224,0
5225,50.4181665348349
5226,62.5088539532606
5227,21.0982495451527
5228,0
5229,28.7032919313425
5230,0
5231,0
5232,0
5233,0
5234,46.1985166258044
5235,1175.42035875709
5236,79.3149094648722
5237,85.6746110469641
5238,0
5239,3.92947341098833
5240,0
5241,0
5242,0
5243,83.4982873116475
5244,0
5245,3.79647584938565
5246,51.8569583376276
5247,0
5248,0
5249,0
5250,20.1068131768418
5251,0
5252,0
5253,40.3466239152864
5254,0
5255,300.683305408827
5256,176.935119681241
5257,0
5258,62.0010450816867
5259,0
5260,89.0720942115417
5261,18.4745703753544
5262,28.1954830597686
5263,8.47557188031637
5264,0
5265,0
5266,94.476631487578
5267,10.5309887414487
5268,0
5269,0
5270,0
5271,0
5272,0
5273,94.7184452359465
5274,37.9284864316012
5321,263.87925290714
5322,85.4086159237587
5323,136.153231018891
5324,63.1133883241818
5325,39.4760944211597
5326,0
5327,0
5328,31.5083314124172
5329,0
5330,0
5331,148.376915998919
5332,9.8539102460169
5333,0
5334,0
5335,207.88727947241
5336,80.6327943934806
5337,38.7990159257279
5338,0
5339,0
5340,81.2615101392387
5341,7.42368207491334
5342,0
5343,0
5344,19.4539160562469
5345,0
5346,0
5347,0
5348,0
5349,0
5350,2.7808581062379
5351,0
5352,0
5353,0
5354,0
5355,16.6851486374274
5356,0
5357,0
5358,0
5359,0
5360,0
5361,19.4660067436653
5362,362.031453369919
5363,0
5364,0
5365,0
5366,91.46605032039
5367,0
5368,130.809147179947
5369,7.56877032393445
5370,206.303399420597
5371,18.5833865621202
5372,0
5373,0
5374,0
5420,220.268143388878
5421,60.2116233437597
5422,45.2675336945856
5423,751.508767179664
5424,43.2604795831269
5425,0
5426,100.002075637798
5427,57.6846696733087
5428,32.4755864058913
5429,66.0876974291146
5430,0
5431,14.0977415298843
5432,0
5433,17.0599599473986
5434,7.13350557687113
5435,53.3803849523492
5436,70.73052139779
5437,0
5438,33.4428413993653
5439,0
5440,0
5441,0
5442,0
5443,44.626727261409
5444,546.607887499605
5445,116.880675273921
5446,0
5447,0
5448,0
5449,0
5450,123.784457789842
5451,0
5452,23.7340194023695
5453,0
5454,4.92090977929924
5455,0
5456,68.7839207234235
5457,0
5458,0
5459,0
5460,24.0121052129933
5461,0
5462,26.5390588834443
5463,332.904987378932
5464,0
5465,675.651794316462
5466,32.1370471581754
5467,6.89169182850262
5468,32.4514050310544
5469,17.2171388838381
5470,6.21461333307078
5471,9.04383418898238
5472,2.23677717240874
5473,95.528521292981
5474,0
5475,0
5476,32.5964932800755
5517,56.0524268718213
5519,100.945149256436
5520,209.833880146777
5521,39.1496458608622
5522,144.45953327535
5523,170.394057787873
5524,91.4539596329715
5525,102.287215559881
5526,49.2574605426661
5527,181.650487774427
5528,78.3960172210719
5529,29.5496400506323
5530,229.263614828187
5531,0
5532,36.8524152513614
5533,0
5534,26.2851544476573
5535,0
5536,34.966268014087
5537,377.979070074822
5538,0
5539,0
5540,0
5541,0
5542,57.2131328639901
5543,33.5395668987127
5544,95.3834330439599
5545,0
5546,0
5547,0
5548,0
5549,0
5550,49.8257228513321
5551,0
5552,38.7143811137989
5553,0
5554,0
5555,0
5556,41.5315112822921
5557,0
5558,0
5559,0
5560,1.80151242534542
5561,0
5562,0
5563,0
5564,0
5565,97.4993033421844
5566,30.9158877289144
5567,9.84181955859847
5568,23.9153797136459
5569,0
5570,2.61158848237994
5571,0
5572,0
5573,0
5574,23.0690315943561
5575,4.34055678321481
5576,0
5619,50.4907106593455
5620,34.627728766371
5621,312.955353138529
5622,75.361254679047
5623,82.1683116956207
5624,107.413667025293
5625,98.6841907091901
5626,247.701913141286
5627,51.8569583376276
5628,14.2186484040686
5629,68.0947515405732
5630,0
5631,30.0211768599509
5632,15.9717980797403
5633,0
5634,0
5635,0
5636,0
5637,37.154682436822
5638,0
5639,0
5640,0
5641,0
5642,0
5643,0
5644,0
5645,0
5646,150.166337736846
5647,0
5648,97.7894798402266
5649,45.5093474429541
5650,0
5651,0
5652,0
5653,0
5654,484.776112041776
5655,43.0307565221769
5656,0
5657,0
5658,0
5659,0
5660,0
5661,0
5662,167.613199681635
5663,27.7481276252868
5664,13.7108395324947
5665,18.0151242534542
5666,19.514369493339
5667,0
5668,0
5669,20.2881734881182
5670,0
5671,0
5672,77.4892156646899
5673,0
5674,0
5675,0
5676,225.24950660527
5718,16.9390530732143
5719,47.6614898034339
5720,23.008578157264
5721,43.2725702705454
5722,0
5723,76.0866959241526
5724,141.811672730714
5725,143.649457218315
5726,35.3168979492213
5727,152.427296284092
5728,60.5501625914756
5729,0
5730,39.7420895443651
5731,19.8166366787996
5732,128.209649384986
5733,13.3481189099419
5734,81.9748606969259
5735,21.7995094154214
5736,0
5737,10.2408122434065
5738,71.7098670786825
5739,0
5740,0
5741,0
5742,0
5743,0
5744,0
5745,24.3990072103829
5746,0
5747,0
5748,40.2740797907758
5749,859.44233376395
5750,0
5751,32.838307028444
5752,0
5753,29.1990101154979
5754,319.1699664716
5755,0
5756,0
5757,0
5758,0
5759,27.3612256278972
5760,0
5761,0
5762,0
5763,0
5764,0
5765,264.036431843579
5766,22.27104622474
5767,29.4408238638664
5768,0
5769,104.1370907349
5770,287.286823749212
5771,0
5772,14.0493787802106
5773,0
5774,0
5775,8.78992975319544
5776,0
5777,23.9879238381565
5818,55.4599831883184
5819,31.5687848495094
5820,25.8257083257572
5821,129.055997504275
5822,167.576927619379
5823,192.096841703947
5824,114.631807414094
5825,196.316491612977
5826,301.904464838088
5827,778.869992807561
5828,50.9501567812457
5829,19.0065606217651
5830,95.2987982320309
5831,12.2236849800283
5832,48.7254702962553
5833,0
5834,0
5835,0
5836,26.5995123205364
5837,70.8756096468111
5838,0
5839,0
5840,98.6237372720979
5841,0
5842,0
5843,31.133520102446
5844,2.68413260689049
5845,17.640312943483
5846,17.1687761341644
5847,55.7138876241054
5848,82.265037194968
5849,112.382939554266
5850,83.9093706838739
5851,0
5852,0
5853,61.0579714630495
5854,0
5855,23.0811222817745
5856,2.09168892338764
5857,0
5858,0
5859,0
5860,0
5861,0
5862,0
5863,20.5541686113236
5864,0
5865,0
5866,77.150676416974
5867,7.36322863782121
5868,54.6499071312839
5869,42.6438545247872
5870,7.0246893901053
5871,0
5872,16.5642417632431
5873,0
5874,0
5875,0
5876,0
5877,147.337116880935
5878,56.584417118232
5918,62.8836652632318
5919,227.583009277026
5920,31.7743265356226
5921,79.6655394000066
5922,467.752424156633
5923,1261.37305561467
5924,234.269159419415
5925,155.474149513535
5927,295.762395629528
5928,257.58000476214
5930,22.4524065360164
5931,91.6957733813401
5932,0
5933,41.5556926571289
5934,17.8458546295962
5935,97.2574895938159
5936,0
5937,35.9093416327242
5938,29.2836449274269
5939,0
5940,0
5941,0
5942,35.0871748882712
5943,55.8710665605449
5944,33.0196673397204
5945,0
5946,8.23375813194786
5947,327.814807975774
5948,25.9103431376862
5949,27.72394625045
5950,0
5951,8.30630225645841
5952,0
5953,0
5954,0
5955,0
5956,0
5957,0
5958,18.9823792469283
5959,16.020160829414
5960,0
5961,30.1058116718798
5962,0
5963,18.293210064078
5964,0
5965,0
5966,57.3703118004297
5967,8.35466500613212
5968,66.2569670529725
5969,107.546664586896
5970,0
5971,2.27304923466402
5972,86.581412603346
5973,25.5718038899702
5974,16.1531583910167
5975,63.0287535122529
5976,0
5977,0
5978,27.1435932543656
5979,30.6982553553827
6018,127.32702920344
6019,243.228358796469
6020,84.5501771170505
6021,137.180939449457
6022,1157.7800458136
6023,4037.02007557523
6024,363.167977987251
6025,193.753265880271
6026,194.22480268959
6028,0
6029,39.4760944211597
6030,69.0620065340473
6031,68.0342981034811
6032,5.48917208796524
6033,379.695947688239
6034,84.5380864296321
6035,0
6036,95.6373374797468
6037,621.038159247433
6038,550.392272661572
6039,141.146684922701
6040,63.6937413202663
6041,10.567260803704
6042,33.5274762112943
6043,0
6044,28.7032919313425
6045,237.642461209156
6046,15.3430823339821
6047,15.9476167049034
6048,15.1496313352873
6049,0
6050,0
6051,0
6052,36.3808784420427
6053,0
6054,0
6055,0
6056,15.28262889689
6057,0
6058,0
6059,0
6060,0
6061,0
6062,0
6063,0
6064,11.7158761084544
6065,0
6066,427.949881175176
6067,2356.41452441407
6068,70.4282542123294
6069,18.6559306866308
6070,0
6071,0
6072,0
6073,1425.86685794235
6074,56.6448705553241
6075,0
6076,0
6077,0
6078,51.7723235256986
6079,0
6112,10.2529029308249
6116,48.7980144207659
6117,525.823995827331
6118,987.736617960864
6119,212.699373064944
6120,183.633360511049
6121,104.548174107127
6122,257.543732699885
6123,327.85108003803
6124,135.826782458594
6125,196.618758798438
6126,54.2992771961495
6127,220.655045386268
6128,108.139108270399
6129,152.064575661539
6130,183.427818824935
6131,25.4146249535307
6132,111.258505624353
6133,36.1269740062558
6134,0
6135,10.8211652394909
6136,0
6137,186.196586243755
6138,2221.80890138473
6139,219.675699705375
6140,175.218242067824
6141,18.293210064078
6142,0
6143,19.4660067436653
6144,18.1481218150569
6145,0
6146,0
6147,66.6075969881069
6148,0
6149,0
6150,0
6151,0
6152,0
6153,128.511916570446
6154,0
6155,0
6156,0
6157,0
6158,4.05038028517259
6159,0
6160,7.08514282719743
6161,0
6162,9.35819206186144
6163,12.9974889748076
6164,0
6165,3.65138760036454
6166,0
6167,10.9541628010936
6168,24.9793602064674
6169,0
6170,67.1637686093544
6171,0
6172,0
6173,32.1975005952675
6174,4.26801265870425
6175,63.9718271308901
6176,0
6177,37.5778564964669
6178,51.5184190899117
6179,0
6180,0
6212,10.9783441759305
6213,0
6214,1.43879180279265
6216,0
6217,73.3300191927515
6218,225.745224789425
6219,191.709939706557
6220,97.5113940296028
6221,157.033848190512
6222,86.6781381026934
6223,143.141648346741
6224,123.554734728892
6225,55.8952479353817
6226,88.3829250286914
6227,22.5612227227822
6228,53.489201139115
6229,2132.64008167384
6230,380.977560554592
6231,254.496879470441
6232,0
6233,0
6234,0
6235,20.7838916722737
6236,16.6972393248458
6237,19.3692812443179
6238,42.5592197128583
6239,0
6240,0
6241,0
6242,138.184466505187
6243,12.7194031641838
6244,0
6245,0
6246,0
6247,28.4856595578108
6248,12.187412917773
6249,93.2433813708985
6250,0
6251,38.0252119309486
6252,36.6347828778297
6253,0
6254,0
6255,0
6256,0
6257,2.58740710754309
6258,0
6259,86.0615130443537
6260,0
6261,0
6262,49.6564532274741
6263,35.0025400763422
6264,0
6265,0
6266,0
6267,86.7023194775303
6268,0
6269,10.9904348633489
6270,30.4201695447589
6271,0
6272,0
6273,0
6274,0
6275,14.4483714650186
6276,0
6277,17.3984991951145
6278,772.58283534998
6279,424.504035260924
6280,72.0000435767247
6281,0
6282,0
6312,60.2962581556887
6314,0
6315,93.7753716173093
6316,20.0221783649129
6317,30.6378019182906
6318,117.001582148105
6319,90.4383418898238
6320,127.955744949199
6321,81.4307797630967
6322,56.9471377407848
6323,117.110398334871
6324,55.1939880651131
6325,29.2231914903348
6326,35.2564445121292
6327,36.4655132539717
6328,25.6080759522255
6329,187.018752988208
6330,153.007649280177
6331,46.1622445635491
6332,0
6333,143.552731718968
6334,0
6335,0
6336,5.10227009057562
6337,0
6338,0
6339,61.3239665862549
6340,0
6341,15.2221754597979
6342,635.19635421441
6343,44.3244600759484
6344,0
6345,0
6346,0
6347,58.0111182336062
6348,0
6349,0
6350,58.8332849780592
6351,69.4972712811106
6352,0
6353,3.60302485069084
6354,23.8911983388091
6355,2.07959823596921
6356,10.5068073666119
6357,0
6358,0
6359,0
6360,0
6361,0
6362,65.2171679349879
6363,0
6364,0
6365,0
6366,0
6367,0
6368,29.4770959261217
6369,0
6370,0
6371,0
6372,1.12443392991358
6373,0
6374,0
6375,0
6376,0
6377,10.6881676778883
6378,136.455498204352
6379,101.29577919157
6380,0
6381,26.6236936953733
6382,0
6383,71.5164160799877
6412,25.5838945773887
6413,96.2176904758313
6414,78.0332965985191
6415,106.651953717933
6416,83.5466500613212
6417,89.4589962089313
6418,83.486196624229
6419,45.0619920084724
6420,97.3058523434896
6421,63.4519275718978
6422,60.0665350947386
6423,12.4050452913047
6424,57.4065838626849
6425,35.6433465095188
6426,0
6427,10.5188980540303
6428,137.712929695868
6429,39.5728199205071
6430,89.7491727069735
6431,27.7602183127053
6432,56.0645175592397
6433,181.263585777037
6434,66.498780801341
6435,26.0796127615441
6436,72.8584823834329
6437,12.4171359787231
6438,0
6439,0
6440,0
6441,0
6442,0
6443,74.962261994239
6444,51.8569583376276
6445,35.0750842008528
6446,87.2826724736147
6447,17.7974918799225
6448,0
6449,65.7733395562355
6450,14.2428297789054
6451,176.814212807057
6452,0
6453,0
6454,0
6455,32.9592139026283
6456,13.8680184689342
6457,10.5914421785409
6458,0
6459,0
6460,0
6461,0
6462,0
6463,0
6464,0
6465,0
6466,0
6467,0
6468,15.2221754597979
6469,0
6470,0
6471,0
6472,0
6473,36.7677804394324
6474,187.0792064253
6475,10.8332559269094
6476,101.489230190265
6477,0
6478,769.427165933771
6479,67.0549524225886
6480,22.2589555373216
6481,170.805141160099
6482,0
6483,525.715179640565
6510,0
6512,109.976892758
6513,112.116944431061
6514,352.056636249718
6515,902.485180973545
6516,178.615725232402
6517,106.784951279535
6518,51.4337842779827
6519,156.405132444754
6520,52.9088481430306
6521,20.4453524245578
6522,32.3184074694517
6523,0
6524,170.551236724312
6525,60.6227067159862
6526,42.0514108412844
6527,0
6528,16.503788326151
6529,22.3073182869953
6530,0
6531,61.6020523968786
6532,14.9682710240109
6533,15.3793543962374
6534,16.1410677035982
6535,95.2867075446125
6536,0
6537,0
6538,27.6272207511026
6539,47.1899529941153
6540,217.608192156825
6541,7.19395901396326
6542,18.293210064078
6543,0
6544,165.013701886673
6545,75.8327914883656
6546,0
6547,47.7582153027813
6548,0
6549,12.0665060435888
6550,40.5400749139812
6551,0
6552,23.5647497785116
6553,0
6554,0
6555,0
6556,40.1169008543363
6557,491.438080809329
6558,27.5788580014289
6559,61.3118758988364
6560,0
6561,0
6562,0
6563,0
6564,0
6565,0
6566,0
6567,0
6568,0
6569,29.4408238638664
6570,16.7214206996827
6571,0
6572,20.3486269252104
6573,0
6574,3.79647584938565
6575,0
6576,0
6577,34.881633202158
6578,75.1919850551891
6579,73.7169211901411
6580,65.3138934343353
6581,233.060090677573
6582,2000.50095887787
6583,0
6611,1210.02390614862
6612,165.702871069523
6613,239.359338822572
6614,46.6579627477046
6615,148.848452808238
6616,82.265037194968
6617,37.0458662500562
6618,50.8292499070614
6619,11.4982437349228
6620,25.450897015786
6621,135.294792212183
6622,102.420213121484
6623,31.1456107898645
6624,0
6625,0
6626,11.13552311237
6627,54.1783703219653
6628,155.292789202259
6629,39.7058174821098
6630,0
6631,179.679705725223
6632,26.0070686370336
6633,82.9058436281446
6634,147.724018878324
6635,180.719504843208
6636,28.3526619962081
6637,0
6638,0
6639,25.4267156409491
6640,0
6641,0
6642,0
6643,0
6644,27.2524094411314
6645,139.187993560916
6646,2545.36778738922
6647,138.075650318421
6648,162.124027593669
6649,0
6650,36.1874274433479
6651,0
6652,15.7178936439533
6653,0
6654,0
6655,0
6656,37.6624913083959
6657,50.6116175335297
6658,15.9959794545771
6659,0
6660,3.42166453941446
6661,0
6662,1.4146104279558
6663,0
6664,66.2327856781357
6665,0
6666,0
6667,0
6668,95.2383447949388
6669,0
6670,0
6671,0
6672,0
6673,0
6674,0
6675,102.178399373115
6676,24.0241959004118
6677,0
6678,65.3138934343353
6679,0
6680,131.933581109861
6681,468.441593339483
6682,328.491886471206
6683,21.7148746034925
6705,141.146684922701
6706,48.3022962366104
6708,117.739114080629
6709,134.738620590935
6710,360.447573318105
6711,301.541744215536
6712,280.709489793588
6713,165.49732938341
6714,68.5300162876365
6715,151.568857477384
6716,32.7174001542598
6717,38.2549349918987
6718,133.916453846482
6719,76.2922376102658
6720,66.9703176106596
6721,68.5179256002181
6722,138.196557192605
6723,145.559785830426
6724,81.8176817604863
6725,74.9501713068206
6726,0
6727,36.417150504298
6728,40.6005283510733
6729,0
6730,37.5294937467932
6731,0
6732,45.7511611913226
6733,4.09874303484629
6734,231.875203310567
6735,1924.90998113787
6736,135.875145208267
6737,0
6738,0
6739,21.9325069770241
6740,0
6741,33.3944786496916
6742,5.86398339793644
6743,0
6744,0
6745,0
6746,33.5879296483864
6747,62.4967632658421
6748,0
6749,0
6750,16.6367858877537
6751,453.364506128706
6752,147.893288502182
6753,49.0761002313897
6754,0
6755,38.6418369892883
6756,132.465571356271
6757,121.777403678383
6758,75.6514311770892
6759,12.3687732290494
6760,0
6761,0
6762,15.766256393627
6763,0
6764,0
6765,0
6766,0
6767,0
6768,18.692202748886
6769,0
6770,0
6771,25.8619803880124
6772,0
6773,7.85894682197667
6774,5.17481421508617
6775,19.5506415555943
6776,69.2554575327421
6777,63.9476457560532
6778,41.132518597484
6779,0
6780,0
6781,333.291889376321
6782,17.7733105050857
6783,0
6805,118.621734262174
6806,194.805155685674
6807,252.090832674175
6808,269.320062245431
6809,120.532062874285
6810,96.580411098384
6811,81.8418631353232
6812,25.3178994541833
6813,28.7274733061793
6814,63.488199634153
6815,110.726515377942
6816,63.4640182593162
6817,29.8760886109298
6818,55.278622877042
6819,41.9909574041922
6820,67.3330382332124
6821,170.067609227575
6822,580.159545085736
6823,214.017257993552
6824,48.3264776114473
6825,99.1799088933455
6826,68.7839207234235
6827,29.7551817367455
6828,787.309292625623
6829,109.239360825476
6830,13.3481189099419
6831,0
6832,0
6833,20.4211710497209
6834,76.8604999189318
6835,236.796113089866
6836,81.4428704505151
6837,0
6838,31.4357872879067
6839,1.29370355377154
6840,0
6841,0
6842,180.634870031279
6843,0
6844,25.0277229561411
6845,0
6846,22.0896859134636
6847,74.3456369358993
6848,12.187412917773
6849,39.8750871059678
6850,1.40251974053737
6851,0
6852,64.7456311256693
6853,6.89169182850262
6854,0
6855,88.2378367796703
6856,0
6857,0
6858,0
6859,0
6860,0
6861,0
6862,37.9043050567644
6863,0
6864,0
6865,0
6866,0
6867,285.340223074845
6868,16.6005138254984
6869,47.0932274947679
6870,0
6871,11.8851457323124
6872,0
6873,10.6156235533777
6874,0
6875,0
6876,49.2695512300845
6877,238.259086267496
6878,100.159254574238
6879,70.5612517739321
6880,57.0438632401322
6881,123.699822977913
6882,71.9758622018878
6883,57.6483976110534
6904,35.7763440711215
6905,50.3093503480691
6906,122.756749359276
6907,866.515385903729
6908,129.442899501665
6909,64.8181752501799
6910,61.9405916445946
6911,17.0478692599802
6912,0
6913,32.4876770933097
6914,260.143230494846
6915,26.502786821189
6916,40.9753396610445
6917,0
6918,56.669051930161
6919,0
6920,69.763266404316
6921,244.800148160864
6922,2946.7423376187
6923,439.556941096864
6924,162.65601784008
6925,32.8987604655362
6926,231.355303751575
6927,47.5768549915049
6928,107.050946402741
6929,81.6242307617915
6930,24.3385537732908
6931,9.56373374797468
6932,0
6933,67.5506706067441
6934,12.2962291045389
6935,60.6831601530783
6936,47.3350412431364
6937,0
6938,110.218706506368
6939,0
6940,0
6941,41.6765995313132
6942,0
6943,0
6944,10.1199053692223
6945,0
6946,32.8503977158625
6947,0
6948,131.24441192701
6949,0
6950,40.3708052901232
6951,125.525516778095
6952,65.0962610608037
6953,0
6954,20.5904406735789
6955,359.540771761723
6956,0
6957,0
6958,0
6959,0
6960,0
6961,0
6962,0
6963,3.03476254202484
6964,1.71687761341644
6965,9.58791512281153
6966,0
6967,0
6968,0
6969,0
6970,0.411083372226472
6971,0
6972,103.786460799766
6973,0
6974,0
6975,38.1823908673882
6976,423.935772952258
6977,39.7299988569466
