CODGEO,NOM_COMM,STATUT,POPULATION,superficie_ha,x_ctr,y_ctr,id
85082,LES EPESSES,Commune simple,2742,3154.72145599044,402891.788315693,6650841.95829812,5627
79079,MAULEON,Commune simple,8414,12308.6522449609,415082.655770563,6656406.54725705,5628
79195,NUEIL-LES-AUBIERS,Commune simple,5632,10107.2371549672,426510.834075544,6655177.09229412,5629
79238,SAINT-AUBIN-DU-PLAIN,Commune simple,571,1430.09769849539,435979.935688308,6652854.30959527,5630
79299,SAINT-VARENT,Commune simple,2483,3430.06770148929,454663.988157388,6648631.22456282,5631
79259,SAINT-JEAN-DE-THOUARS,Commune simple,1321,491.279931998353,455306.594115533,6655522.29573151,5632
86161,MONCONTOUR,Commune simple,975,4155.54039548707,471867.140693364,6646246.98851625,5633
86167,MONTS-SUR-GUESNES,Commune simple,732,1132.4600894968,486399.780264802,6649627.20267032,5634
86217,SAINT-CHRISTOPHE,Commune simple,327,1546.27386549505,500195.189769396,6650584.81380905,5635
86224,SAINT-GERVAIS-LES-TROIS-CLOCHERS,Commune simple,1322,3923.10071948878,503551.47195689,6647371.40126608,5636
86092,DANGE-SAINT-ROMAIN,Commune simple,3073,3481.80768048913,518020.428280308,6650179.88853167,5637
37001,ABILLY,Commune simple,1127,3086.6036099903,527706.617492719,6651447.63044044,5638
37044,LA CELLE-GUENAND,Commune simple,382,3701.4853379885,540270.026085071,6652006.35106411,5639
37218,SAINT-FLOVIER,Commune simple,591,2915.8576634914,549567.227707719,6654273.4453065,5640
36045,CHATILLON-SUR-INDRE,Commune simple,2706,4574.35499248639,561281.304227069,6656197.62429931,5641
36194,SAINT-GENOU,Commune simple,997,2413.5148354925,574506.281570727,6646969.44449745,5642
36007,ARGY,Commune simple,625,3890.16212898859,582931.434628873,6650110.2214928,5643
36093,LEVROUX,Commune simple,2997,7188.55343997722,594232.114995829,6653679.05714155,5644
36026,BRION,Commune simple,515,4394.82371598586,603386.625850311,6650761.0024247,5645
36088,ISSOUDUN,Sous-préfecture,12420,3699.41967348842,623943.701420444,6650300.60975171,5646
18055,CHAROST,Commune simple,1022,1067.69784399668,633846.254341746,6654973.16211108,5647
18207,SAINT-FLORENT-SUR-CHER,Commune simple,6629,2224.84372749278,643287.564091504,6654812.66172532,5648
18180,PLAIMPIED-GIVAUDINS,Commune simple,1861,4111.3353799862,657165.472313977,6656485.14363228,5649
18218,SAINT-JUST,Commune simple,610,1487.62868599529,662146.98647094,6654333.72649501,5650
18027,BENGY-SUR-CRAON,Commune simple,680,3551.27279698889,679601.767300869,6655527.94692343,5651
18160,NERONDES,Commune simple,1596,3410.43046948878,687729.542459204,6655963.3086001,5652
18108,LA GUERCHE-SUR-L'AUBOIS,Commune simple,3322,5362.33788598321,695901.743631154,6650182.90402972,5653
58194,NEVERS,Préfecture de département,34841,1715.90990699457,711937.508176335,6654230.03643581,5654
58134,IMPHY,Commune simple,3559,1654.34401649448,721434.337094267,6648376.9725722,5655
58232,SAINT-BENIN-D'AZY,Commune simple,1306,3630.03498798895,730744.570429106,6655220.37864767,5656
58030,BICHES,Commune simple,314,2455.20920999268,749729.198429898,6655054.77373818,5657
58182,MOULINS-ENGILBERT,Commune simple,1523,4103.71608148717,761649.883668488,6652853.69022203,5658
58309,VILLAPOURCON,Commune simple,447,5088.41710648413,772754.293788471,6649091.73709786,5659
71440,SAINT-LEGER-SOUS-BEUVRAY,Commune simple,403,3529.99610998877,783143.681533567,6647131.66257631,5660
71251,LAIZY,Commune simple,609,3124.6423789894,790075.256336329,6646300.4258032,5661
71014,AUTUN,Sous-préfecture,13863,6146.99700998033,799705.946430197,6650411.41205765,5662
71190,EPINAC,Commune simple,2295,2579.21188049142,815495.185580814,6655678.6829882,5663
21461,NOLAY,Commune simple,1487,1447.23424449549,823154.754213151,6652260.23922884,5664
71170,DEMIGNY,Commune simple,1762,2947.25462449108,840637.425696685,6647697.67416361,5665
71443,SAINT-LOUP-GEANGES,Commune simple,1614,2611.40004949181,845234.140847236,6650532.97390344,5666
71054,BRAGNY-SUR-SAONE,Commune simple,581,1484.35631599521,854626.032437012,6648761.42446149,5667
71101,CHARETTE-VARENNES,Commune simple,444,1663.95971299437,867225.794203849,6646819.97812568,5668
39128,CHAUSSIN,Commune simple,1678,1581.4465979953,882636.321017896,6655384.42426866,5669
39365,MONT-SOUS-VAUDREY,Commune simple,1248,1520.09623349512,897242.555980326,6654715.35544193,5670
39028,AUMONT,Commune simple,445,801.120217997506,900426.647317744,6649529.64365879,5671
39013,ARBOIS,Commune simple,3529,4562.66967848601,911103.213810181,6647514.34009133,5672
25621,VILLENEUVE-D'AMONT,Commune simple,262,1454.7907614947,931349.716440607,6653217.4680633,5673
25334,LEVIER,Commune simple,2020,3779.61396848792,937032.713385001,6655476.06706461,5674
25293,GRANGES-NARBOZ,Commune simple,1069,1562.76980549543,952805.057096615,6647358.41208382,5675
25462,PONTARLIER,Sous-préfecture,17398,4174.54483448583,957837.094977845,6651270.25847182,5676
85011,BARBATRE,Commune simple,1792,1266.3341124957,307180.714373807,6660968.16856869,5718
85018,BEAUVOIR-SUR-MER,Commune simple,3942,3523.67516598896,314780.097971571,6657664.02233225,5719
85221,SAINT-GERVAIS,Commune simple,2476,4289.42430198644,321269.999069724,6659524.67128117,5720
44087,MACHECOUL-SAINT-MEME,Commune simple,7267,8608.99269047314,334093.554337908,6666683.89476481,5721
44156,CORCOUE-SUR-LOGNE,Commune simple,2718,5095.00026148419,350374.086203613,6660520.72651188,5722
44216,VIEILLEVIGNE,Commune simple,3941,5197.13579748375,364195.248720131,6661719.70217298,5723
85146,MONTAIGU,Commune simple,5118,302.803901999317,372280.80257718,6661832.02175933,5724
85039,LA BRUFFIERE,Commune simple,3821,4079.22286698687,382359.883704923,6665576.19030759,5725
85302,LA VERRIE,Commune simple,3839,4291.13954348649,397120.15346539,6659104.04030019,5726
85151,MORTAGNE-SUR-SEVRE,Commune simple,5958,2179.55250799306,400286.755705681,6662013.12744906,5727
49192,MAULEVRIER,Commune simple,3179,3369.81963098863,413869.874676293,6664422.98317789,5728
49336,SOMLOIRE,Commune simple,914,3206.29326749003,427043.053302865,6665674.55919322,5729
79013,ARGENTONNAY,Commune simple,3287,11775.9143494621,440024.665747207,6657833.66246647,5730
79171,MAUZE-THOUARSAIS,Commune simple,2186,4936.05061898448,450247.817570216,6657745.5376909,5731
79329,THOUARS,Commune simple,9302,1218.22380449569,456851.340830166,6658532.73741287,5732
86274,LES TROIS-MOUTIERS,Commune simple,1096,3583.52053598848,473116.922138479,6666690.12122685,5733
86137,LOUDUN,Commune simple,6780,4385.80611898619,479686.082191121,6660713.76882881,5734
37196,RICHELIEU,Commune simple,1803,523.821122998587,496123.317519297,6660592.72659008,5735
37260,LA TOUR-SAINT-GELIN,Commune simple,548,1369.61316599653,502316.028760822,6665668.93864519,5736
37045,LA CELLE-SAINT-AVANT,Commune simple,1048,1789.083210494,518902.886971279,6660531.31671986,5737
37115,DESCARTES,Commune simple,3689,3824.4968139879,524974.324060864,6657473.5438457,5738
37026,BETZ-LE-CHATEAU,Commune simple,573,4679.73954498509,544428.680281369,6657580.68143312,5739
37222,SAINT-JEAN-SAINT-GERMAIN,Commune simple,737,2101.68398249391,552560.383785874,6666781.97721181,5740
37221,SAINT-HIPPOLYTE,Commune simple,619,3268.32031598878,558299.246574296,6663572.83660113,5741
36069,ECUEILLE,Commune simple,1292,3558.2010259893,575169.96368504,6665382.24318933,5742
36135,MOULINS-SUR-CEPHONS,Commune simple,320,3200.44446949036,590674.796326366,6657513.92231432,5743
36013,BAUDRES,Commune simple,462,2778.61708699156,591680.017054456,6662322.43950186,5744
36230,VATAN,Commune simple,2018,3024.3057044902,610846.21502161,6662180.50003118,5745
36171,REUILLY,Commune simple,2062,2634.74789399183,624959.08474936,6664863.87852671,5746
18181,PLOU,Commune simple,525,3389.87434548972,635330.721365611,6659368.0347606,5747
18050,LA CHAPELLE-SAINT-URSIN,Commune simple,3331,795.680069497503,648302.869092546,6662200.1305874,5748
18033,BOURGES,Préfecture de département,67189,6880.59777997775,654844.714515301,6664002.15298387,5749
18158,MOULINS-SUR-YEVRE,Commune simple,801,1574.09446599484,664255.297188255,6665959.31894489,5750
18018,AVORD,Commune simple,2716,2860.67902999074,674585.570929856,6659102.15903958,5751
18286,VILLEQUIERS,Commune simple,503,2991.79502399026,684203.448585117,6664234.00893565,5752
18118,JOUET-SUR-L'AUBOIS,Commune simple,1416,1701.04749449451,700325.855740981,6660548.42773668,5753
58303,VARENNES-VAUZELLES,Commune simple,9440,3392.75668698929,710908.751248172,6659633.71073242,5754
58254,SAINT-MARTIN-D'HEUILLE,Commune simple,602,1355.22584949589,717659.451578526,6660857.18588821,5755
58031,BILLY-CHEVANNES,Commune simple,355,2407.48250549259,735083.310285528,6656949.86564716,5756
58065,CHATILLON-EN-BAZOIS,Commune simple,937,1924.63291749415,749920.276220897,6661914.77599664,5757
58262,SAINT-PEREUSE,Commune simple,265,1636.5716869949,761450.795124733,6662338.13779857,5758
58062,CHATEAU-CHINON (VILLE),Sous-préfecture,2086,414.345744998589,770400.438053058,6662910.0671466,5759
58010,ARLEUF,Commune simple,802,6004.14442098121,777093.36085945,6660512.27239639,5760
71535,TAVERNAY,Commune simple,488,2591.48359149169,793825.979545412,6657185.15636216,5761
71184,DRACY-SAINT-LOUP,Commune simple,600,2142.60194599342,801800.139857256,6658054.22012593,5762
21334,LACANCHE,Commune simple,587,718.761677498069,818045.029743735,6664995.08347762,5763
21327,VAL-MONT,Commune simple,268,2019.36274399321,822678.559848038,6660353.29134342,5764
21054,BEAUNE,Sous-préfecture,21838,3108.8693539901,839539.055913447,6659982.10932717,5765
21606,LADOIX-SERRIGNY,Commune simple,1842,2466.77013899185,845116.550784206,6664198.87499534,5766
21607,SEURRE,Commune simple,2435,862.10057699777,863481.639336719,6658594.33317595,5767
21356,LOSNE,Commune simple,1681,2264.93583149258,872658.390749473,6666633.69999077,5768
39526,TAVAUX,Commune simple,4012,1375.34976099559,882420.570968982,6662463.02615002,5769
39198,DOLE,Sous-préfecture,23312,3798.98569498771,889732.774801765,6666908.28245949,5770
39093,CHAMBLAY,Commune simple,426,1395.3319579954,905407.889783863,6657977.32182816,5771
25021,ARC-ET-SENANS,Commune simple,1562,1505.20641999546,910277.491568143,6663151.76991637,5772
25223,ETERNOZ,Commune simple,345,2929.02564899116,927938.304894937,6661646.52743804,5773
25015,AMANCEY,Commune simple,664,1387.54145799579,933561.566945266,6663578.92064764,5774
25282,GOUX-LES-USIERS,Commune simple,727,1766.89150299437,950315.672143421,6658633.56532792,5775
25024,ARCON,Commune simple,798,2122.57102999308,956841.76773716,6657227.39695602,5776
25403,MONTLEBON,Commune simple,1984,2729.96214399151,974981.262131068,6664367.75970518,5777
85163,NOIRMOUTIER-EN-L'ILE,Commune simple,4587,2009.34804349387,300495.646772188,6669804.72462827,5818
44012,LA BERNERIE-EN-RETZ,Commune simple,2611,607.127311998379,318474.929324552,6677217.61410907,5819
44021,VILLENEUVE-EN-RETZ,Commune simple,4851,7442.55284697682,327578.073983202,6670923.74840281,5820
44186,SAINTE-PAZANNE,Commune simple,6074,4187.22806148734,334714.911826403,6676093.19566347,5821
44188,SAINT-PHILBERT-DE-GRAND-LIEU,Commune simple,8619,9786.88327446821,346740.098908758,6672677.35661755,5822
44223,GENESTON,Commune simple,3628,827.637079497054,356680.800572107,6672047.27868139,5823
44064,GORGES,Commune simple,4429,1638.2053534948,373178.882008525,6676053.11890848,5824
44043,CLISSON,Commune simple,6662,1124.46615849586,376159.880860846,6675063.85542035,5825
49301,SEVREMOINE,Commune simple,24970,21499.6086689321,389880.258583914,6674305.050992,5826
49099,CHOLET,Sous-préfecture,53890,8768.53313897216,405760.008882952,6667843.44856628,5827
49355,TREMENTINES,Commune simple,2823,3508.29487798941,411881.055708769,6676078.53325723,5828
49109,CORON,Commune simple,1572,3179.59008049001,424435.294881181,6675253.7780442,5829
49373,LYS-HAUT-LAYON,Commune simple,7882,17167.1855872465,436996.534991246,6676786.44660613,5830
49253,LE PUY-NOTRE-DAME,Commune simple,1218,1620.77707049456,455234.992902846,6673223.86192944,5831
49215,MONTREUIL-BELLAY,Commune simple,4030,4954.85937948505,463180.20274566,6674481.03501503,5832
49131,EPIEDS,Commune simple,730,2781.97701608318,469798.200641491,6674982.9450111,5833
86036,BOURNAND,Commune simple,788,3243.85702399025,478087.553350063,6667839.66463997,5834
37129,LIGRE,Commune simple,1064,2770.05394899133,493166.193512689,6671195.94323369,5835
37119,L'ILE-BOUCHARD,Commune simple,1637,374.167865498644,504615.817000609,6672403.21525616,5836
37226,SAINTE-MAURE-DE-TOURAINE,Commune simple,4290,4071.74066848769,520926.162080897,6671006.72634342,5837
37212,SAINTE-CATHERINE-DE-FIERBOIS,Commune simple,724,1523.68637366135,523998.085489545,6675506.12431993,5838
37143,MANTHELAN,Commune simple,1419,3946.3268604873,534896.18149842,6672875.96233761,5839
37132,LOCHES,Sous-préfecture,6343,2726.67837349145,546427.15255107,6670881.05999945,5840
37277,VILLELOIN-COULANGE,Commune simple,644,3505.30701948905,566322.443913163,6672044.69043248,5841
37173,NOUANS-LES-FONTAINES,Commune simple,792,6335.24518230154,572034.716562092,6671729.29543637,5842
36228,VALENCAY,Commune simple,2575,4188.96941711669,590818.939015226,6673853.69492515,5843
36162,POULAINES,Commune simple,916,4637.63464926963,597334.009936892,6673054.10354054,5844
18103,GRACAY,Commune simple,1459,3180.98328348922,613371.825000305,6671882.81675414,5845
18140,MASSAY,Commune simple,1420,4790.93199938856,623108.510362537,6673271.47050122,5846
18148,MEREAU,Commune simple,2537,1836.10929540543,628250.646606984,6675907.98101882,5847
18141,MEHUN-SUR-YEVRE,Commune simple,6804,2485.8865799924,640936.915308359,6670934.91574819,5848
18205,SAINT-DOULCHARD,Commune simple,9295,2386.4178899925,651240.146615103,6668071.83924083,5849
18213,SAINT-GERMAIN-DU-PUY,Commune simple,5039,2195.24960849281,660485.043896712,6667627.98289429,5850
18194,RIANS,Commune simple,1010,3290.35693673281,671136.977060919,6676106.95222235,5851
18240,SANCERGUES,Commune simple,687,1544.87611711454,692434.357982666,6673540.05622002,5852
58059,LA CHARITE-SUR-LOIRE,Commune simple,5050,1570.59993182687,702248.381735377,6675913.6406587,5853
58067,CHAULGNES,Commune simple,1460,2523.06087899174,708091.711479128,6669893.47347265,5854
58218,PREMERY,Commune simple,1909,4567.13271040865,724343.017545506,6674785.36419865,5855
58147,LURCY-LE-BOURG,Commune simple,299,2265.17993844148,730108.734129048,6673989.88078294,5856
58092,CRUX-LA-VILLE,Commune simple,427,4548.94847955933,739825.117363219,6672742.51420794,5857
58179,MONTREUILLON,Commune simple,286,3547.55728781778,759992.702103824,6674911.70252535,5858
58205,OUROUX-EN-MORVAN,Commune simple,651,6062.69059860658,772150.391202521,6676997.67087623,5859
58210,PLANCHEZ,Commune simple,323,4374.42987824299,777771.032616179,6671908.11524983,5860
58185,MOUX-EN-MORVAN,Commune simple,564,4401.23164157944,785584.318866568,6674988.26299439,5861
21375,MANLAY,Commune simple,198,1926.52310499398,801061.508961892,6669772.23920196,5862
21023,ARNAY-LE-DUC,Commune simple,1509,1221.12209899601,812159.489320193,6670790.61130298,5863
21087,BLIGNY-SUR-OUCHE,Commune simple,847,2768.09119649099,827684.795635978,6669693.15316205,5864
21017,ARCENANT,Commune simple,514,1006.79373099652,839345.9130531,6672726.25261176,5865
21464,NUITS-SAINT-GEORGES,Commune simple,5572,2032.77517018285,846863.594462063,6673629.56232568,5866
21191,CORCELLES-LES-CITEAUX,Commune simple,828,663.557950581906,857768.942555314,6676458.97386244,5867
21103,BRAZEY-EN-PLAINE,Commune simple,2466,2626.07961849122,867639.499796087,6673209.47237664,5868
39233,FOUCHERANS,Commune simple,2033,777.389768497333,885477.97373405,6667902.53021111,5869
39030,AUTHUME,Commune simple,814,800.048273997687,890091.249002072,6672474.06659396,5870
39235,FRAISANS,Commune simple,1241,1670.47827899436,908965.49980369,6673016.45095275,5871
25475,QUINGEY,Commune simple,1370,879.685091496859,918454.555196938,6670932.85156858,5872
25631,VORGES-LES-PINS,Commune simple,595,476.681883498628,921914.808913023,6676612.22382597,5873
25434,ORNANS,Commune simple,4377,3616.91811848905,938976.847124926,6671519.8394012,5874
25424,LES PREMIERS SAPINS,Commune simple,1544,5239.36477248429,953236.299401658,6670015.00048784,5875
25271,GILLEY,Commune simple,1590,1740.59641249508,964721.306593603,6667441.40440976,5876
25411,MORTEAU,Commune simple,6803,1391.2451129955,971865.370949326,6668726.38816558,5877
25321,VILLERS-LE-LAC,Commune simple,4680,3043.55488549024,979901.29956415,6669903.27865847,5878
44126,LA PLAINE-SUR-MER,Commune simple,3977,1661.26510899567,307401.034285795,6684445.51174628,5918
44131,PORNIC,Commune simple,14288,9481.78184699933,317235.171636391,6681366.34436048,5919
44005,CHAUMES-EN-RETZ,Commune simple,6503,7797.46491991902,327283.474982573,6683731.79815823,5920
44133,PORT-SAINT-PERE,Commune simple,2864,3251.54443398934,338890.460233207,6682123.22089063,5921
44020,BOUGUENAIS,Commune simple,18662,3141.1033155086,350514.630222431,6684705.44919072,5922
44143,REZE,Commune simple,39568,1545.5376052175,355589.952638328,6685066.31938756,5923
44071,HAUTE-GOULAINE,Commune simple,5572,2089.49391422168,366242.166879987,6686672.75532653,5924
44212,VALLET,Commune simple,8625,5774.41777681212,377364.53362062,6683290.38473416,5925
49023,BEAUPREAU-EN-MAUGES,Commune simple,22485,23168.547483674,400566.383414329,6684945.74063749,5927
49092,CHEMILLE-EN-ANJOU,Commune simple,21304,32062.2630700802,419776.951453007,6686615.35490777,5928
49191,MARTIGNE-BRIAND,Commune simple,1857,2732.36439649987,440093.861608994,6687789.33561829,5930
49125,DOUE-LA-FONTAINE,Commune simple,7584,3630.06468660433,451846.552425333,6681913.75992946,5931
49123,DISTRE,Commune simple,1684,1482.92335949948,463691.599186975,6684997.79629791,5932
49361,VARENNES-SUR-LOIRE,Commune simple,1891,2372.5394235,476327.971471124,6687239.2370596,5933
37022,BEAUMONT-EN-VERON,Commune simple,2725,1853.53157738959,487049.519626292,6680914.38028752,5934
37072,CHINON,Sous-préfecture,8044,3911.22181615654,491376.160361253,6678258.91435038,5935
37067,CHEILLE,Commune simple,1759,4708.71382199942,505069.7104945,6685441.66774907,5936
37257,THILOUZE,Commune simple,1635,3414.61602699921,518474.343696731,6682754.37890624,5937
37211,SAINT-BRANCHS,Commune simple,2588,5212.88645000822,530426.915526691,6682883.53698726,5938
37083,CORMERY,Commune simple,1733,615.849145500185,537201.15779089,6686550.48718336,5939
37111,GENILLE,Commune simple,1591,6320.64844902199,556802.775649919,6677730.08042977,5940
37177,ORBIGNY,Commune simple,756,6573.31984316528,568082.120644688,6680883.40664337,5941
41198,SAINT-AIGNAN,Commune simple,2902,1853.66875749998,574001.343496195,6684643.38193725,5942
41242,SELLES-SUR-CHER,Commune simple,4621,2532.44594749908,591460.973450469,6687341.12010592,5943
36034,CHABRIS,Commune simple,2731,4093.73276549946,598864.232666802,6684371.72239549,5944
41218,SAINT-JULIEN-SUR-CHER,Commune simple,769,1631.35763899978,607787.972892715,6685781.55201924,5945
18263,THENIOUX,Commune simple,681,1849.48484699988,619755.338771695,6685143.72809208,5946
18279,VIERZON,Sous-préfecture,27113,7442.3815909985,630319.654702242,6682270.31913873,5947
18281,VIGNOUX-SUR-BARANGEON,Commune simple,2143,2483.24091591717,637957.289436709,6678965.76412203,5948
18223,SAINT-MARTIN-D'AUXIGNY,Commune simple,2293,2385.16786499932,653143.254473861,6679147.51678936,5949
18145,MENETOU-SALON,Commune simple,1653,3839.86259549963,661460.120998553,6682547.2293238,5950
18272,VEAUGUES,Commune simple,687,2772.52486849932,681510.938190672,6685065.9722673,5951
18094,FEUX,Commune simple,339,2754.89888449993,689880.944254432,6681028.26322379,5952
58215,POUILLY-SUR-LOIRE,Commune simple,1694,1996.44436849986,698664.997151596,6686675.77332409,5953
58064,CHATEAUNEUF-VAL-DE-BARGIS,Commune simple,560,4801.18757599917,716331.043728961,6687127.97229162,5954
58053,CHAMPLEMY,Commune simple,338,3722.67473399932,725375.475106557,6687263.42173506,5955
58041,BRINON-SUR-BEUVRON,Commune simple,187,811.851987499954,736992.137120584,6687276.37953075,5956
58208,PAZY,Commune simple,315,2189.05017450002,747776.535440164,6680896.74078402,5957
58083,CORBIGNY,Commune simple,1570,2034.69674849956,752134.622847327,6684210.40722406,5958
58145,LORMES,Commune simple,1325,5164.76994449896,762368.844534462,6687961.5895194,5959
58180,MONTSAUCHE-LES-SETTONS,Commune simple,538,4596.10742709015,778202.283175182,6679820.89805726,5960
21584,SAULIEU,Commune simple,2490,3239.1166369996,793121.544319768,6687808.41194443,5961
21349,LIERNAIS,Commune simple,576,2805.73480199931,797507.236351205,6680707.88924225,5962
21501,POUILLY-EN-AUXOIS,Commune simple,1513,1025.60598349967,817676.897837384,6685883.95609874,5963
21210,CREANCEY,Commune simple,540,1682.1182124999,820531.318429336,6684777.6211436,5964
21300,GISSEY-SUR-OUCHE,Commune simple,353,1447.12810749967,834787.370418008,6686008.53548113,5965
21295,GEVREY-CHAMBERTIN,Commune simple,3121,2506.56031349983,849996.979730862,6681878.29177526,5966
21263,FENAY,Commune simple,1547,1071.96065199968,855380.68206304,6684757.74979793,5967
21292,GENLIS,Commune simple,5480,1203.60149949973,867972.484245676,6684696.60138886,5968
21038,AUXONNE,Commune simple,7819,4028.32915998174,882797.047558944,6679278.93292553,5969
39335,MOISSEY,Commune simple,548,1084.1361029648,891706.362612495,6679519.70615529,5970
39219,EVANS,Commune simple,633,997.063975861051,909378.454476006,6679147.9077574,5971
25527,SAINT-VIT,Commune simple,4830,1646.98153405931,913574.339573268,6679946.10119092,5972
25036,AVANNE-AVENEY,Commune simple,2306,869.459511499549,923733.699548253,6682094.59399961,5973
25532,SAONE,Commune simple,3317,2055.61619149942,935597.395087746,6683986.28569223,5974
25578,VALDAHON,Commune simple,5213,2571.81732057055,952362.646567092,6679006.92191324,5975
25601,VERCEL-VILLEDIEU-LE-CAMP,Commune simple,1509,3039.20831332581,955925.86322962,6682088.21027017,5976
25453,PIERREFONTAINE-LES-VARANS,Commune simple,1413,2911.19129649972,968565.901158345,6685939.84046454,5977
25512,LE RUSSEY,Commune simple,2245,2431.05140099246,982940.297126756,6679474.54673701,5978
25127,CHARQUEMONT,Commune simple,2539,2162.97632491585,990759.694371019,6685048.90149297,5979
44132,PORNICHET,Commune simple,10531,1264.96567249962,298460.755266342,6698143.56399879,6018
44154,SAINT-BREVIN-LES-PINS,Commune simple,13134,2650.21023050007,310684.615410041,6695669.76433861,6019
44061,FROSSAY,Commune simple,3118,5999.90263099891,327074.240733632,6694400.2955274,6020
44158,SAINT-ETIENNE-DE-MONTLUC,Commune simple,6627,5768.99733349951,338471.468247059,6695913.55514787,6021
44162,SAINT-HERBLAIN,Commune simple,43784,3008.43705249909,349524.313691885,6690776.19416156,6022
44109,NANTES,Préfecture de région,292718,6564.67814749895,356089.715464672,6691223.89753011,6023
44204,THOUARE-SUR-LOIRE,Commune simple,8750,1265.58793899972,365137.173701791,6695614.60910704,6024
49069,OREE D'ANJOU,Commune simple,16025,15808.1922224967,382746.808790484,6698336.49580325,6025
49218,MONTREVAULT-SUR-EVRE,Commune simple,16064,19888.2658174642,394434.367346503,6692066.14605528,6026
49082,CHAUDEFONDS-SUR-LAYON,Commune simple,962,1493.19255449932,418969.745086242,6698270.86832535,6028
49292,VAL-DU-LAYON,Commune simple,3265,3014.34207349961,423649.671104801,6696479.37262892,6029
49345,BELLEVIGNE-EN-LAYON,Commune simple,5712,9546.58242249895,432817.745702388,6691671.28403098,6030
49149,GENNES-VAL DE LOIRE,Commune simple,5044,10520.1378374988,453915.606104528,6696626.46253855,6031
49304,SAINT-MARTIN-DE-LA-PLACE,Commune simple,1152,1489.48486149931,463066.088899189,6695614.61398198,6032
49328,SAUMUR,Sous-préfecture,27413,6685.67194399867,466979.666470645,6689764.64878289,6033
37031,BOURGUEIL,Commune simple,3874,3289.67214349972,486588.27048532,6693679.40606758,6034
37193,RESTIGNE,Commune simple,1208,2048.10817049956,491078.134200882,6690997.67368288,6035
37123,LANGEAIS,Commune simple,4248,6026.57633399901,501318.649409703,6697722.31545537,6036
37122,JOUE-LES-TOURS,Commune simple,37703,3250.87181800008,522864.600690342,6695114.71065616,6037
37208,SAINT-AVERTIN,Commune simple,14893,1295.77970599953,529306.786721099,6697536.53440985,6038
37225,SAINT-MARTIN-LE-BEAU,Commune simple,3195,1898.08934449997,542248.443674494,6697793.15244173,6039
37027,BLERE,Commune simple,5268,3129.7655804991,547952.402824363,6691620.41150487,6040
41151,MONTRICHARD VAL DE CHER,Commune simple,3995,1907.28143499995,563699.568591889,6696819.69225273,6041
41164,NOYERS-SUR-CHER,Commune simple,2773,2296.84950949927,579872.219329847,6688181.92833946,6042
41043,CHATILLON-SUR-CHER,Commune simple,1731,3014.75415249967,585433.61848959,6688417.69477818,6043
41097,GIEVRES,Commune simple,2419,3804.51800149991,599529.715004325,6688518.98335987,6044
41194,ROMORANTIN-LANTHENAY,Sous-préfecture,16891,4493.47434399904,605252.410480343,6697919.69728513,6045
41241,SELLES-SAINT-DENIS,Commune simple,1269,5164.62951949935,617536.236176346,6697885.39521933,6046
41256,THEILLAY,Commune simple,1319,9614.10917599803,627440.298300976,6691416.79074767,6047
18165,NEUVY-SUR-BARANGEON,Commune simple,1253,6722.41339949856,644981.054959689,6691567.91473026,6048
18047,LA CHAPELLE-D'ANGILLON,Commune simple,662,1004.94558449997,657797.298149772,6696948.1231879,6049
18109,HENRICHEMONT,Commune simple,1806,2574.68908650015,665021.714535706,6688805.4373535,6050
18144,MENETOU-RATEL,Commune simple,487,2815.36041799944,681222.210868257,6694224.86502687,6051
18233,SAINT-SATUR,Commune simple,1517,776.659093999887,688972.316638952,6694035.05966105,6052
58228,SAINT-ANDELAIN,Commune simple,513,2032.3885969998,698448.562398582,6690016.04100619,6053
58102,DONZY,Commune simple,1602,6354.38143749916,708560.458223233,6697733.86371957,6054
58081,COLMERY,Commune simple,340,2423.43486349948,718691.106469011,6694248.20231914,6055
58304,VARZY,Commune simple,1264,4108.89458149963,729199.544127482,6695265.43096198,6056
58286,TANNAY,Commune simple,596,1550.98706749967,743845.184063302,6695872.81066729,6057
58271,SAIZY,Commune simple,198,1328.73521999963,752767.762088784,6695337.32476878,6058
58157,MARIGNY-L'EGLISE,Commune simple,309,3975.68202399958,771085.733913641,6694313.98511613,6059
89318,QUARRE-LES-TOMBES,Commune simple,705,4615.92811649954,775737.409541426,6695744.98750864,6060
21525,LA ROCHE-EN-BRENIL,Commune simple,895,5149.30590749968,788357.111667191,6698598.95048815,6061
21441,MONT-SAINT-JEAN,Commune simple,254,2797.30732199941,806676.358459661,6688227.47332735,6062
21062,BELLENOT-SOUS-POUILLY,Commune simple,246,1481.91505999979,816881.364017883,6688554.45172369,6063
21611,SOMBERNON,Commune simple,969,1344.15751199977,828612.856485361,6691452.28582322,6064
21273,FLEUREY-SUR-OUCHE,Commune simple,1206,3074.72015299936,840824.106273116,6690509.21945319,6065
21166,CHENOVE,Commune simple,13982,760.51305100008,851529.715450963,6689968.72445539,6066
21231,DIJON,Préfecture de région,153003,4146.95551049893,853870.431512623,6693401.54208492,6067
21021,ARC-SUR-TILLE,Commune simple,2528,2304.05639249983,866163.720485392,6695461.16267839,6068
21337,LAMARCHE-SUR-SAONE,Commune simple,1307,3359.38903449969,879145.594528255,6688540.23242506,6069
70408,PESMES,Commune simple,1104,1863.20359549978,894383.701721606,6691049.45276135,6070
70334,MARNAY,Commune simple,1416,1019.09396049992,909408.683550609,6692196.55467097,6071
