id,x_ctr,y_ctr
4174,937898.818058327,6493679.68078529
4175,949254.517747299,6493679.68078529
4176,960610.217436272,6493679.68078529
4177,971965.917125244,6493679.68078529
4178,983321.616814217,6493679.68078529
4179,994677.316503189,6493679.68078529
4180,1006033.01619216,6493679.68078529
4181,1017388.71588113,6493679.68078529
4182,1028744.41557011,6493679.68078529
4183,1040100.11525908,6493679.68078529
4184,1051455.81494805,6493679.68078529
4185,1062811.51463702,6493679.68078529
4186,1074167.214326,6493679.68078529
4187,1085522.91401497,6493679.68078529
4188,1096878.61370394,6493679.68078529
4189,1108234.31339291,6493679.68078529
4190,1119590.01308189,6493679.68078529
4191,1130945.71277086,6493679.68078529
4192,1142301.41245983,6493679.68078529
4193,1153657.1121488,6493679.68078529
4194,1165012.81183778,6493679.68078529
4195,1176368.51152675,6493679.68078529
4196,1187724.21121572,6493679.68078529
4197,1199079.91090469,6493679.68078529
4198,1210435.61059367,6493679.68078529
4199,1221791.31028264,6493679.68078529
4200,1233147.00997161,6493679.68078529
4201,108932.740763332,6504192.80943177
4202,120288.440452305,6504192.80943177
4203,131644.140141277,6504192.80943177
4204,142999.83983025,6504192.80943177
4205,154355.539519222,6504192.80943177
4206,165711.239208195,6504192.80943177
4207,177066.938897168,6504192.80943177
4208,188422.63858614,6504192.80943177
4209,199778.338275113,6504192.80943177
4210,211134.037964085,6504192.80943177
4211,222489.737653058,6504192.80943177
4212,233845.43734203,6504192.80943177
4213,245201.137031003,6504192.80943177
4214,256556.836719975,6504192.80943177
4215,267912.536408948,6504192.80943177
4216,279268.23609792,6504192.80943177
4217,290623.935786893,6504192.80943177
4218,301979.635475865,6504192.80943177
4219,313335.335164838,6504192.80943177
4220,324691.03485381,6504192.80943177
4221,336046.734542783,6504192.80943177
4222,347402.434231755,6504192.80943177
4223,358758.133920728,6504192.80943177
4224,370113.8336097,6504192.80943177
4225,381469.533298673,6504192.80943177
4226,392825.232987646,6504192.80943177
4227,404180.932676618,6504192.80943177
4228,415536.632365591,6504192.80943177
4229,426892.332054563,6504192.80943177
4230,438248.031743536,6504192.80943177
4231,449603.731432508,6504192.80943177
4232,460959.431121481,6504192.80943177
4233,472315.130810453,6504192.80943177
4234,483670.830499426,6504192.80943177
4235,495026.530188398,6504192.80943177
4236,506382.229877371,6504192.80943177
4237,517737.929566343,6504192.80943177
4238,529093.629255316,6504192.80943177
4239,540449.328944288,6504192.80943177
4240,551805.028633261,6504192.80943177
4241,563160.728322233,6504192.80943177
4242,574516.428011206,6504192.80943177
4243,585872.127700178,6504192.80943177
4244,597227.827389151,6504192.80943177
4245,608583.527078123,6504192.80943177
4246,619939.226767096,6504192.80943177
4247,631294.926456068,6504192.80943177
4248,642650.626145041,6504192.80943177
4249,654006.325834014,6504192.80943177
4250,665362.025522986,6504192.80943177
4251,676717.725211959,6504192.80943177
4252,688073.424900931,6504192.80943177
4253,699429.124589904,6504192.80943177
4254,710784.824278876,6504192.80943177
4255,722140.523967849,6504192.80943177
4256,733496.223656821,6504192.80943177
4257,744851.923345794,6504192.80943177
4258,756207.623034766,6504192.80943177
4259,767563.322723739,6504192.80943177
4260,778919.022412711,6504192.80943177
4261,790274.722101684,6504192.80943177
4262,801630.421790656,6504192.80943177
4263,812986.121479629,6504192.80943177
4264,824341.821168602,6504192.80943177
4265,835697.520857574,6504192.80943177
4266,847053.220546547,6504192.80943177
4267,858408.920235519,6504192.80943177
4268,869764.619924492,6504192.80943177
4269,881120.319613464,6504192.80943177
4270,892476.019302437,6504192.80943177
4271,903831.718991409,6504192.80943177
4272,915187.418680382,6504192.80943177
4273,926543.118369354,6504192.80943177
4274,937898.818058327,6504192.80943177
4275,949254.517747299,6504192.80943177
4276,960610.217436272,6504192.80943177
4277,971965.917125244,6504192.80943177
4278,983321.616814217,6504192.80943177
4279,994677.316503189,6504192.80943177
4280,1006033.01619216,6504192.80943177
4281,1017388.71588113,6504192.80943177
4282,1028744.41557011,6504192.80943177
4283,1040100.11525908,6504192.80943177
4284,1051455.81494805,6504192.80943177
4285,1062811.51463702,6504192.80943177
4286,1074167.214326,6504192.80943177
4287,1085522.91401497,6504192.80943177
4288,1096878.61370394,6504192.80943177
4289,1108234.31339291,6504192.80943177
4290,1119590.01308189,6504192.80943177
4291,1130945.71277086,6504192.80943177
4292,1142301.41245983,6504192.80943177
4293,1153657.1121488,6504192.80943177
4294,1165012.81183778,6504192.80943177
4295,1176368.51152675,6504192.80943177
4296,1187724.21121572,6504192.80943177
4297,1199079.91090469,6504192.80943177
4298,1210435.61059367,6504192.80943177
4299,1221791.31028264,6504192.80943177
4300,1233147.00997161,6504192.80943177
4301,108932.740763332,6514705.93807825
4302,120288.440452305,6514705.93807825
4303,131644.140141277,6514705.93807825
4304,142999.83983025,6514705.93807825
4305,154355.539519222,6514705.93807825
4306,165711.239208195,6514705.93807825
4307,177066.938897168,6514705.93807825
4308,188422.63858614,6514705.93807825
4309,199778.338275113,6514705.93807825
4310,211134.037964085,6514705.93807825
4311,222489.737653058,6514705.93807825
4312,233845.43734203,6514705.93807825
4313,245201.137031003,6514705.93807825
4314,256556.836719975,6514705.93807825
4315,267912.536408948,6514705.93807825
4316,279268.23609792,6514705.93807825
4317,290623.935786893,6514705.93807825
4318,301979.635475865,6514705.93807825
4319,313335.335164838,6514705.93807825
4320,324691.03485381,6514705.93807825
4321,336046.734542783,6514705.93807825
4322,347402.434231755,6514705.93807825
4323,358758.133920728,6514705.93807825
4324,370113.8336097,6514705.93807825
4325,381469.533298673,6514705.93807825
4326,392825.232987646,6514705.93807825
4327,404180.932676618,6514705.93807825
4328,415536.632365591,6514705.93807825
4329,426892.332054563,6514705.93807825
4330,438248.031743536,6514705.93807825
4331,449603.731432508,6514705.93807825
4332,460959.431121481,6514705.93807825
4333,472315.130810453,6514705.93807825
4334,483670.830499426,6514705.93807825
4335,495026.530188398,6514705.93807825
4336,506382.229877371,6514705.93807825
4337,517737.929566343,6514705.93807825
4338,529093.629255316,6514705.93807825
4339,540449.328944288,6514705.93807825
4340,551805.028633261,6514705.93807825
4341,563160.728322233,6514705.93807825
4342,574516.428011206,6514705.93807825
4343,585872.127700178,6514705.93807825
4344,597227.827389151,6514705.93807825
4345,608583.527078123,6514705.93807825
4346,619939.226767096,6514705.93807825
4347,631294.926456068,6514705.93807825
4348,642650.626145041,6514705.93807825
4349,654006.325834014,6514705.93807825
4350,665362.025522986,6514705.93807825
4351,676717.725211959,6514705.93807825
4352,688073.424900931,6514705.93807825
4353,699429.124589904,6514705.93807825
4354,710784.824278876,6514705.93807825
4355,722140.523967849,6514705.93807825
4356,733496.223656821,6514705.93807825
4357,744851.923345794,6514705.93807825
4358,756207.623034766,6514705.93807825
4359,767563.322723739,6514705.93807825
4360,778919.022412711,6514705.93807825
4361,790274.722101684,6514705.93807825
4362,801630.421790656,6514705.93807825
4363,812986.121479629,6514705.93807825
4364,824341.821168602,6514705.93807825
4365,835697.520857574,6514705.93807825
4366,847053.220546547,6514705.93807825
4367,858408.920235519,6514705.93807825
4368,869764.619924492,6514705.93807825
4369,881120.319613464,6514705.93807825
4370,892476.019302437,6514705.93807825
4371,903831.718991409,6514705.93807825
4372,915187.418680382,6514705.93807825
4373,926543.118369354,6514705.93807825
4374,937898.818058327,6514705.93807825
4375,949254.517747299,6514705.93807825
4376,960610.217436272,6514705.93807825
4377,971965.917125244,6514705.93807825
4378,983321.616814217,6514705.93807825
4379,994677.316503189,6514705.93807825
4380,1006033.01619216,6514705.93807825
4381,1017388.71588113,6514705.93807825
4382,1028744.41557011,6514705.93807825
4383,1040100.11525908,6514705.93807825
4384,1051455.81494805,6514705.93807825
4385,1062811.51463702,6514705.93807825
4386,1074167.214326,6514705.93807825
4387,1085522.91401497,6514705.93807825
4388,1096878.61370394,6514705.93807825
4389,1108234.31339291,6514705.93807825
4390,1119590.01308189,6514705.93807825
4391,1130945.71277086,6514705.93807825
4392,1142301.41245983,6514705.93807825
4393,1153657.1121488,6514705.93807825
4394,1165012.81183778,6514705.93807825
4395,1176368.51152675,6514705.93807825
4396,1187724.21121572,6514705.93807825
4397,1199079.91090469,6514705.93807825
4398,1210435.61059367,6514705.93807825
4399,1221791.31028264,6514705.93807825
4400,1233147.00997161,6514705.93807825
4401,108932.740763332,6525219.06672473
4402,120288.440452305,6525219.06672473
4403,131644.140141277,6525219.06672473
4404,142999.83983025,6525219.06672473
4405,154355.539519222,6525219.06672473
4406,165711.239208195,6525219.06672473
4407,177066.938897168,6525219.06672473
4408,188422.63858614,6525219.06672473
4409,199778.338275113,6525219.06672473
4410,211134.037964085,6525219.06672473
4411,222489.737653058,6525219.06672473
4412,233845.43734203,6525219.06672473
4413,245201.137031003,6525219.06672473
4414,256556.836719975,6525219.06672473
4415,267912.536408948,6525219.06672473
4416,279268.23609792,6525219.06672473
4417,290623.935786893,6525219.06672473
4418,301979.635475865,6525219.06672473
4419,313335.335164838,6525219.06672473
4420,324691.03485381,6525219.06672473
4421,336046.734542783,6525219.06672473
4422,347402.434231755,6525219.06672473
4423,358758.133920728,6525219.06672473
4424,370113.8336097,6525219.06672473
4425,381469.533298673,6525219.06672473
4426,392825.232987646,6525219.06672473
4427,404180.932676618,6525219.06672473
4428,415536.632365591,6525219.06672473
4429,426892.332054563,6525219.06672473
4430,438248.031743536,6525219.06672473
4431,449603.731432508,6525219.06672473
4432,460959.431121481,6525219.06672473
4433,472315.130810453,6525219.06672473
4434,483670.830499426,6525219.06672473
4435,495026.530188398,6525219.06672473
4436,506382.229877371,6525219.06672473
4437,517737.929566343,6525219.06672473
4438,529093.629255316,6525219.06672473
4439,540449.328944288,6525219.06672473
4440,551805.028633261,6525219.06672473
4441,563160.728322233,6525219.06672473
4442,574516.428011206,6525219.06672473
4443,585872.127700178,6525219.06672473
4444,597227.827389151,6525219.06672473
4445,608583.527078123,6525219.06672473
4446,619939.226767096,6525219.06672473
4447,631294.926456069,6525219.06672473
4448,642650.626145041,6525219.06672473
4449,654006.325834014,6525219.06672473
4450,665362.025522986,6525219.06672473
4451,676717.725211959,6525219.06672473
4452,688073.424900931,6525219.06672473
4453,699429.124589904,6525219.06672473
4454,710784.824278876,6525219.06672473
4455,722140.523967849,6525219.06672473
4456,733496.223656821,6525219.06672473
4457,744851.923345794,6525219.06672473
4458,756207.623034766,6525219.06672473
4459,767563.322723739,6525219.06672473
4460,778919.022412711,6525219.06672473
4461,790274.722101684,6525219.06672473
4462,801630.421790656,6525219.06672473
4463,812986.121479629,6525219.06672473
4464,824341.821168602,6525219.06672473
4465,835697.520857574,6525219.06672473
4466,847053.220546547,6525219.06672473
4467,858408.920235519,6525219.06672473
4468,869764.619924492,6525219.06672473
4469,881120.319613464,6525219.06672473
4470,892476.019302437,6525219.06672473
4471,903831.718991409,6525219.06672473
4472,915187.418680382,6525219.06672473
4473,926543.118369354,6525219.06672473
4474,937898.818058327,6525219.06672473
4475,949254.517747299,6525219.06672473
4476,960610.217436272,6525219.06672473
4477,971965.917125245,6525219.06672473
4478,983321.616814217,6525219.06672473
4479,994677.316503189,6525219.06672473
4480,1006033.01619216,6525219.06672473
4481,1017388.71588113,6525219.06672473
4482,1028744.41557011,6525219.06672473
4483,1040100.11525908,6525219.06672473
4484,1051455.81494805,6525219.06672473
4485,1062811.51463702,6525219.06672473
4486,1074167.214326,6525219.06672473
4487,1085522.91401497,6525219.06672473
4488,1096878.61370394,6525219.06672473
4489,1108234.31339291,6525219.06672473
4490,1119590.01308189,6525219.06672473
4491,1130945.71277086,6525219.06672473
4492,1142301.41245983,6525219.06672473
4493,1153657.1121488,6525219.06672473
4494,1165012.81183778,6525219.06672473
4495,1176368.51152675,6525219.06672473
4496,1187724.21121572,6525219.06672473
4497,1199079.91090469,6525219.06672473
4498,1210435.61059367,6525219.06672473
4499,1221791.31028264,6525219.06672473
4500,1233147.00997161,6525219.06672473
4501,108932.740763332,6535732.19537121
4502,120288.440452305,6535732.19537121
4503,131644.140141277,6535732.19537121
4504,142999.83983025,6535732.19537121
4505,154355.539519222,6535732.19537121
4506,165711.239208195,6535732.19537121
4507,177066.938897168,6535732.19537121
4508,188422.63858614,6535732.19537121
4509,199778.338275113,6535732.19537121
4510,211134.037964085,6535732.19537121
4511,222489.737653058,6535732.19537121
4512,233845.43734203,6535732.19537121
4513,245201.137031003,6535732.19537121
4514,256556.836719975,6535732.19537121
4515,267912.536408948,6535732.19537121
4516,279268.23609792,6535732.19537121
4517,290623.935786893,6535732.19537121
4518,301979.635475865,6535732.19537121
4519,313335.335164838,6535732.19537121
4520,324691.03485381,6535732.19537121
4521,336046.734542783,6535732.19537121
4522,347402.434231755,6535732.19537121
4523,358758.133920728,6535732.19537121
4524,370113.8336097,6535732.19537121
4525,381469.533298673,6535732.19537121
4526,392825.232987646,6535732.19537121
4527,404180.932676618,6535732.19537121
4528,415536.632365591,6535732.19537121
4529,426892.332054563,6535732.19537121
4530,438248.031743536,6535732.19537121
4531,449603.731432508,6535732.19537121
4532,460959.431121481,6535732.19537121
4533,472315.130810453,6535732.19537121
4534,483670.830499426,6535732.19537121
4535,495026.530188398,6535732.19537121
4536,506382.229877371,6535732.19537121
4537,517737.929566343,6535732.19537121
4538,529093.629255316,6535732.19537121
4539,540449.328944288,6535732.19537121
4540,551805.028633261,6535732.19537121
4541,563160.728322233,6535732.19537121
4542,574516.428011206,6535732.19537121
4543,585872.127700178,6535732.19537121
4544,597227.827389151,6535732.19537121
4545,608583.527078123,6535732.19537121
4546,619939.226767096,6535732.19537121
4547,631294.926456068,6535732.19537121
4548,642650.626145041,6535732.19537121
4549,654006.325834014,6535732.19537121
4550,665362.025522986,6535732.19537121
4551,676717.725211959,6535732.19537121
4552,688073.424900931,6535732.19537121
4553,699429.124589904,6535732.19537121
4554,710784.824278876,6535732.19537121
4555,722140.523967849,6535732.19537121
4556,733496.223656821,6535732.19537121
4557,744851.923345794,6535732.19537121
4558,756207.623034766,6535732.19537121
4559,767563.322723739,6535732.19537121
4560,778919.022412711,6535732.19537121
4561,790274.722101684,6535732.19537121
4562,801630.421790656,6535732.19537121
4563,812986.121479629,6535732.19537121
4564,824341.821168602,6535732.19537121
4565,835697.520857574,6535732.19537121
4566,847053.220546547,6535732.19537121
4567,858408.920235519,6535732.19537121
4568,869764.619924492,6535732.19537121
4569,881120.319613464,6535732.19537121
4570,892476.019302437,6535732.19537121
4571,903831.718991409,6535732.19537121
4572,915187.418680382,6535732.19537121
4573,926543.118369354,6535732.19537121
4574,937898.818058327,6535732.19537121
4575,949254.517747299,6535732.19537121
4576,960610.217436272,6535732.19537121
4577,971965.917125244,6535732.19537121
4578,983321.616814217,6535732.19537121
4579,994677.316503189,6535732.19537121
4580,1006033.01619216,6535732.19537121
4581,1017388.71588113,6535732.19537121
4582,1028744.41557011,6535732.19537121
4583,1040100.11525908,6535732.19537121
4584,1051455.81494805,6535732.19537121
4585,1062811.51463702,6535732.19537121
4586,1074167.214326,6535732.19537121
4587,1085522.91401497,6535732.19537121
4588,1096878.61370394,6535732.19537121
4589,1108234.31339291,6535732.19537121
4590,1119590.01308189,6535732.19537121
4591,1130945.71277086,6535732.19537121
4592,1142301.41245983,6535732.19537121
4593,1153657.1121488,6535732.19537121
4594,1165012.81183778,6535732.19537121
4595,1176368.51152675,6535732.19537121
4596,1187724.21121572,6535732.19537121
4597,1199079.91090469,6535732.19537121
4598,1210435.61059367,6535732.19537121
4599,1221791.31028264,6535732.19537121
4600,1233147.00997161,6535732.19537121
4601,108932.740763332,6546245.32401769
4602,120288.440452305,6546245.32401769
4603,131644.140141277,6546245.32401769
4604,142999.83983025,6546245.32401769
4605,154355.539519222,6546245.32401769
4606,165711.239208195,6546245.32401769
4607,177066.938897168,6546245.32401769
4608,188422.63858614,6546245.32401769
4609,199778.338275113,6546245.32401769
4610,211134.037964085,6546245.32401769
4611,222489.737653058,6546245.32401769
4612,233845.43734203,6546245.32401769
4613,245201.137031003,6546245.32401769
4614,256556.836719975,6546245.32401769
4615,267912.536408948,6546245.32401769
4616,279268.23609792,6546245.32401769
4617,290623.935786893,6546245.32401769
4618,301979.635475865,6546245.32401769
4619,313335.335164838,6546245.32401769
4620,324691.03485381,6546245.32401769
4621,336046.734542783,6546245.32401769
4622,347402.434231755,6546245.32401769
4623,358758.133920728,6546245.32401769
4624,370113.8336097,6546245.32401769
4625,381469.533298673,6546245.32401769
4626,392825.232987646,6546245.32401769
4627,404180.932676618,6546245.32401769
4628,415536.632365591,6546245.32401769
4629,426892.332054563,6546245.32401769
4630,438248.031743536,6546245.32401769
4631,449603.731432508,6546245.32401769
4632,460959.431121481,6546245.32401769
4633,472315.130810453,6546245.32401769
4634,483670.830499426,6546245.32401769
4635,495026.530188398,6546245.32401769
4636,506382.229877371,6546245.32401769
4637,517737.929566343,6546245.32401769
4638,529093.629255316,6546245.32401769
4639,540449.328944288,6546245.32401769
4640,551805.028633261,6546245.32401769
4641,563160.728322233,6546245.32401769
4642,574516.428011206,6546245.32401769
4643,585872.127700178,6546245.32401769
4644,597227.827389151,6546245.32401769
4645,608583.527078123,6546245.32401769
4646,619939.226767096,6546245.32401769
4647,631294.926456068,6546245.32401769
4648,642650.626145041,6546245.32401769
4649,654006.325834014,6546245.32401769
4650,665362.025522986,6546245.32401769
4651,676717.725211959,6546245.32401769
4652,688073.424900931,6546245.32401769
4653,699429.124589904,6546245.32401769
4654,710784.824278876,6546245.32401769
4655,722140.523967849,6546245.32401769
4656,733496.223656821,6546245.32401769
4657,744851.923345794,6546245.32401769
4658,756207.623034766,6546245.32401769
4659,767563.322723739,6546245.32401769
4660,778919.022412711,6546245.32401769
4661,790274.722101684,6546245.32401769
4662,801630.421790656,6546245.32401769
4663,812986.121479629,6546245.32401769
4664,824341.821168602,6546245.32401769
4665,835697.520857574,6546245.32401769
4666,847053.220546547,6546245.32401769
4667,858408.920235519,6546245.32401769
4668,869764.619924492,6546245.32401769
4669,881120.319613464,6546245.32401769
4670,892476.019302437,6546245.32401769
4671,903831.718991409,6546245.32401769
4672,915187.418680382,6546245.32401769
4673,926543.118369354,6546245.32401769
4674,937898.818058327,6546245.32401769
4675,949254.517747299,6546245.32401769
4676,960610.217436272,6546245.32401769
4677,971965.917125244,6546245.32401769
4678,983321.616814217,6546245.32401769
4679,994677.316503189,6546245.32401769
4680,1006033.01619216,6546245.32401769
4681,1017388.71588113,6546245.32401769
4682,1028744.41557011,6546245.32401769
4683,1040100.11525908,6546245.32401769
4684,1051455.81494805,6546245.32401769
4685,1062811.51463702,6546245.32401769
4686,1074167.214326,6546245.32401769
4687,1085522.91401497,6546245.32401769
4688,1096878.61370394,6546245.32401769
4689,1108234.31339291,6546245.32401769
4690,1119590.01308189,6546245.32401769
4691,1130945.71277086,6546245.32401769
4692,1142301.41245983,6546245.32401769
4693,1153657.1121488,6546245.32401769
4694,1165012.81183778,6546245.32401769
4695,1176368.51152675,6546245.32401769
4696,1187724.21121572,6546245.32401769
4697,1199079.91090469,6546245.32401769
4698,1210435.61059367,6546245.32401769
4699,1221791.31028264,6546245.32401769
4700,1233147.00997161,6546245.32401769
4701,108932.740763332,6556758.45266417
4702,120288.440452305,6556758.45266417
4703,131644.140141277,6556758.45266417
4704,142999.83983025,6556758.45266417
4705,154355.539519222,6556758.45266417
4706,165711.239208195,6556758.45266417
4707,177066.938897168,6556758.45266417
4708,188422.63858614,6556758.45266417
4709,199778.338275113,6556758.45266417
4710,211134.037964085,6556758.45266417
4711,222489.737653058,6556758.45266417
4712,233845.43734203,6556758.45266417
4713,245201.137031003,6556758.45266417
4714,256556.836719975,6556758.45266417
4715,267912.536408948,6556758.45266417
4716,279268.23609792,6556758.45266417
4717,290623.935786893,6556758.45266417
4718,301979.635475865,6556758.45266417
4719,313335.335164838,6556758.45266417
4720,324691.03485381,6556758.45266417
4721,336046.734542783,6556758.45266417
4722,347402.434231755,6556758.45266417
4723,358758.133920728,6556758.45266417
4724,370113.8336097,6556758.45266417
4725,381469.533298673,6556758.45266417
4726,392825.232987646,6556758.45266417
4727,404180.932676618,6556758.45266417
4728,415536.632365591,6556758.45266417
4729,426892.332054563,6556758.45266417
4730,438248.031743536,6556758.45266417
4731,449603.731432508,6556758.45266417
4732,460959.431121481,6556758.45266417
4733,472315.130810453,6556758.45266417
4734,483670.830499426,6556758.45266417
4735,495026.530188398,6556758.45266417
4736,506382.229877371,6556758.45266417
4737,517737.929566343,6556758.45266417
4738,529093.629255316,6556758.45266417
4739,540449.328944288,6556758.45266417
4740,551805.028633261,6556758.45266417
4741,563160.728322233,6556758.45266417
4742,574516.428011206,6556758.45266417
4743,585872.127700178,6556758.45266417
4744,597227.827389151,6556758.45266417
4745,608583.527078123,6556758.45266417
4746,619939.226767096,6556758.45266417
4747,631294.926456068,6556758.45266417
4748,642650.626145041,6556758.45266417
4749,654006.325834014,6556758.45266417
4750,665362.025522986,6556758.45266417
4751,676717.725211959,6556758.45266417
4752,688073.424900931,6556758.45266417
4753,699429.124589904,6556758.45266417
4754,710784.824278876,6556758.45266417
4755,722140.523967849,6556758.45266417
4756,733496.223656821,6556758.45266417
4757,744851.923345794,6556758.45266417
4758,756207.623034766,6556758.45266417
4759,767563.322723739,6556758.45266417
4760,778919.022412711,6556758.45266417
4761,790274.722101684,6556758.45266417
4762,801630.421790656,6556758.45266417
4763,812986.121479629,6556758.45266417
4764,824341.821168602,6556758.45266417
4765,835697.520857574,6556758.45266417
4766,847053.220546547,6556758.45266417
4767,858408.920235519,6556758.45266417
4768,869764.619924492,6556758.45266417
4769,881120.319613464,6556758.45266417
4770,892476.019302437,6556758.45266417
4771,903831.718991409,6556758.45266417
4772,915187.418680382,6556758.45266417
4773,926543.118369354,6556758.45266417
4774,937898.818058327,6556758.45266417
4775,949254.517747299,6556758.45266417
4776,960610.217436272,6556758.45266417
4777,971965.917125244,6556758.45266417
4778,983321.616814217,6556758.45266417
4779,994677.316503189,6556758.45266417
4780,1006033.01619216,6556758.45266417
4781,1017388.71588113,6556758.45266417
4782,1028744.41557011,6556758.45266417
4783,1040100.11525908,6556758.45266417
4784,1051455.81494805,6556758.45266417
4785,1062811.51463702,6556758.45266417
4786,1074167.214326,6556758.45266417
4787,1085522.91401497,6556758.45266417
4788,1096878.61370394,6556758.45266417
4789,1108234.31339291,6556758.45266417
4790,1119590.01308189,6556758.45266417
4791,1130945.71277086,6556758.45266417
4792,1142301.41245983,6556758.45266417
4793,1153657.1121488,6556758.45266417
4794,1165012.81183778,6556758.45266417
4795,1176368.51152675,6556758.45266417
4796,1187724.21121572,6556758.45266417
4797,1199079.91090469,6556758.45266417
4798,1210435.61059367,6556758.45266417
4799,1221791.31028264,6556758.45266417
4800,1233147.00997161,6556758.45266417
4801,108932.740763332,6567271.58131065
4802,120288.440452305,6567271.58131065
4803,131644.140141277,6567271.58131065
4804,142999.83983025,6567271.58131065
4805,154355.539519222,6567271.58131065
4806,165711.239208195,6567271.58131065
4807,177066.938897168,6567271.58131065
4808,188422.63858614,6567271.58131065
4809,199778.338275113,6567271.58131065
4810,211134.037964085,6567271.58131065
4811,222489.737653058,6567271.58131065
4812,233845.43734203,6567271.58131065
4813,245201.137031003,6567271.58131065
4814,256556.836719975,6567271.58131065
4815,267912.536408948,6567271.58131065
4816,279268.23609792,6567271.58131065
4817,290623.935786893,6567271.58131065
4818,301979.635475865,6567271.58131065
4819,313335.335164838,6567271.58131065
4820,324691.03485381,6567271.58131065
4821,336046.734542783,6567271.58131065
4822,347402.434231755,6567271.58131065
4823,358758.133920728,6567271.58131065
4824,370113.8336097,6567271.58131065
4825,381469.533298673,6567271.58131065
4826,392825.232987646,6567271.58131065
4827,404180.932676618,6567271.58131065
4828,415536.632365591,6567271.58131065
4829,426892.332054563,6567271.58131065
4830,438248.031743536,6567271.58131065
4831,449603.731432508,6567271.58131065
4832,460959.431121481,6567271.58131065
4833,472315.130810453,6567271.58131065
4834,483670.830499426,6567271.58131065
4835,495026.530188398,6567271.58131065
4836,506382.229877371,6567271.58131065
4837,517737.929566343,6567271.58131065
4838,529093.629255316,6567271.58131065
4839,540449.328944288,6567271.58131065
4840,551805.028633261,6567271.58131065
4841,563160.728322233,6567271.58131065
4842,574516.428011206,6567271.58131065
4843,585872.127700178,6567271.58131065
4844,597227.827389151,6567271.58131065
4845,608583.527078123,6567271.58131065
4846,619939.226767096,6567271.58131065
4847,631294.926456068,6567271.58131065
4848,642650.626145041,6567271.58131065
4849,654006.325834014,6567271.58131065
4850,665362.025522986,6567271.58131065
4851,676717.725211959,6567271.58131065
4852,688073.424900931,6567271.58131065
4853,699429.124589904,6567271.58131065
4854,710784.824278876,6567271.58131065
4855,722140.523967849,6567271.58131065
4856,733496.223656821,6567271.58131065
4857,744851.923345794,6567271.58131065
4858,756207.623034766,6567271.58131065
4859,767563.322723739,6567271.58131065
4860,778919.022412711,6567271.58131065
4861,790274.722101684,6567271.58131065
4862,801630.421790656,6567271.58131065
4863,812986.121479629,6567271.58131065
4864,824341.821168602,6567271.58131065
4865,835697.520857574,6567271.58131065
4866,847053.220546547,6567271.58131065
4867,858408.920235519,6567271.58131065
4868,869764.619924492,6567271.58131065
4869,881120.319613464,6567271.58131065
4870,892476.019302437,6567271.58131065
4871,903831.718991409,6567271.58131065
4872,915187.418680382,6567271.58131065
4873,926543.118369354,6567271.58131065
4874,937898.818058327,6567271.58131065
4875,949254.517747299,6567271.58131065
4876,960610.217436272,6567271.58131065
4877,971965.917125244,6567271.58131065
4878,983321.616814217,6567271.58131065
4879,994677.316503189,6567271.58131065
4880,1006033.01619216,6567271.58131065
4881,1017388.71588113,6567271.58131065
4882,1028744.41557011,6567271.58131065
4883,1040100.11525908,6567271.58131065
4884,1051455.81494805,6567271.58131065
4885,1062811.51463702,6567271.58131065
4886,1074167.214326,6567271.58131065
4887,1085522.91401497,6567271.58131065
4888,1096878.61370394,6567271.58131065
4889,1108234.31339291,6567271.58131065
4890,1119590.01308189,6567271.58131065
4891,1130945.71277086,6567271.58131065
4892,1142301.41245983,6567271.58131065
4893,1153657.1121488,6567271.58131065
4894,1165012.81183778,6567271.58131065
4895,1176368.51152675,6567271.58131065
4896,1187724.21121572,6567271.58131065
4897,1199079.91090469,6567271.58131065
4898,1210435.61059367,6567271.58131065
4899,1221791.31028264,6567271.58131065
4900,1233147.00997161,6567271.58131065
4901,108932.740763332,6577784.70995713
4902,120288.440452305,6577784.70995713
4903,131644.140141277,6577784.70995713
4904,142999.83983025,6577784.70995713
4905,154355.539519222,6577784.70995713
4906,165711.239208195,6577784.70995713
4907,177066.938897168,6577784.70995713
4908,188422.63858614,6577784.70995713
4909,199778.338275113,6577784.70995713
4910,211134.037964085,6577784.70995713
4911,222489.737653058,6577784.70995713
4912,233845.43734203,6577784.70995713
4913,245201.137031003,6577784.70995713
4914,256556.836719975,6577784.70995713
4915,267912.536408948,6577784.70995713
4916,279268.23609792,6577784.70995713
4917,290623.935786893,6577784.70995713
4918,301979.635475865,6577784.70995713
4919,313335.335164838,6577784.70995713
4920,324691.03485381,6577784.70995713
4921,336046.734542783,6577784.70995713
4922,347402.434231755,6577784.70995713
4923,358758.133920728,6577784.70995713
4924,370113.8336097,6577784.70995713
4925,381469.533298673,6577784.70995713
4926,392825.232987646,6577784.70995713
4927,404180.932676618,6577784.70995713
4928,415536.632365591,6577784.70995713
4929,426892.332054563,6577784.70995713
4930,438248.031743536,6577784.70995713
4931,449603.731432508,6577784.70995713
4932,460959.431121481,6577784.70995713
4933,472315.130810453,6577784.70995713
4934,483670.830499426,6577784.70995713
4935,495026.530188398,6577784.70995713
4936,506382.229877371,6577784.70995713
4937,517737.929566343,6577784.70995713
4938,529093.629255316,6577784.70995713
4939,540449.328944288,6577784.70995713
4940,551805.028633261,6577784.70995713
4941,563160.728322233,6577784.70995713
