alti,CODGEO
101.01000213623,45123
101.050003051758,45123
100.51000213623,45123
100.76000213623,45123
100.330001831055,45123
100.230003356934,45123
100.160003662109,45123
100.339996337891,45123
100.309997558594,45123
100.580001831055,45123
100.410003662109,45123
100.410003662109,45123
100.220001220703,45123
100.410003662109,45123
100.680000305176,45123
100.730003356934,45123
100.580001831055,45123
100.940002441406,45123
100.860000610352,45123
101.050003051758,45123
101.160003662109,45123
101.430000305176,45123
101.480003356934,45123
101.680000305176,45123
101.720001220703,45123
101.870002746582,45123
102.080001831055,45123
101.690002441406,45123
102.230003356934,45123
102.120002746582,45123
102.180000305176,45123
102.190002441406,45123
102.309997558594,45123
102.26000213623,45123
102.830001831055,45123
103.089996337891,45123
102.879997253418,45123
102.680000305176,45123
102.690002441406,45123
102.830001831055,45123
100.059997558594,45123
99.9400024414063,45123
100.720001220703,45123
100.940002441406,45123
100.980003356934,45123
100.800003051758,45123
100.300003051758,45123
100.370002746582,45123
100.430000305176,45123
100.519996643066,45123
100.330001831055,45123
100.190002441406,45123
100.870002746582,45123
100.290000915527,45123
100.690002441406,45123
100.730003356934,45123
101.040000915527,45123
100.839996337891,45123
100.980003356934,45123
100.949996948242,45123
101.01000213623,45123
101.150001525879,45123
101.059997558594,45123
101.160003662109,45123
101.410003662109,45123
101.680000305176,45123
101.809997558594,45123
101.830001831055,45123
102.01000213623,45123
102.330001831055,45123
102.26000213623,45123
102.26000213623,45123
101.900001525879,45123
101.790000915527,45123
101.800003051758,45123
102.309997558594,45123
102.360000610352,45123
102.400001525879,45123
102.519996643066,45123
102.910003662109,45123
103.059997558594,45123
102.720001220703,45123
102.370002746582,45123
102.110000610352,45123
100.809997558594,45123
100.680000305176,45123
100.800003051758,45123
100.839996337891,45123
100.879997253418,45123
100.940002441406,45123
100.76000213623,45123
101.019996643066,45123
101.190002441406,45123
101.370002746582,45123
101.379997253418,45123
101.290000915527,45123
100.870002746582,45123
101.01000213623,45123
101.360000610352,45123
101.330001831055,45123
101.26000213623,45123
101.309997558594,45123
101.470001220703,45123
101.699996948242,45123
102.230003356934,45123
102.230003356934,45123
101.949996948242,45123
101.980003356934,45123
102.230003356934,45123
101.839996337891,45123
101.910003662109,45123
103.01000213623,45123
102.769996643066,45123
102.430000305176,45123
102.300003051758,45123
102.730003356934,45123
102.809997558594,45123
102.400001525879,45123
102.730003356934,45123
102.980003356934,45123
102.470001220703,45123
102.830001831055,45123
100.220001220703,45123
100.730003356934,45123
100.76000213623,45123
100.879997253418,45123
101.01000213623,45123
100.900001525879,45123
101.019996643066,45123
101.050003051758,45123
101.180000305176,45123
101.519996643066,45123
101.519996643066,45123
101.120002746582,45123
101.26000213623,45123
101.629997253418,45123
101.410003662109,45123
101.610000610352,45123
101.629997253418,45123
101.620002746582,45123
101.980003356934,45123
102.019996643066,45123
102.129997253418,45123
101.860000610352,45123
101.910003662109,45123
101.910003662109,45123
102.190002441406,45123
101.910003662109,45123
103.230003356934,45123
103.050003051758,45123
102.910003662109,45123
102.660003662109,45123
102.620002746582,45123
102.940002441406,45123
102.830001831055,45123
102.76000213623,45123
102.940002441406,45123
102.809997558594,45123
102.809997558594,45123
100.230003356934,45123
100.300003051758,45123
100.660003662109,45123
100.589996337891,45123
100.629997253418,45123
100.629997253418,45123
100.699996948242,45123
100.910003662109,45123
101.040000915527,45123
101.110000610352,45123
101.620002746582,45123
101.580001831055,45123
101.730003356934,45123
101.809997558594,45123
101.879997253418,45123
101.830001831055,45123
101.800003051758,45123
101.769996643066,45123
101.910003662109,45123
102.040000915527,45123
101.910003662109,45123
101.970001220703,45123
101.870002746582,45123
102.129997253418,45123
102.059997558594,45123
101.879997253418,45123
102.120002746582,45123
102.730003356934,45123
102.629997253418,45123
102.690002441406,45123
102.680000305176,45123
102.769996643066,45123
102.860000610352,45123
102.870002746582,45123
102.610000610352,45123
102.660003662109,45123
102.690002441406,45123
103.019996643066,45123
100.129997253418,45123
100.330001831055,45123
100.339996337891,45123
100.629997253418,45123
100.620002746582,45123
100.839996337891,45123
100.910003662109,45123
101.080001831055,45123
101.330001831055,45123
101.589996337891,45123
101.540000915527,45123
101.910003662109,45123
102.110000610352,45123
101.800003051758,45123
101.610000610352,45123
101.860000610352,45123
101.910003662109,45123
101.720001220703,45123
102.26000213623,45123
102.190002441406,45123
102.050003051758,45123
101.870002746582,45123
102.129997253418,45123
102.040000915527,45123
102.190002441406,45123
102.379997253418,45123
102.309997558594,45123
102.690002441406,45123
102.680000305176,45123
102.080001831055,45123
102.410003662109,45123
102.699996948242,45123
102.660003662109,45123
102.410003662109,45123
103.160003662109,45123
103.01000213623,45123
102.580001831055,45123
101.699996948242,45123
100.150001525879,45123
100.360000610352,45123
100.480003356934,45123
100.540000915527,45123
100.879997253418,45123
101.110000610352,45123
101.120002746582,45123
101.449996948242,45123
101.339996337891,45123
101.769996643066,45123
101.699996948242,45123
102.379997253418,45123
101.660003662109,45123
101.5,45123
101.300003051758,45123
101.25,45123
101.330001831055,45123
101.480003356934,45123
101.830001831055,45123
102.470001220703,45123
102.110000610352,45123
102.01000213623,45123
102.050003051758,45123
102.080001831055,45123
102.339996337891,45123
102.400001525879,45123
102.290000915527,45123
102.089996337891,45123
102.480003356934,45123
102.370002746582,45123
102.480003356934,45123
102.360000610352,45123
103,45123
102.660003662109,45123
102.75,45123
102.769996643066,45123
100.180000305176,45123
102.690002441406,45123
100.120002746582,45123
100.330001831055,45123
100.370002746582,45123
100.559997558594,45123
100.76000213623,45123
101.190002441406,45123
101.120002746582,45123
101.300003051758,45123
101.430000305176,45123
101.370002746582,45123
101.559997558594,45123
101.300003051758,45123
101.379997253418,45123
101.400001525879,45123
101.370002746582,45123
101.690002441406,45123
101.410003662109,45123
101.449996948242,45123
101.550003051758,45123
101.629997253418,45123
101.690002441406,45123
102.150001525879,45123
102.120002746582,45123
102.01000213623,45123
101.339996337891,45123
101.930000305176,45123
102.230003356934,45123
102.050003051758,45123
102.400001525879,45123
102.300003051758,45123
102.580001831055,45123
102.370002746582,45123
102.51000213623,45123
103.230003356934,45123
103.150001525879,45123
102.930000305176,45123
102.76000213623,45123
102.800003051758,45123
100.160003662109,45123
100.26000213623,45123
100.379997253418,45123
101.01000213623,45123
101.120002746582,45123
100.76000213623,45123
101.220001220703,45123
101.120002746582,45123
101.550003051758,45123
101.110000610352,45123
101.110000610352,45123
101.059997558594,45123
101.190002441406,45123
101.230003356934,45123
101.199996948242,45123
101.730003356934,45123
102.059997558594,45123
102.480003356934,45123
102.550003051758,45123
102.790000915527,45123
102.51000213623,45123
102.330001831055,45123
102.120002746582,45123
102.059997558594,45123
102.290000915527,45123
102.440002441406,45123
102.160003662109,45123
102.5,45123
102.379997253418,45123
102.120002746582,45123
102.400001525879,45123
102.5,45123
102.620002746582,45123
103.080001831055,45123
102.720001220703,45123
102.870002746582,45123
102.900001525879,45123
102.730003356934,45123
100.26000213623,45123
100.330001831055,45123
100.300003051758,45123
100.660003662109,45123
100.809997558594,45123
100.870002746582,45123
101.01000213623,45123
100.910003662109,45123
101.220001220703,45123
101.110000610352,45123
101.050003051758,45123
101.089996337891,45123
101.01000213623,45123
101.129997253418,45123
101.150001525879,45123
101.050003051758,45123
101.080001831055,45123
101.230003356934,45123
101.449996948242,45123
101.690002441406,45123
101.75,45123
101.720001220703,45123
101.580001831055,45123
101.769996643066,45123
101.900001525879,45123
102.01000213623,45123
101.930000305176,45123
101.980003356934,45123
102.230003356934,45123
102.25,45123
102.370002746582,45123
102.040000915527,45123
102.360000610352,45123
102.650001525879,45123
101.75,45123
102.800003051758,45123
102.949996948242,45123
103.01000213623,45123
100.269996643066,45123
100.449996948242,45123
100.26000213623,45123
100.620002746582,45123
100.75,45123
100.629997253418,45123
100.660003662109,45123
100.839996337891,45123
100.690002441406,45123
100.580001831055,45123
100.660003662109,45123
100.660003662109,45123
100.730003356934,45123
100.870002746582,45123
101.150001525879,45123
101.129997253418,45123
101.400001525879,45123
101.480003356934,45123
101.089996337891,45123
100.800003051758,45123
101.330001831055,45123
101.330001831055,45123
101.559997558594,45123
101.300003051758,45123
101.519996643066,45123
101.730003356934,45123
101.629997253418,45123
101.830001831055,45123
101.730003356934,45123
102.110000610352,45123
102.309997558594,45123
101.940002441406,45123
102.290000915527,45123
102.559997558594,45123
102.830001831055,45123
102.75,45123
102.430000305176,45123
102.620002746582,45123
102.220001220703,45123
101.269996643066,45123
100.800003051758,45123
100.300003051758,45123
100.190002441406,45123
100.730003356934,45123
100.550003051758,45123
100.620002746582,45123
100.26000213623,45123
100.410003662109,45123
100.480003356934,45123
100.730003356934,45123
100.660003662109,45123
100.449996948242,45123
100.75,45123
100.870002746582,45123
101.190002441406,45123
101.330001831055,45123
101.230003356934,45123
100.970001220703,45123
100.930000305176,45123
100.870002746582,45123
101.120002746582,45123
101.190002441406,45123
101.26000213623,45123
101.51000213623,45123
101.610000610352,45123
101.699996948242,45123
102.870002746582,45123
102.370002746582,45123
101.839996337891,45123
102,45123
101.940002441406,45123
101.970001220703,45123
102.199996948242,45123
102.550003051758,45123
102.76000213623,45123
102.800003051758,45123
102.980003356934,45123
103.080001831055,45123
100.650001525879,45123
100.400001525879,45123
100.550003051758,45123
100.76000213623,45123
100.720001220703,45123
100.900001525879,45123
100.550003051758,45123
100.769996643066,45123
100.800003051758,45123
100.690002441406,45123
100.830001831055,45123
100.650001525879,45123
100.51000213623,45123
100.540000915527,45123
100.480003356934,45123
100.879997253418,45123
101.040000915527,45123
101.110000610352,45123
101.050003051758,45123
101.160003662109,45123
100.949996948242,45123
101.430000305176,45123
101.800003051758,45123
101.870002746582,45123
101.870002746582,45123
101.870002746582,45123
101.910003662109,45123
101.690002441406,45123
101.800003051758,45123
101.690002441406,45123
101.769996643066,45123
101.910003662109,45123
101.800003051758,45123
101.930000305176,45123
102.180000305176,45123
102.430000305176,45123
102.660003662109,45123
98.5500030517578,45123
102.580001831055,45123
100.370002746582,45123
100.800003051758,45123
100.580001831055,45123
100.51000213623,45123
100.620002746582,45123
100.870002746582,45123
100.980003356934,45123
101.01000213623,45123
101.01000213623,45123
100.839996337891,45123
100.730003356934,45123
100.650001525879,45123
100.550003051758,45123
100.660003662109,45123
100.830001831055,45123
100.830001831055,45123
100.660003662109,45123
100.580001831055,45123
100.949996948242,45123
101.089996337891,45123
101.160003662109,45123
100.76000213623,45123
101.129997253418,45123
101.51000213623,45123
101.680000305176,45123
101.769996643066,45123
101.430000305176,45123
101.550003051758,45123
101.690002441406,45123
101.76000213623,45123
101.949996948242,45123
102.01000213623,45123
102.120002746582,45123
102.309997558594,45123
102.330001831055,45123
102.120002746582,45123
100.440002441406,45123
102.25,45123
102.519996643066,45123
101.190002441406,45123
100.949996948242,45123
100.790000915527,45123
100.690002441406,45123
100.559997558594,45123
100.51000213623,45123
100.830001831055,45123
100.839996337891,45123
101.01000213623,45123
100.790000915527,45123
100.610000610352,45123
100.51000213623,45123
100.790000915527,45123
100.660003662109,45123
100.620002746582,45123
100.629997253418,45123
100.76000213623,45123
100.75,45123
101.01000213623,45123
101.190002441406,45123
101.440002441406,45123
101.580001831055,45123
101.559997558594,45123
101.26000213623,45123
101.150001525879,45123
101.01000213623,45123
101.26000213623,45123
101.360000610352,45123
101.550003051758,45123
101.610000610352,45123
101.76000213623,45123
101.800003051758,45123
101.940002441406,45123
102,45123
102.269996643066,45123
102.26000213623,45123
100.980003356934,45123
101.620002746582,45123
102.410003662109,45123
102.519996643066,45123
100.589996337891,45123
100.620002746582,45123
100.480003356934,45123
100.440002441406,45123
100.410003662109,45123
100.410003662109,45123
100.470001220703,45123
100.470001220703,45123
100.430000305176,45123
100.660003662109,45123
100.620002746582,45123
100.839996337891,45123
100.699996948242,45123
100.790000915527,45123
100.559997558594,45123
100.800003051758,45123
100.879997253418,45123
101.190002441406,45123
101.339996337891,45123
101.430000305176,45123
101.480003356934,45123
101.660003662109,45123
101.51000213623,45123
101.550003051758,45123
101.580001831055,45123
101.699996948242,45123
101.879997253418,45123
101.580001831055,45123
101.440002441406,45123
101.440002441406,45123
101.559997558594,45123
102.050003051758,45123
102.050003051758,45123
102.080001831055,45123
101.580001831055,45123
101.150001525879,45123
102.190002441406,45123
102.300003051758,45123
17.2700004577637,2B050
36.8300018310547,2B050
22.5400009155273,2B050
12.4300003051758,2B050
79.4400024414063,2B050
54.4000015258789,2B050
14.3100004196167,2B050
47.6800003051758,2B050
64.3300018310547,2B050
36.9000015258789,2B050
-0.140000000596046,2B050
0.490000009536743,2B050
70.870002746582,2B050
48.4099998474121,2B050
19.8899993896484,2B050
8.85999965667725,2B050
21.7299995422363,2B050
76.6100006103516,2B050
50.2200012207031,2B050
29.0900001525879,2B050
-0.0900000035762787,2B050
-0.620000004768372,2B050
101.910003662109,2B050
79.8300018310547,2B050
94.3000030517578,2B050
69.5100021362305,2B050
37.1100006103516,2B050
1.5900000333786,2B050
69.1999969482422,2B050
127.050003051758,2B050
111.449996948242,2B050
81.4000015258789,2B050
56.7700004577637,2B050
31.4300003051758,2B050
3.52999997138977,2B050
56.0900001525879,2B050
148.130004882813,2B050
150.600006103516,2B050
119.300003051758,2B050
92.1900024414063,2B050
74.379997253418,2B050
54.2700004577637,2B050
1.10000002384186,2B050
22.7000007629395,2B050
123.430000305176,2B050
158.470001220703,2B050
155.410003662109,2B050
136.300003051758,2B050
112.690002441406,2B050
85.4499969482422,2B050
51.4300003051758,2B050
13.6400003433228,2B050
50.4300003051758,2B050
113.379997253418,2B050
145.610000610352,2B050
153.020004272461,2B050
150.570007324219,2B050
140.330001831055,2B050
119.120002746582,2B050
99.0100021362305,2B050
77.4100036621094,2B050
27.5100002288818,2B050
66.1600036621094,2B050
76.1800003051758,2B050
53.9000015258789,2B050
96.620002746582,2B050
133.690002441406,2B050
140.490005493164,2B050
138.029998779297,2B050
134.490005493164,2B050
124.339996337891,2B050
97.6600036621094,2B050
65.120002746582,2B050
4.55000019073486,2B050
1.04999995231628,2B050
59.4000015258789,2B050
104.680000305176,2B050
131.240005493164,2B050
122.180000305176,2B050
115.160003662109,2B050
108.440002441406,2B050
129.070007324219,2B050
137.320007324219,2B050
139.720001220703,2B050
134.889999389648,2B050
120.300003051758,2B050
81.3099975585938,2B050
40.060001373291,2B050
31.6499996185303,2B050
66,2B050
99.870002746582,2B050
116.410003662109,2B050
132.419998168945,2B050
129.550003051758,2B050
130.800003051758,2B050
134.610000610352,2B050
131.520004272461,2B050
140.190002441406,2B050
143.880004882813,2B050
133.610000610352,2B050
117.449996948242,2B050
97.4499969482422,2B050
61.7200012207031,2B050
6.3600001335144,2B050
-0.25,2B050
40.5900001525879,2B050
22.0599994659424,2B050
22.2999992370605,2B050
65.620002746582,2B050
107.110000610352,2B050
145.110000610352,2B050
153.080001831055,2B050
148.460006713867,2B050
150.220001220703,2B050
139.860000610352,2B050
117.050003051758,2B050
94.9400024414063,2B050
74.4800033569336,2B050
60.7400016784668,2B050
24.8700008392334,2B050
0.0900000035762787,2B050
45.1800003051758,2B050
161.410003662109,2B050
165.100006103516,2B050
161.639999389648,2B050
152.050003051758,2B050
146.830001831055,2B050
119.080001831055,2B050
95.9700012207031,2B050
66.5500030517578,2B050
51.1100006103516,2B050
48.6300010681152,2B050
11.5600004196167,2B050
22.2299995422363,2B050
16.25,2B050
59.9300003051758,2B050
128.550003051758,2B050
161.070007324219,2B050
158.860000610352,2B050
144.960006713867,2B050
132.990005493164,2B050
107.76000213623,2B050
73.870002746582,2B050
52.2900009155273,2B050
44.1300010681152,2B050
27.5499992370606,2B050
7.34000015258789,2B050
17.1100006103516,2B050
9.97000026702881,2B050
0.439999997615814,2B050
22.1399993896484,2B050
107.379997253418,2B050
149.669998168945,2B050
148.880004882813,2B050
148.75,2B050
136.330001831055,2B050
115.470001220703,2B050
88.4300003051758,2B050
63.75,2B050
47.75,2B050
42.4300003051758,2B050
31.9500007629395,2B050
13.4399995803833,2B050
4.07000017166138,2B050
7.75,2B050
13.1000003814697,2B050
17.3700008392334,2B050
103.650001525879,2B050
130.610000610352,2B050
133.050003051758,2B050
134.910003662109,2B050
123.51000213623,2B050
100.650001525879,2B050
73.8399963378906,2B050
49.5200004577637,2B050
32.7200012207031,2B050
29.5200004577637,2B050
20.3899993896484,2B050
20.7800006866455,2B050
25.9500007629395,2B050
18.5699996948242,2B050
0.0500000007450581,2B050
30.2000007629395,2B050
12.1400003433228,2B050
32.6500015258789,2B050
25.7999992370605,2B050
73.6900024414063,2B050
94.3099975585938,2B050
101.300003051758,2B050
122.050003051758,2B050
116.050003051758,2B050
82.2600021362305,2B050
71.3000030517578,2B050
68.2200012207031,2B050
61.3400001525879,2B050
55.560001373291,2B050
46.1300010681152,2B050
33.7000007629395,2B050
39.0400009155273,2B050
28.2700004577637,2B050
15.7700004577637,2B050
1.12000000476837,2B050
21.3400001525879,2B050
19.1200008392334,2B050
4.63000011444092,2B050
0.0900000035762787,2B050
1.9099999666214,2B050
58.5,2B050
68.4400024414063,2B050
76.3399963378906,2B050
78.870002746582,2B050
71.6500015258789,2B050
87.9100036621094,2B050
85.0800018310547,2B050
58.0400009155274,2B050
40.310001373291,2B050
37.810001373291,2B050
51.8800010681152,2B050
83.2900009155273,2B050
65.9400024414063,2B050
48.7900009155274,2B050
55.9000015258789,2B050
44.0400009155273,2B050
23.4799995422363,2B050
26.8400001525879,2B050
15.0200004577637,2B050
1.87999999523163,2B050
1.08000004291534,2B050
12.6499996185303,2B050
20.1100006103516,2B050
20.0599994659424,2B050
24.6499996185303,2B050
48.9500007629395,2B050
43.310001373291,2B050
10.2200002670288,2B050
32.0900001525879,2B050
49.6300010681152,2B050
49.0400009155274,2B050
57.310001373291,2B050
53,2B050
56.0200004577637,2B050
36.0200004577637,2B050
18.7800006866455,2B050
5.78000020980835,2B050
80.4100036621094,2B050
73.0400009155274,2B050
73.370002746582,2B050
60.810001373291,2B050
43.2400016784668,2B050
40.1100006103516,2B050
33.4700012207031,2B050
17.5200004577637,2B050
17.7199993133545,2B050
17.3899993896484,2B050
20.7900009155273,2B050
9.85000038146973,2B050
23.0400009155273,2B050
27.9400005340576,2B050
25.4200000762939,2B050
21.7900009155273,2B050
18.8400001525879,2B050
32.1300010681152,2B050
62.0400009155274,2B050
41.0900001525879,2B050
4.15000009536743,2B050
25.4200000762939,2B050
22.5100002288818,2B050
29.8199996948242,2B050
33.4000015258789,2B050
39.560001373291,2B050
33.9500007629395,2B050
1.66999995708466,2B050
32.9700012207031,2B050
75.6999969482422,2B050
72.4400024414063,2B050
72.8300018310547,2B050
68.5500030517578,2B050
57.8800010681152,2B050
47.9700012207031,2B050
42.7200012207031,2B050
28,2B050
2.07999992370605,2B050
3.57999992370605,2B050
31.2900009155273,2B050
39.9700012207031,2B050
41.6100006103516,2B050
31.5200004577637,2B050
25.7900009155273,2B050
33.2400016784668,2B050
34.75,2B050
26.4699993133545,2B050
21.3199996948242,2B050
19,2B050
40.1100006103516,2B050
49.3800010681152,2B050
30.7700004577637,2B050
14.4799995422363,2B050
5.78000020980835,2B050
0.0900000035762787,2B050
23.3899993896484,2B050
7.67000007629395,2B050
52.4000015258789,2B050
67.9800033569336,2B050
64.5100021362305,2B050
70.9300003051758,2B050
69.3300018310547,2B050
60.560001373291,2B050
43.560001373291,2B050
33.3400001525879,2B050
22.1299991607666,2B050
16.2600002288818,2B050
5.67000007629395,2B050
6.8600001335144,2B050
6.13000011444092,2B050
2.21000003814697,2B050
7.84000015258789,2B050
14.2700004577637,2B050
28.6499996185303,2B050
32.1500015258789,2B050
43.560001373291,2B050
53.9000015258789,2B050
53.310001373291,2B050
48.9500007629395,2B050
42.1800003051758,2B050
41.5800018310547,2B050
33.4000015258789,2B050
25.2700004577637,2B050
15.1700000762939,2B050
10.3199996948242,2B050
2.16000008583069,2B050
2.27999997138977,2B050
1.52999997138977,2B050
42.75,2B050
77.3000030517578,2B050
69.370002746582,2B050
60.6500015258789,2B050
65.379997253418,2B050
65.7300033569336,2B050
52.0900001525879,2B050
39.5900001525879,2B050
33.5900001525879,2B050
25.2199993133545,2B050
-0.00999999977648258,2B050
10.8599996566772,2B050
15.7600002288818,2B050
26.1399993896484,2B050
23.6499996185303,2B050
13.0100002288818,2B050
9.84000015258789,2B050
6.48000001907349,2B050
13.4799995422363,2B050
21.0900001525879,2B050
32.8300018310547,2B050
32.0400009155273,2B050
41.8600006103516,2B050
54.1500015258789,2B050
59.6100006103516,2B050
58,2B050
58.060001373291,2B050
48.1500015258789,2B050
37.2700004577637,2B050
24.6499996185303,2B050
12.460000038147,2B050
6.15000009536743,2B050
1.79999995231628,2B050
1.94000005722046,2B050
2.19000005722046,2B050
5.8600001335144,2B050
81.0500030517578,2B050
97.4400024414063,2B050
80.0100021362305,2B050
65.3300018310547,2B050
58.4300003051758,2B050
41.0400009155273,2B050
33.1100006103516,2B050
26.2900009155273,2B050
20.8400001525879,2B050
7.30000019073486,2B050
12.6800003051758,2B050
6.28000020980835,2B050
23.3600006103516,2B050
24.6800003051758,2B050
19.4699993133545,2B050
16.8700008392334,2B050
15.9300003051758,2B050
13.5900001525879,2B050
17.7700004577637,2B050
25.7700004577637,2B050
34.7000007629395,2B050
37.9000015258789,2B050
37.2200012207031,2B050
44.3600006103516,2B050
56.7700004577637,2B050
58.8800010681152,2B050
59.3300018310547,2B050
59.7000007629395,2B050
39.6800003051758,2B050
26.8700008392334,2B050
17.5900001525879,2B050
6.92000007629395,2B050
1.24000000953674,2B050
2.67000007629395,2B050
2.77999997138977,2B050
3.40000009536743,2B050
3.9300000667572,2B050
58.4000015258789,2B050
105.309997558594,2B050
109.620002746582,2B050
93.7600021362305,2B050
92.6800003051758,2B050
78.3099975585938,2B050
67.8099975585938,2B050
50.2200012207031,2B050
32.1100006103516,2B050
22.0699996948242,2B050
12.3500003814697,2B050
5.78000020980835,2B050
13.710000038147,2B050
22.5300006866455,2B050
22.4300003051758,2B050
21.6000003814697,2B050
24.7999992370606,2B050
28.1800003051758,2B050
25.8199996948242,2B050
30.8899993896484,2B050
36.8300018310547,2B050
39.1800003051758,2B050
43.810001373291,2B050
45.9300003051758,2B050
52.4099998474121,2B050
53.3300018310547,2B050
52.1300010681152,2B050
67.3399963378906,2B050
53.8400001525879,2B050
28.7999992370606,2B050
17.1399993896484,2B050
12.5900001525879,2B050
1.53999996185303,2B050
4.23000001907349,2B050
2.60999989509583,2B050
3.49000000953674,2B050
4.59000015258789,2B050
5.46000003814697,2B050
5.96000003814697,2B050
20.3500003814697,2B050
92.0199966430664,2B050
122.129997253418,2B050
115.440002441406,2B050
109.610000610352,2B050
95.5800018310547,2B050
77.879997253418,2B050
66.3300018310547,2B050
56.0400009155273,2B050
47.75,2B050
18.8700008392334,2B050
18.7900009155273,2B050
14.0200004577637,2B050
7.8600001335144,2B050
12.9700002670288,2B050
25.0900001525879,2B050
26.0699996948242,2B050
26.8500003814697,2B050
28.6900005340576,2B050
31.0599994659424,2B050
33.8600006103516,2B050
37.2700004577637,2B050
39.9000015258789,2B050
45.7900009155274,2B050
53.060001373291,2B050
60.5,2B050
56.2200012207031,2B050
49.0200004577637,2B050
44.6800003051758,2B050
45.4099998474121,2B050
35.810001373291,2B050
24.3899993896484,2B050
15.0900001525879,2B050
5.42000007629395,2B050
0.879999995231628,2B050
5.21000003814697,2B050
6.51000022888184,2B050
3.6800000667572,2B050
5.03000020980835,2B050
5.92000007629395,2B050
7.05000019073486,2B050
7.03000020980835,2B050
52.9500007629395,2B050
117.330001831055,2B050
119.480003356934,2B050
123.370002746582,2B050
104.360000610352,2B050
81.8300018310547,2B050
65.7900009155274,2B050
56.3400001525879,2B050
46.6300010681152,2B050
26.6200008392334,2B050
26.9500007629395,2B050
32.6100006103516,2B050
14.9700002670288,2B050
1.41999995708466,2B050
18.1299991607666,2B050
24.1399993896484,2B050
29.5300006866455,2B050
32.6100006103516,2B050
34.8400001525879,2B050
39.7200012207031,2B050
41.060001373291,2B050
44.2000007629395,2B050
44.7200012207031,2B050
53.8400001525879,2B050
62.6500015258789,2B050
64.370002746582,2B050
49.6800003051758,2B050
43.9500007629395,2B050
37.4000015258789,2B050
33.0200004577637,2B050
24.7800006866455,2B050
14.9300003051758,2B050
8.81999969482422,2B050
4.69000005722046,2B050
7.01000022888184,2B050
6.67000007629395,2B050
7.13000011444092,2B050
7.8600001335144,2B050
6.84000015258789,2B050
7.44000005722046,2B050
8.4399995803833,2B050
8.38000011444092,2B050
67.6100006103516,2B050
101.01000213623,2B050
111.449996948242,2B050
117.160003662109,2B050
103.870002746582,2B050
85.4400024414063,2B050
65.6100006103516,2B050
46.75,2B050
34.810001373291,2B050
37.7700004577637,2B050
43.4500007629395,2B050
23.4200000762939,2B050
10.7600002288818,2B050
2.94000005722046,2B050
17.5,2B050
24.7999992370606,2B050
33.9900016784668,2B050
37.2900009155273,2B050
40.9300003051758,2B050
46.1300010681152,2B050
53.75,2B050
55.9099998474121,2B050
57.3600006103516,2B050
54.4000015258789,2B050
59.7900009155273,2B050
67.6800003051758,2B050
59.8300018310547,2B050
47.060001373291,2B050
37.2200012207031,2B050
27.5300006866455,2B050
19.7000007629395,2B050
14.6499996185303,2B050
10.8800001144409,2B050
6.69000005722046,2B050
4.42000007629395,2B050
1.26999998092651,2B050
1.94000005722046,2B050
6.76000022888184,2B050
7.28000020980835,2B050
7.76000022888184,2B050
8.88000011444092,2B050
9.68000030517578,2B050
9.02999973297119,2B050
9.46000003814697,2B050
12.0699996948242,2B050
-0.810000002384186,2B050
53.5400009155273,2B050
72.9100036621094,2B050
104.75,2B050
99.4100036621094,2B050
78.0500030517578,2B050
54.1800003051758,2B050
51.5400009155274,2B050
48.7900009155274,2B050
57.2700004577637,2B050
41.6100006103516,2B050
20.8999996185303,2B050
7.78000020980835,2B050
8.89000034332275,2B050
23,2B050
29.4599990844727,2B050
39.810001373291,2B050
46.8300018310547,2B050
45.5,2B050
49.2200012207031,2B050
60.2200012207031,2B050
73.3300018310547,2B050
76.0199966430664,2B050
75.5199966430664,2B050
67.2300033569336,2B050
64.3300018310547,2B050
63.5800018310547,2B050
59.1800003051758,2B050
48.9000015258789,2B050
32.7700004577637,2B050
19.9500007629395,2B050
13.8500003814697,2B050
9.5600004196167,2B050
8.18000030517578,2B050
4.30000019073486,2B050
1.75,2B050
1.52999997138977,2B050
1.62000000476837,2B050
6.55000019073486,2B050
7.34000015258789,2B050
8.05000019073486,2B050
8.75,2B050
9.72000026702881,2B050
10.8999996185303,2B050
11.3999996185303,2B050
12.1000003814697,2B050
11.3800001144409,2B050
13.9399995803833,2B050
4.38000011444092,2B050
49.7200012207031,2B050
97.0500030517578,2B050
91.6900024414062,2B050
79.5100021362305,2B050
68.9400024414063,2B050
57.1300010681152,2B050
67.8000030517578,2B050
55.9500007629395,2B050
29.7900009155273,2B050
19.0400009155273,2B050
7.44000005722046,2B050
16.6299991607666,2B050
28.3700008392334,2B050
28.5400009155273,2B050
40.1500015258789,2B050
51.9500007629395,2B050
62.75,2B050
61.6500015258789,2B050
62.4099998474121,2B050
71.5899963378906,2B050
74.7200012207031,2B050
79.5500030517578,2B050
83.1600036621094,2B050
72.9000015258789,2B050
58.310001373291,2B050
50.6800003051758,2B050
46.9900016784668,2B050
44.1500015258789,2B050
38.5200004577637,2B050
27.7800006866455,2B050
17.5900001525879,2B050
10.2200002670288,2B050
8.5600004196167,2B050
3.1800000667572,2B050
2.69000005722046,2B050
1.27999997138977,2B050
2.58999991416931,2B050
2.02999997138977,2B050
5.01000022888184,2B050
7.09000015258789,2B050
8.14000034332275,2B050
8.68000030517578,2B050
9.88000011444092,2B050
10.5900001525879,2B050
11.5299997329712,2B050
11.7299995422363,2B050
12.8400001525879,2B050
13.2700004577637,2B050
13.4700002670288,2B050
