interval,interval_min,interval_max,type_betail,nb
"3.3e+05,3.32e+05",330000,332000,total_ovins,76.8876217983351
"3.3e+05,3.32e+05",330000,332000,total_population,1.05165922833471
"3.3e+05,3.32e+05",330000,332000,total_porcins,0
"3.32e+05,3.34e+05",332000,334000,total_bovins,122.555924024879
"3.32e+05,3.34e+05",332000,334000,total_caprins,0
"3.32e+05,3.34e+05",332000,334000,total_equides,0
"3.32e+05,3.34e+05",332000,334000,total_ovins,2.13514504699571
"3.32e+05,3.34e+05",332000,334000,total_population,0.968455522086549
"3.32e+05,3.34e+05",332000,334000,total_porcins,0
"3.34e+05,3.36e+05",334000,336000,total_bovins,254.416046331687
"3.34e+05,3.36e+05",334000,336000,total_caprins,0
"3.34e+05,3.36e+05",334000,336000,total_equides,0
"3.34e+05,3.36e+05",334000,336000,total_ovins,53.0444069027752
"3.34e+05,3.36e+05",334000,336000,total_population,1.15774311297342
"3.34e+05,3.36e+05",334000,336000,total_porcins,0
"3.36e+05,3.38e+05",336000,338000,total_bovins,188.867604851264
"3.36e+05,3.38e+05",336000,338000,total_caprins,0
"3.36e+05,3.38e+05",336000,338000,total_equides,0
"3.36e+05,3.38e+05",336000,338000,total_ovins,392.690769719478
"3.36e+05,3.38e+05",336000,338000,total_population,1.51760162554941
"3.36e+05,3.38e+05",336000,338000,total_porcins,0
"3.38e+05,3.4e+05",338000,340000,total_bovins,246.013757701246
"3.38e+05,3.4e+05",338000,340000,total_caprins,0
"3.38e+05,3.4e+05",338000,340000,total_equides,0
"3.38e+05,3.4e+05",338000,340000,total_ovins,56.7787166797978
"3.38e+05,3.4e+05",338000,340000,total_population,1.7150430947513
"3.38e+05,3.4e+05",338000,340000,total_porcins,0
"3.4e+05,3.42e+05",340000,342000,total_bovins,372.170437750321
"3.4e+05,3.42e+05",340000,342000,total_caprins,0
"3.4e+05,3.42e+05",340000,342000,total_equides,0.0439179143176159
"3.4e+05,3.42e+05",340000,342000,total_ovins,27.1808409569543
"3.4e+05,3.42e+05",340000,342000,total_population,0.922324870601536
"3.4e+05,3.42e+05",340000,342000,total_porcins,0
"3.42e+05,3.44e+05",342000,344000,total_bovins,143.563553857145
"3.42e+05,3.44e+05",342000,344000,total_caprins,0
"3.42e+05,3.44e+05",342000,344000,total_equides,18.5744193927139
"3.42e+05,3.44e+05",342000,344000,total_ovins,28.2058764652354
"3.42e+05,3.44e+05",342000,344000,total_population,7.06158477101384
"3.42e+05,3.44e+05",342000,344000,total_porcins,0
"3.44e+05,3.46e+05",344000,346000,total_bovins,114.353335348236
"3.44e+05,3.46e+05",344000,346000,total_caprins,0
"3.44e+05,3.46e+05",344000,346000,total_equides,22.1980003911281
"3.44e+05,3.46e+05",344000,346000,total_ovins,30.606333872616
"3.44e+05,3.46e+05",344000,346000,total_population,8.28893514605079
"3.44e+05,3.46e+05",344000,346000,total_porcins,0
"3.46e+05,3.48e+05",346000,348000,total_bovins,204.702965338514
"3.46e+05,3.48e+05",346000,348000,total_caprins,0
"3.46e+05,3.48e+05",346000,348000,total_equides,13.1215073935909
"3.46e+05,3.48e+05",346000,348000,total_ovins,28.1601315453851
"3.46e+05,3.48e+05",346000,348000,total_population,5.48280793316784
"3.46e+05,3.48e+05",346000,348000,total_porcins,0
"3.48e+05,3.5e+05",348000,350000,total_bovins,169.006070932862
"3.48e+05,3.5e+05",348000,350000,total_caprins,0
"3.48e+05,3.5e+05",348000,350000,total_equides,7.06251317766208
"3.48e+05,3.5e+05",348000,350000,total_ovins,16.9627728875142
"3.48e+05,3.5e+05",348000,350000,total_population,1.79926339713539
"3.48e+05,3.5e+05",348000,350000,total_porcins,0
"3.5e+05,3.52e+05",350000,352000,total_bovins,129.775955371316
"3.5e+05,3.52e+05",350000,352000,total_caprins,0
"3.5e+05,3.52e+05",350000,352000,total_equides,1.47173046003
"3.5e+05,3.52e+05",350000,352000,total_ovins,5.63798332504139
"3.5e+05,3.52e+05",350000,352000,total_population,2.10385788622843
"3.5e+05,3.52e+05",350000,352000,total_porcins,0
"3.52e+05,3.54e+05",352000,354000,total_bovins,81.2884053856161
"3.52e+05,3.54e+05",352000,354000,total_caprins,0
"3.52e+05,3.54e+05",352000,354000,total_equides,0
"3.52e+05,3.54e+05",352000,354000,total_ovins,0
"3.52e+05,3.54e+05",352000,354000,total_population,3.02377129359525
"3.52e+05,3.54e+05",352000,354000,total_porcins,0
"3.54e+05,3.56e+05",354000,356000,total_bovins,0
"3.54e+05,3.56e+05",354000,356000,total_caprins,0
"3.54e+05,3.56e+05",354000,356000,total_equides,0
"3.54e+05,3.56e+05",354000,356000,total_ovins,0
"3.54e+05,3.56e+05",354000,356000,total_population,4.89311871738591
"3.54e+05,3.56e+05",354000,356000,total_porcins,0
"3.56e+05,3.58e+05",356000,358000,total_bovins,0
"3.56e+05,3.58e+05",356000,358000,total_caprins,0
"3.56e+05,3.58e+05",356000,358000,total_equides,0
"3.56e+05,3.58e+05",356000,358000,total_ovins,0
"3.56e+05,3.58e+05",356000,358000,total_population,5.51736878937933
"3.56e+05,3.58e+05",356000,358000,total_porcins,0
"3.58e+05,3.6e+05",358000,360000,total_bovins,0
"3.58e+05,3.6e+05",358000,360000,total_caprins,0
"3.58e+05,3.6e+05",358000,360000,total_equides,0
"3.58e+05,3.6e+05",358000,360000,total_ovins,0
"3.58e+05,3.6e+05",358000,360000,total_population,7.00282174304554
"3.58e+05,3.6e+05",358000,360000,total_porcins,0
"3.6e+05,3.62e+05",360000,362000,total_bovins,0
"3.6e+05,3.62e+05",360000,362000,total_caprins,0
"3.6e+05,3.62e+05",360000,362000,total_equides,0
"3.6e+05,3.62e+05",360000,362000,total_ovins,0
"3.6e+05,3.62e+05",360000,362000,total_population,9.69794337936928
"3.6e+05,3.62e+05",360000,362000,total_porcins,0
"3.62e+05,3.64e+05",362000,364000,total_bovins,0
"3.62e+05,3.64e+05",362000,364000,total_caprins,0
"3.62e+05,3.64e+05",362000,364000,total_equides,0.0945959845146558
"3.62e+05,3.64e+05",362000,364000,total_ovins,0
"3.62e+05,3.64e+05",362000,364000,total_population,24.236268199938
"3.62e+05,3.64e+05",362000,364000,total_porcins,0
"3.64e+05,3.66e+05",364000,366000,total_bovins,0
"3.64e+05,3.66e+05",364000,366000,total_caprins,0
"3.64e+05,3.66e+05",364000,366000,total_equides,0
"3.64e+05,3.66e+05",364000,366000,total_ovins,0
"3.64e+05,3.66e+05",364000,366000,total_population,35.1990204794202
"3.64e+05,3.66e+05",364000,366000,total_porcins,0
"3.66e+05,3.68e+05",366000,368000,total_bovins,0
"3.66e+05,3.68e+05",366000,368000,total_caprins,0
"3.66e+05,3.68e+05",366000,368000,total_equides,0
"3.66e+05,3.68e+05",366000,368000,total_ovins,0
"3.66e+05,3.68e+05",366000,368000,total_population,5.59452048955181
"3.66e+05,3.68e+05",366000,368000,total_porcins,0
"3.68e+05,3.7e+05",368000,370000,total_bovins,32.6918372833802
"3.68e+05,3.7e+05",368000,370000,total_caprins,0
"3.68e+05,3.7e+05",368000,370000,total_equides,0.810291281610881
"3.68e+05,3.7e+05",368000,370000,total_ovins,22.3408881929857
"3.68e+05,3.7e+05",368000,370000,total_population,4.89353770311021
"3.68e+05,3.7e+05",368000,370000,total_porcins,0
"3.7e+05,3.72e+05",370000,372000,total_bovins,52.8568969172677
"3.7e+05,3.72e+05",370000,372000,total_caprins,0
"3.7e+05,3.72e+05",370000,372000,total_equides,1.32615870401747
"3.7e+05,3.72e+05",370000,372000,total_ovins,36.5640899821959
"3.7e+05,3.72e+05",370000,372000,total_population,4.96711049043555
"3.7e+05,3.72e+05",370000,372000,total_porcins,0
"3.72e+05,3.74e+05",372000,374000,total_bovins,77.3538990201683
"3.72e+05,3.74e+05",372000,374000,total_caprins,0
"3.72e+05,3.74e+05",372000,374000,total_equides,0.379760432308129
"3.72e+05,3.74e+05",372000,374000,total_ovins,10.4705376336384
"3.72e+05,3.74e+05",372000,374000,total_population,4.17690725128373
"3.72e+05,3.74e+05",372000,374000,total_porcins,0
"3.74e+05,3.76e+05",374000,376000,total_bovins,124.802247939035
"3.74e+05,3.76e+05",374000,376000,total_caprins,0
"3.74e+05,3.76e+05",374000,376000,total_equides,0
"3.74e+05,3.76e+05",374000,376000,total_ovins,0
"3.74e+05,3.76e+05",374000,376000,total_population,3.3758103796567
"3.74e+05,3.76e+05",374000,376000,total_porcins,0
"3.76e+05,3.78e+05",376000,378000,total_bovins,231.382829300094
"3.76e+05,3.78e+05",376000,378000,total_caprins,0
"3.76e+05,3.78e+05",376000,378000,total_equides,0
"3.76e+05,3.78e+05",376000,378000,total_ovins,0
"3.76e+05,3.78e+05",376000,378000,total_population,1.98251002149601
"3.76e+05,3.78e+05",376000,378000,total_porcins,0
"3.78e+05,3.8e+05",378000,380000,total_bovins,237.231568216874
"3.78e+05,3.8e+05",378000,380000,total_caprins,0
"3.78e+05,3.8e+05",378000,380000,total_equides,0
"3.78e+05,3.8e+05",378000,380000,total_ovins,0
"3.78e+05,3.8e+05",378000,380000,total_population,3.44780620268182
"3.78e+05,3.8e+05",378000,380000,total_porcins,0
"3.8e+05,3.82e+05",380000,382000,total_bovins,221.391000688726
"3.8e+05,3.82e+05",380000,382000,total_caprins,0
"3.8e+05,3.82e+05",380000,382000,total_equides,0
"3.8e+05,3.82e+05",380000,382000,total_ovins,0
"3.8e+05,3.82e+05",380000,382000,total_population,3.48029539535301
"3.8e+05,3.82e+05",380000,382000,total_porcins,0
"3.82e+05,3.84e+05",382000,384000,total_bovins,175.749610533236
"3.82e+05,3.84e+05",382000,384000,total_caprins,0
"3.82e+05,3.84e+05",382000,384000,total_equides,0
"3.82e+05,3.84e+05",382000,384000,total_ovins,0
"3.82e+05,3.84e+05",382000,384000,total_population,3.27953122613856
"3.82e+05,3.84e+05",382000,384000,total_porcins,0
"3.84e+05,3.86e+05",384000,386000,total_bovins,175.440966529238
"3.84e+05,3.86e+05",384000,386000,total_caprins,0
"3.84e+05,3.86e+05",384000,386000,total_equides,0
"3.84e+05,3.86e+05",384000,386000,total_ovins,0
"3.84e+05,3.86e+05",384000,386000,total_population,2.97674987651813
"3.84e+05,3.86e+05",384000,386000,total_porcins,0
"3.86e+05,3.88e+05",386000,388000,total_bovins,167.020562054491
"3.86e+05,3.88e+05",386000,388000,total_caprins,0
"3.86e+05,3.88e+05",386000,388000,total_equides,0
"3.86e+05,3.88e+05",386000,388000,total_ovins,0
"3.86e+05,3.88e+05",386000,388000,total_population,2.99408675088247
"3.86e+05,3.88e+05",386000,388000,total_porcins,0
"3.88e+05,3.9e+05",388000,390000,total_bovins,157.01468583273
"3.88e+05,3.9e+05",388000,390000,total_caprins,0
"3.88e+05,3.9e+05",388000,390000,total_equides,2.45435922431782
"3.88e+05,3.9e+05",388000,390000,total_ovins,0
"3.88e+05,3.9e+05",388000,390000,total_population,3.0706604241613
"3.88e+05,3.9e+05",388000,390000,total_porcins,0
"3.9e+05,3.92e+05",390000,392000,total_bovins,150.711731060033
"3.9e+05,3.92e+05",390000,392000,total_caprins,0
"3.9e+05,3.92e+05",390000,392000,total_equides,16.557360892443
"3.9e+05,3.92e+05",390000,392000,total_ovins,12.8384190799732
"3.9e+05,3.92e+05",390000,392000,total_population,3.4983813384846
"3.9e+05,3.92e+05",390000,392000,total_porcins,111.221951822358
"3.92e+05,3.94e+05",392000,394000,total_bovins,183.634955865106
"3.92e+05,3.94e+05",392000,394000,total_caprins,0
"3.92e+05,3.94e+05",392000,394000,total_equides,0.939541307016988
"3.92e+05,3.94e+05",392000,394000,total_ovins,7.80667900596218
"3.92e+05,3.94e+05",392000,394000,total_population,2.1910269016408
"3.92e+05,3.94e+05",392000,394000,total_porcins,67.6309186423252
"3.94e+05,3.96e+05",394000,396000,total_bovins,151.260992377335
"3.94e+05,3.96e+05",394000,396000,total_caprins,0
"3.94e+05,3.96e+05",394000,396000,total_equides,1.0198010094831
"3.94e+05,3.96e+05",394000,396000,total_ovins,0.741778940960511
"3.94e+05,3.96e+05",394000,396000,total_population,2.29046119777376
"3.94e+05,3.96e+05",394000,396000,total_porcins,6.42618854552319
"3.96e+05,3.98e+05",396000,398000,total_bovins,130.760531347603
"3.96e+05,3.98e+05",396000,398000,total_caprins,0
"3.96e+05,3.98e+05",396000,398000,total_equides,1.33578460590203
"3.96e+05,3.98e+05",396000,398000,total_ovins,0
"3.96e+05,3.98e+05",396000,398000,total_population,2.70565223737583
"3.96e+05,3.98e+05",396000,398000,total_porcins,24.9664757163072
"3.98e+05,4e+05",398000,400000,total_bovins,83.5030372574384
"3.98e+05,4e+05",398000,400000,total_caprins,0
"3.98e+05,4e+05",398000,400000,total_equides,2.15491709051454
"3.98e+05,4e+05",398000,400000,total_ovins,0
"3.98e+05,4e+05",398000,400000,total_population,3.82767148202645
"3.98e+05,4e+05",398000,400000,total_porcins,94.2776227100111
"4e+05,4.02e+05",400000,402000,total_bovins,100.265530702672
"4e+05,4.02e+05",400000,402000,total_caprins,0
"4e+05,4.02e+05",400000,402000,total_equides,1.43471825263979
"4e+05,4.02e+05",400000,402000,total_ovins,0
"4e+05,4.02e+05",400000,402000,total_population,3.56187342274365
"4e+05,4.02e+05",400000,402000,total_porcins,62.7689235529909
"4.02e+05,4.04e+05",402000,404000,total_bovins,132.004810839256
"4.02e+05,4.04e+05",402000,404000,total_caprins,0
"4.02e+05,4.04e+05",402000,404000,total_equides,0
"4.02e+05,4.04e+05",402000,404000,total_ovins,0.0494720436804404
"4.02e+05,4.04e+05",402000,404000,total_population,3.01306710671928
"4.02e+05,4.04e+05",402000,404000,total_porcins,0
"4.04e+05,4.06e+05",404000,406000,total_bovins,34.8890945680385
"4.04e+05,4.06e+05",404000,406000,total_caprins,0
"4.04e+05,4.06e+05",404000,406000,total_equides,0
"4.04e+05,4.06e+05",404000,406000,total_ovins,1.13050112248937
"4.04e+05,4.06e+05",404000,406000,total_population,6.94314581261623
"4.04e+05,4.06e+05",404000,406000,total_porcins,0
"4.06e+05,4.08e+05",406000,408000,total_bovins,66.4695167250602
"4.06e+05,4.08e+05",406000,408000,total_caprins,0
"4.06e+05,4.08e+05",406000,408000,total_equides,0
"4.06e+05,4.08e+05",406000,408000,total_ovins,0.00623715168696033
"4.06e+05,4.08e+05",406000,408000,total_population,4.26615499216261
"4.06e+05,4.08e+05",406000,408000,total_porcins,0
"4.08e+05,4.1e+05",408000,410000,total_bovins,66.2160809660786
"4.08e+05,4.1e+05",408000,410000,total_caprins,0
"4.08e+05,4.1e+05",408000,410000,total_equides,0
"4.08e+05,4.1e+05",408000,410000,total_ovins,0
"4.08e+05,4.1e+05",408000,410000,total_population,5.23363322004215
"4.08e+05,4.1e+05",408000,410000,total_porcins,0
"4.1e+05,4.12e+05",410000,412000,total_bovins,8.90836902843967
"4.1e+05,4.12e+05",410000,412000,total_caprins,0
"4.1e+05,4.12e+05",410000,412000,total_equides,0
"4.1e+05,4.12e+05",410000,412000,total_ovins,0
"4.1e+05,4.12e+05",410000,412000,total_population,13.3658243526659
"4.1e+05,4.12e+05",410000,412000,total_porcins,0
"4.12e+05,4.14e+05",412000,414000,total_bovins,0
"4.12e+05,4.14e+05",412000,414000,total_caprins,0
"4.12e+05,4.14e+05",412000,414000,total_equides,14.3333688430445
"4.12e+05,4.14e+05",412000,414000,total_ovins,0
"4.12e+05,4.14e+05",412000,414000,total_population,14.5992435622517
"4.12e+05,4.14e+05",412000,414000,total_porcins,0
"4.14e+05,4.16e+05",414000,416000,total_bovins,0
"4.14e+05,4.16e+05",414000,416000,total_caprins,0
"4.14e+05,4.16e+05",414000,416000,total_equides,30.507792184082
"4.14e+05,4.16e+05",414000,416000,total_ovins,0
"4.14e+05,4.16e+05",414000,416000,total_population,16.3408758248574
"4.14e+05,4.16e+05",414000,416000,total_porcins,0
"4.16e+05,4.18e+05",416000,418000,total_bovins,0
"4.16e+05,4.18e+05",416000,418000,total_caprins,0
"4.16e+05,4.18e+05",416000,418000,total_equides,0
"4.16e+05,4.18e+05",416000,418000,total_ovins,0
"4.16e+05,4.18e+05",416000,418000,total_population,38.3133026528337
"4.16e+05,4.18e+05",416000,418000,total_porcins,0
"4.18e+05,4.2e+05",418000,420000,total_bovins,0
"4.18e+05,4.2e+05",418000,420000,total_caprins,0
"4.18e+05,4.2e+05",418000,420000,total_equides,0
"4.18e+05,4.2e+05",418000,420000,total_ovins,0
"4.18e+05,4.2e+05",418000,420000,total_population,88.4164725306675
"4.18e+05,4.2e+05",418000,420000,total_porcins,0
"4.2e+05,4.22e+05",420000,422000,total_bovins,0
"4.2e+05,4.22e+05",420000,422000,total_caprins,0
"4.2e+05,4.22e+05",420000,422000,total_equides,0
"4.2e+05,4.22e+05",420000,422000,total_ovins,0
"4.2e+05,4.22e+05",420000,422000,total_population,108.299379670075
"4.2e+05,4.22e+05",420000,422000,total_porcins,0
"4.22e+05,4.24e+05",422000,424000,total_bovins,0
"4.22e+05,4.24e+05",422000,424000,total_caprins,0
"4.22e+05,4.24e+05",422000,424000,total_equides,0
"4.22e+05,4.24e+05",422000,424000,total_ovins,0
"4.22e+05,4.24e+05",422000,424000,total_population,168.522057478547
"4.22e+05,4.24e+05",422000,424000,total_porcins,0
"4.24e+05,4.26e+05",424000,426000,total_bovins,0
"4.24e+05,4.26e+05",424000,426000,total_caprins,0
"4.24e+05,4.26e+05",424000,426000,total_equides,0
"4.24e+05,4.26e+05",424000,426000,total_ovins,0
"4.24e+05,4.26e+05",424000,426000,total_population,298.651837193847
"4.24e+05,4.26e+05",424000,426000,total_porcins,0
"4.26e+05,4.28e+05",426000,428000,total_bovins,0
"4.26e+05,4.28e+05",426000,428000,total_caprins,0
"4.26e+05,4.28e+05",426000,428000,total_equides,0
"4.26e+05,4.28e+05",426000,428000,total_ovins,0
"4.26e+05,4.28e+05",426000,428000,total_population,428.281498930058
"4.26e+05,4.28e+05",426000,428000,total_porcins,0
"4.28e+05,4.3e+05",428000,430000,total_bovins,0
"4.28e+05,4.3e+05",428000,430000,total_caprins,0
"4.28e+05,4.3e+05",428000,430000,total_equides,0
"4.28e+05,4.3e+05",428000,430000,total_ovins,0
"4.28e+05,4.3e+05",428000,430000,total_population,436.288504117444
"4.28e+05,4.3e+05",428000,430000,total_porcins,0
"4.3e+05,4.32e+05",430000,432000,total_bovins,0
"4.3e+05,4.32e+05",430000,432000,total_caprins,0
"4.3e+05,4.32e+05",430000,432000,total_equides,0
"4.3e+05,4.32e+05",430000,432000,total_ovins,0
"4.3e+05,4.32e+05",430000,432000,total_population,416.001085814
"4.3e+05,4.32e+05",430000,432000,total_porcins,0
"4.32e+05,4.34e+05",432000,434000,total_bovins,0
"4.32e+05,4.34e+05",432000,434000,total_caprins,0
"4.32e+05,4.34e+05",432000,434000,total_equides,0
"4.32e+05,4.34e+05",432000,434000,total_ovins,0
"4.32e+05,4.34e+05",432000,434000,total_population,242.544283609753
"4.32e+05,4.34e+05",432000,434000,total_porcins,0
"4.34e+05,4.36e+05",434000,436000,total_bovins,0
"4.34e+05,4.36e+05",434000,436000,total_caprins,0
"4.34e+05,4.36e+05",434000,436000,total_equides,0
"4.34e+05,4.36e+05",434000,436000,total_ovins,0
"4.34e+05,4.36e+05",434000,436000,total_population,169.505207600367
"4.34e+05,4.36e+05",434000,436000,total_porcins,0
"4.36e+05,4.38e+05",436000,438000,total_bovins,0
"4.36e+05,4.38e+05",436000,438000,total_caprins,0
"4.36e+05,4.38e+05",436000,438000,total_equides,0
"4.36e+05,4.38e+05",436000,438000,total_ovins,0
"4.36e+05,4.38e+05",436000,438000,total_population,139.680484283486
"4.36e+05,4.38e+05",436000,438000,total_porcins,0
"4.38e+05,4.4e+05",438000,440000,total_bovins,0
"4.38e+05,4.4e+05",438000,440000,total_caprins,0
"4.38e+05,4.4e+05",438000,440000,total_equides,0
"4.38e+05,4.4e+05",438000,440000,total_ovins,0
"4.38e+05,4.4e+05",438000,440000,total_population,69.1048762416505
"4.38e+05,4.4e+05",438000,440000,total_porcins,0
"4.4e+05,4.42e+05",440000,442000,total_bovins,0
"4.4e+05,4.42e+05",440000,442000,total_caprins,0
"4.4e+05,4.42e+05",440000,442000,total_equides,0
"4.4e+05,4.42e+05",440000,442000,total_ovins,0
"4.4e+05,4.42e+05",440000,442000,total_population,55.2226199465134
"4.4e+05,4.42e+05",440000,442000,total_porcins,0
"4.42e+05,4.44e+05",442000,444000,total_bovins,5.79231583696722
"4.42e+05,4.44e+05",442000,444000,total_caprins,1.25301255537369
"4.42e+05,4.44e+05",442000,444000,total_equides,0.844134774146485
"4.42e+05,4.44e+05",442000,444000,total_ovins,0.263792116920777
"4.42e+05,4.44e+05",442000,444000,total_population,49.2091493973662
"4.42e+05,4.44e+05",442000,444000,total_porcins,0
"4.44e+05,4.46e+05",444000,446000,total_bovins,54.5501244462285
"4.44e+05,4.46e+05",444000,446000,total_caprins,6.77196027839206
"4.44e+05,4.46e+05",444000,446000,total_equides,4.56216271386412
"4.44e+05,4.46e+05",444000,446000,total_ovins,1.42567584808254
"4.44e+05,4.46e+05",444000,446000,total_population,16.5499976123235
"4.44e+05,4.46e+05",444000,446000,total_porcins,0
"4.46e+05,4.48e+05",446000,448000,total_bovins,51.655561936698
"4.46e+05,4.48e+05",446000,448000,total_caprins,8.7406227465097
"4.46e+05,4.48e+05",446000,448000,total_equides,5.88841953449075
"4.46e+05,4.48e+05",446000,448000,total_ovins,1.84013110452836
"4.46e+05,4.48e+05",446000,448000,total_population,8.95917573400845
"4.46e+05,4.48e+05",446000,448000,total_porcins,0
"4.48e+05,4.5e+05",448000,450000,total_bovins,35.8132250762632
"4.48e+05,4.5e+05",448000,450000,total_caprins,8.63516848285534
"4.48e+05,4.5e+05",448000,450000,total_equides,5.81737666213413
"4.48e+05,4.5e+05",448000,450000,total_ovins,1.81793020691691
"4.48e+05,4.5e+05",448000,450000,total_population,8.05669947201346
"4.48e+05,4.5e+05",448000,450000,total_porcins,0
"4.5e+05,4.52e+05",450000,452000,total_bovins,24.4036154971103
"4.5e+05,4.52e+05",450000,452000,total_caprins,1.9888042426009
"4.5e+05,4.52e+05",450000,452000,total_equides,1.33982601606797
"4.5e+05,4.52e+05",450000,452000,total_ovins,0.418695630021242
"4.5e+05,4.52e+05",450000,452000,total_population,9.99928203924667
"4.5e+05,4.52e+05",450000,452000,total_porcins,0
"4.52e+05,4.54e+05",452000,454000,total_bovins,30.0075975223267
"4.52e+05,4.54e+05",452000,454000,total_caprins,0
"4.52e+05,4.54e+05",452000,454000,total_equides,0.725928441823503
"4.52e+05,4.54e+05",452000,454000,total_ovins,0
"4.52e+05,4.54e+05",452000,454000,total_population,10.5090710150729
"4.52e+05,4.54e+05",452000,454000,total_porcins,0
"4.54e+05,4.56e+05",454000,456000,total_bovins,35.5079727705127
"4.54e+05,4.56e+05",454000,456000,total_caprins,0
"4.54e+05,4.56e+05",454000,456000,total_equides,1.23891707765436
"4.54e+05,4.56e+05",454000,456000,total_ovins,0.0825565873878377
"4.54e+05,4.56e+05",454000,456000,total_population,10.5145743506899
"4.54e+05,4.56e+05",454000,456000,total_porcins,0
"4.56e+05,4.58e+05",456000,458000,total_bovins,92.2292569888196
"4.56e+05,4.58e+05",456000,458000,total_caprins,0
"4.56e+05,4.58e+05",456000,458000,total_equides,22.2368483059947
"4.56e+05,4.58e+05",456000,458000,total_ovins,9.60280460067762
"4.56e+05,4.58e+05",456000,458000,total_population,6.06661402418928
"4.56e+05,4.58e+05",456000,458000,total_porcins,0.410604356912982
"4.58e+05,4.6e+05",458000,460000,total_bovins,105.065197402368
"4.58e+05,4.6e+05",458000,460000,total_caprins,0
"4.58e+05,4.6e+05",458000,460000,total_equides,5.79314106685117
"4.58e+05,4.6e+05",458000,460000,total_ovins,2.51268769164629
"4.58e+05,4.6e+05",458000,460000,total_population,7.51179392467426
"4.58e+05,4.6e+05",458000,460000,total_porcins,1.20808742386621
"4.6e+05,4.62e+05",460000,462000,total_bovins,130.158602287281
"4.6e+05,4.62e+05",460000,462000,total_caprins,0
"4.6e+05,4.62e+05",460000,462000,total_equides,0.384633145360898
"4.6e+05,4.62e+05",460000,462000,total_ovins,0.166828834132438
"4.6e+05,4.62e+05",460000,462000,total_population,7.05342154103659
"4.6e+05,4.62e+05",460000,462000,total_porcins,0.86133674816939
"4.62e+05,4.64e+05",462000,464000,total_bovins,155.693567966539
"4.62e+05,4.64e+05",462000,464000,total_caprins,0
"4.62e+05,4.64e+05",462000,464000,total_equides,0
"4.62e+05,4.64e+05",462000,464000,total_ovins,0
"4.62e+05,4.64e+05",462000,464000,total_population,5.83029301063221
"4.62e+05,4.64e+05",462000,464000,total_porcins,0
"4.64e+05,4.66e+05",464000,466000,total_bovins,127.701033119842
"4.64e+05,4.66e+05",464000,466000,total_caprins,0
"4.64e+05,4.66e+05",464000,466000,total_equides,0
"4.64e+05,4.66e+05",464000,466000,total_ovins,0
"4.64e+05,4.66e+05",464000,466000,total_population,5.75599565771853
"4.64e+05,4.66e+05",464000,466000,total_porcins,0
"4.66e+05,4.68e+05",466000,468000,total_bovins,93.5430079758795
"4.66e+05,4.68e+05",466000,468000,total_caprins,0.274937572374696
"4.66e+05,4.68e+05",466000,468000,total_equides,0.0171835982734185
"4.66e+05,4.68e+05",466000,468000,total_ovins,0
"4.66e+05,4.68e+05",466000,468000,total_population,4.04296911295893
"4.66e+05,4.68e+05",466000,468000,total_porcins,0.0150356484892412
"4.68e+05,4.7e+05",468000,470000,total_bovins,117.845013023077
"4.68e+05,4.7e+05",468000,470000,total_caprins,18.9559090380922
"4.68e+05,4.7e+05",468000,470000,total_equides,1.18474431488076
"4.68e+05,4.7e+05",468000,470000,total_ovins,0
"4.68e+05,4.7e+05",468000,470000,total_population,3.72967140330038
"4.68e+05,4.7e+05",468000,470000,total_porcins,1.03665127552067
"4.7e+05,4.72e+05",470000,472000,total_bovins,154.637408776059
"4.7e+05,4.72e+05",470000,472000,total_caprins,41.1077246348093
"4.7e+05,4.72e+05",470000,472000,total_equides,2.56923278967558
"4.7e+05,4.72e+05",470000,472000,total_ovins,0
"4.7e+05,4.72e+05",470000,472000,total_population,3.57434196028658
"4.7e+05,4.72e+05",470000,472000,total_porcins,2.24807869096613
"4.72e+05,4.74e+05",472000,474000,total_bovins,112.78808258864
"4.72e+05,4.74e+05",472000,474000,total_caprins,15.2138147053301
"4.72e+05,4.74e+05",472000,474000,total_equides,3.95036655343328
"4.72e+05,4.74e+05",472000,474000,total_ovins,0
"4.72e+05,4.74e+05",472000,474000,total_population,2.5434779278394
"4.72e+05,4.74e+05",472000,474000,total_porcins,0.832005491697742
"4.74e+05,4.76e+05",474000,476000,total_bovins,89.014225776155
"4.74e+05,4.76e+05",474000,476000,total_caprins,0
"4.74e+05,4.76e+05",474000,476000,total_equides,4.39709221940593
"4.74e+05,4.76e+05",474000,476000,total_ovins,0
"4.74e+05,4.76e+05",474000,476000,total_population,2.14738560800701
"4.74e+05,4.76e+05",474000,476000,total_porcins,0
"4.76e+05,4.78e+05",476000,478000,total_bovins,67.9628622067607
"4.76e+05,4.78e+05",476000,478000,total_caprins,0
"4.76e+05,4.78e+05",476000,478000,total_equides,6.21252451667636
"4.76e+05,4.78e+05",476000,478000,total_ovins,0.385752913578475
"4.76e+05,4.78e+05",476000,478000,total_population,2.61642005903964
"4.76e+05,4.78e+05",476000,478000,total_porcins,0
"4.78e+05,4.8e+05",478000,480000,total_bovins,88.4754977535245
"4.78e+05,4.8e+05",478000,480000,total_caprins,0
"4.78e+05,4.8e+05",478000,480000,total_equides,5.87565042166689
"4.78e+05,4.8e+05",478000,480000,total_ovins,3.72735733858838
"4.78e+05,4.8e+05",478000,480000,total_population,2.06487779006434
"4.78e+05,4.8e+05",478000,480000,total_porcins,0
