interval,interval_min,interval_max,CODE_CULTU,CODE_GROUP,area_vect,pct_area_vect
"4.66e+05,4.68e+05",466000,468000,SGH,4,99762.3133839713,0.0248896421048175
"4.66e+05,4.68e+05",466000,468000,TRN,6,150034.215598341,0.0374319500325434
"4.66e+05,4.68e+05",466000,468000,TTH,4,77375.6698636636,0.0193044113072515
"4.66e+05,4.68e+05",466000,468000,VRC,21,926.282897652127,0.000231097786612464
"4.68e+05,4.7e+05",468000,470000,000,0,1584980.79110803,0.396724540205437
"4.68e+05,4.7e+05",468000,470000,BOR,28,5256.40468902641,0.0013156908557421
"4.68e+05,4.7e+05",468000,470000,BTA,28,7397.607630297,0.00185163915059068
"4.68e+05,4.7e+05",468000,470000,BTH,1,580611.354665197,0.145328431744954
"4.68e+05,4.7e+05",468000,470000,CZH,5,220110.507107423,0.0550941943375429
"4.68e+05,4.7e+05",468000,470000,J5M,11,18113.5109834382,0.00453385577713345
"4.68e+05,4.7e+05",468000,470000,J6P,11,5333.2263463214,0.00133491950307912
"4.68e+05,4.7e+05",468000,470000,J6S,11,21497.5008976525,0.00538087666868505
"4.68e+05,4.7e+05",468000,470000,MIE,2,88739.7615263903,0.0222117777622315
"4.68e+05,4.7e+05",468000,470000,MIS,2,465185.346851141,0.116437021745109
"4.68e+05,4.7e+05",468000,470000,MLG,16,26273.8376935115,0.0065764053652056
"4.68e+05,4.7e+05",468000,470000,ORH,3,166985.554448028,0.0417968897042797
"4.68e+05,4.7e+05",468000,470000,PPH,18,342251.197843286,0.0856663057753636
"4.68e+05,4.7e+05",468000,470000,PRL,18,22901.0461656936,0.00573218745695767
"4.68e+05,4.7e+05",468000,470000,PTC,25,27.2761152735911,0.00000682727787693953
"4.68e+05,4.7e+05",468000,470000,PTR,19,90879.7908181314,0.0227474322897533
"4.68e+05,4.7e+05",468000,470000,SNE,28,2780.47175446758,0.00069595883087909
"4.68e+05,4.7e+05",468000,470000,TRN,6,226838.161400033,0.0567781425411239
"4.68e+05,4.7e+05",468000,470000,TTH,4,119003.651929162,0.0297869030080549
"4.7e+05,4.72e+05",470000,472000,000,0,1051933.36520869,0.263164281416958
"4.7e+05,4.72e+05",470000,472000,BOR,28,1233.45090783527,0.000308574889398214
"4.7e+05,4.72e+05",470000,472000,BTA,28,7245.43637694459,0.00181260536147423
"4.7e+05,4.72e+05",470000,472000,BTH,1,1076799.63571024,0.269385126219956
"4.7e+05,4.72e+05",470000,472000,BTP,1,36961.7989555951,0.00924680743451606
"4.7e+05,4.72e+05",470000,472000,CCT,25,4584.15329429548,0.00114682683095532
"4.7e+05,4.72e+05",470000,472000,CHU,25,3155.44485910784,0.000789403974018074
"4.7e+05,4.72e+05",470000,472000,CMB,25,70057.2034120353,0.017526351196544
"4.7e+05,4.72e+05",470000,472000,CZH,5,347619.415349057,0.0869646468802409
"4.7e+05,4.72e+05",470000,472000,GFP,16,27596.7252147696,0.0069039281391795
"4.7e+05,4.72e+05",470000,472000,HAR,25,2125.21587725537,0.000531669521750422
"4.7e+05,4.72e+05",470000,472000,J6P,11,5499.73648842704,0.00137588011639158
"4.7e+05,4.72e+05",470000,472000,LBF,25,5022.80628974486,0.00125656553129204
"4.7e+05,4.72e+05",470000,472000,LUZ,16,42314.5862734476,0.0105859249819483
"4.7e+05,4.72e+05",470000,472000,MIE,2,146247.144014444,0.0365869415656456
"4.7e+05,4.72e+05",470000,472000,MIS,2,328268.625301277,0.0821236208930444
"4.7e+05,4.72e+05",470000,472000,MLG,16,65161.8685744036,0.016301675454288
"4.7e+05,4.72e+05",470000,472000,MLO,25,2465.56093072662,0.000616814326918579
"4.7e+05,4.72e+05",470000,472000,ORH,3,244262.605553092,0.0611076663155946
"4.7e+05,4.72e+05",470000,472000,PAS,25,1365.54518403026,0.000341621179613801
"4.7e+05,4.72e+05",470000,472000,PPH,18,79701.3666631596,0.019939050874861
"4.7e+05,4.72e+05",470000,472000,PRL,18,3135.53055920824,0.00078442197364017
"4.7e+05,4.72e+05",470000,472000,PTC,25,20748.5391706683,0.0051907036908343
"4.7e+05,4.72e+05",470000,472000,PTR,19,39872.8557717974,0.00997507236130429
"4.7e+05,4.72e+05",470000,472000,TRN,6,340925.889836194,0.0852901141674306
"4.7e+05,4.72e+05",470000,472000,TTH,4,42809.895291926,0.0107098374332863
"4.7e+05,4.72e+05",470000,472000,VRG,20,135.375933120027,0.0000338672689154738
"4.72e+05,4.74e+05",472000,474000,000,0,2102082.46722279,0.524862555235333
"4.72e+05,4.74e+05",472000,474000,BOP,17,633.3837725427,0.000158147660943372
"4.72e+05,4.74e+05",472000,474000,BOR,28,1442.29623372601,0.000360122544402298
"4.72e+05,4.74e+05",472000,474000,BTA,28,11459.4707853651,0.0028612802836407
"4.72e+05,4.74e+05",472000,474000,BTH,1,441317.077428637,0.110191114068996
"4.72e+05,4.74e+05",472000,474000,BTP,1,7136.20373197459,0.00178181692861583
"4.72e+05,4.74e+05",472000,474000,CZH,5,272731.551884292,0.0680975087549294
"4.72e+05,4.74e+05",472000,474000,FRA,25,2098.98207396304,0.000524088427505369
"4.72e+05,4.74e+05",472000,474000,J5M,11,1797.28425630368,0.000448758420260306
"4.72e+05,4.74e+05",472000,474000,J6P,11,1845.19381048717,0.000460720810614169
"4.72e+05,4.74e+05",472000,474000,J6S,11,7551.92284794361,0.00188561656581843
"4.72e+05,4.74e+05",472000,474000,LUZ,16,94667.658689764,0.0236372787522945
"4.72e+05,4.74e+05",472000,474000,MCR,4,12660.2152190506,0.00316109049635868
"4.72e+05,4.74e+05",472000,474000,MIE,2,210341.989643314,0.0525196493852746
"4.72e+05,4.74e+05",472000,474000,MIS,2,264429.178416133,0.0660245144642851
"4.72e+05,4.74e+05",472000,474000,ORH,3,0,0
"4.72e+05,4.74e+05",472000,474000,PPH,18,441828.888160708,0.110318906528531
"4.72e+05,4.74e+05",472000,474000,PTR,19,64772.41001243,0.0161728253567473
"4.72e+05,4.74e+05",472000,474000,SNE,28,6240.26403437159,0.00155811248012102
"4.72e+05,4.74e+05",472000,474000,TCR,28,772.510472126363,0.000192885781917957
"4.72e+05,4.74e+05",472000,474000,TRN,6,55184.6453577701,0.0137788856640348
"4.72e+05,4.74e+05",472000,474000,TTH,4,4021.52134214342,0.00100412138937607
"4.74e+05,4.76e+05",474000,476000,000,0,2090178.17403085,0.522678065676401
"4.74e+05,4.76e+05",474000,476000,BTH,1,85976.2212579672,0.0214995475407817
"4.74e+05,4.76e+05",474000,476000,CZH,5,78872.1073503192,0.0197230652476796
"4.74e+05,4.76e+05",474000,476000,J6S,11,10919.2482315518,0.00273050958775523
"4.74e+05,4.76e+05",474000,476000,LUZ,16,16943.7659150511,0.00423702385939369
"4.74e+05,4.76e+05",474000,476000,MIE,2,21752.7364911363,0.0054395737041065
"4.74e+05,4.76e+05",474000,476000,MIS,2,78838.2517029769,0.0197145991731196
"4.74e+05,4.76e+05",474000,476000,PPH,18,1420212.83815491,0.3551439338131
"4.74e+05,4.76e+05",474000,476000,PTR,19,87580.0278606232,0.0219006016438291
"4.74e+05,4.76e+05",474000,476000,RGA,19,64746.2394374644,0.0161906958982988
"4.74e+05,4.76e+05",474000,476000,TTH,4,42958.5585208023,0.0107423838555344
"4.76e+05,4.78e+05",476000,478000,000,0,2297162.59209093,0.573991372652107
"4.76e+05,4.78e+05",476000,478000,AVP,4,11814.5937609635,0.00295210922967792
"4.76e+05,4.78e+05",476000,478000,BTH,1,12736.2419310273,0.00318240119945776
"4.76e+05,4.78e+05",476000,478000,FAG,16,48669.0509688598,0.0121609221164722
"4.76e+05,4.78e+05",476000,478000,FLA,25,8959.15508271195,0.00223862156794402
"4.76e+05,4.78e+05",476000,478000,J6S,11,24974.8365395186,0.00624045540199743
"4.76e+05,4.78e+05",476000,478000,MCR,4,95568.288419293,0.0238796214254351
"4.76e+05,4.78e+05",476000,478000,MIE,2,69931.1213315424,0.0174736696750999
"4.76e+05,4.78e+05",476000,478000,MLG,16,22069.1718090503,0.00551441777068191
"4.76e+05,4.78e+05",476000,478000,ORH,3,23203.3197404202,0.0057978069962243
"4.76e+05,4.78e+05",476000,478000,PPH,18,1135949.20975363,0.283839310466952
"4.76e+05,4.78e+05",476000,478000,PRL,18,81436.4528435952,0.0203485036333743
"4.76e+05,4.78e+05",476000,478000,PTR,19,49263.6811932351,0.0123095022038743
"4.76e+05,4.78e+05",476000,478000,SNE,28,90.0828659977415,0.0000225089804633353
"4.76e+05,4.78e+05",476000,478000,TRE,16,110870.813304355,0.0277032590269096
"4.76e+05,4.78e+05",476000,478000,TTH,4,9386.96236395091,0.00234551765332968
"4.78e+05,4.8e+05",478000,480000,000,0,2502616.29943045,0.625325367510454
"4.78e+05,4.8e+05",478000,480000,BTH,1,48524.6170177136,0.0121247807651582
"4.78e+05,4.8e+05",478000,480000,FAG,16,68290.1000893624,0.0170635554261453
"4.78e+05,4.8e+05",478000,480000,J6S,11,25179.2477480148,0.00629150475654115
"4.78e+05,4.8e+05",478000,480000,ORH,3,19036.6983902417,0.00475667421321148
"4.78e+05,4.8e+05",478000,480000,PPH,18,809550.459188748,0.202281284000935
"4.78e+05,4.8e+05",478000,480000,PRL,18,147884.470352505,0.0369516936309074
"4.78e+05,4.8e+05",478000,480000,PTR,19,149966.380375067,0.0374718976870698
"4.78e+05,4.8e+05",478000,480000,RGA,19,75460.0582984635,0.018855103236795
"4.78e+05,4.8e+05",478000,480000,SGH,4,40127.1597154103,0.0100265194076696
"4.78e+05,4.8e+05",478000,480000,SNE,28,740.034785643658,0.000184911496184396
"4.78e+05,4.8e+05",478000,480000,SPH,17,7178.46689983644,0.00179367386575538
"4.78e+05,4.8e+05",478000,480000,SPL,17,10157.8212774806,0.00253812113542601
"4.78e+05,4.8e+05",478000,480000,TRE,16,47863.6738007818,0.0119596317728315
"4.78e+05,4.8e+05",478000,480000,TTH,4,49527.1450468589,0.0123752810949161
"4.8e+05,4.82e+05",480000,482000,000,0,3195162.65081011,0.798372245981727
"4.8e+05,4.82e+05",480000,482000,BTH,1,14574.8182794731,0.00364179595101621
"4.8e+05,4.82e+05",480000,482000,FAG,16,19929.8914611936,0.0049798629825655
"4.8e+05,4.82e+05",480000,482000,J5M,11,11452.995018567,0.00286174894848389
"4.8e+05,4.82e+05",480000,482000,MCR,4,7530.13066329272,0.00188154657124094
"4.8e+05,4.82e+05",480000,482000,PPH,18,494381.383912169,0.123530605161975
"4.8e+05,4.82e+05",480000,482000,PRL,18,176457.179449605,0.0440911872330076
"4.8e+05,4.82e+05",480000,482000,PTR,19,0.00689200594206341,0.0000000017220989553973
"4.8e+05,4.82e+05",480000,482000,RGA,19,24971.0457046642,0.00623949138823666
"4.8e+05,4.82e+05",480000,482000,SGH,4,19167.6741955653,0.00478940848093586
"4.8e+05,4.82e+05",480000,482000,SNE,28,4171.19946860013,0.00104225363530077
"4.8e+05,4.82e+05",480000,482000,SPL,17,34297.3731744541,0.00856985194341196
"4.82e+05,4.84e+05",482000,484000,000,0,1908238.42278707,0.47638337184911
"4.82e+05,4.84e+05",482000,484000,BTA,28,4419.31996433096,0.00110326389027069
"4.82e+05,4.84e+05",482000,484000,BTH,1,404435.621595354,0.100965583131948
"4.82e+05,4.84e+05",482000,484000,CZH,5,57864.0767248683,0.01444551354273
"4.82e+05,4.84e+05",482000,484000,J5M,11,11013.280231094,0.00274941721587645
"4.82e+05,4.84e+05",482000,484000,J6P,11,2586.97333205398,0.000645826571822005
"4.82e+05,4.84e+05",482000,484000,J6S,11,10833.1108225405,0.00270443871144752
"4.82e+05,4.84e+05",482000,484000,LUZ,16,9753.17840827329,0.00243483830998073
"4.82e+05,4.84e+05",482000,484000,MIE,2,31480.1190018833,0.00785887395267159
"4.82e+05,4.84e+05",482000,484000,MIS,2,111955.928786694,0.0279493077054845
"4.82e+05,4.84e+05",482000,484000,MLG,16,23981.8688777238,0.00598696862131473
"4.82e+05,4.84e+05",482000,484000,PPH,18,1279113.5170645,0.319325092169028
"4.82e+05,4.84e+05",482000,484000,PRL,18,45677.9475971665,0.0114032997321704
"4.82e+05,4.84e+05",482000,484000,PTR,19,85023.5662584431,0.021225761255596
"4.82e+05,4.84e+05",482000,484000,RGA,19,4737.7774337048,0.00118276540393861
"4.82e+05,4.84e+05",482000,484000,SOG,4,14563.3553593389,0.00363567793661014
"4.84e+05,4.86e+05",484000,486000,000,0,1228532.19002176,0.307336333106452
"4.84e+05,4.86e+05",484000,486000,BFP,28,117.007280640304,0.0000292711813909506
"4.84e+05,4.86e+05",484000,486000,BOR,28,2133.85046759842,0.000533815705795686
"4.84e+05,4.86e+05",484000,486000,BTA,28,14734.8798410111,0.0036861581453721
"4.84e+05,4.86e+05",484000,486000,BTH,1,1152076.25887256,0.288209699132607
"4.84e+05,4.86e+05",484000,486000,CZH,5,278407.104318246,0.0696478441891212
"4.84e+05,4.86e+05",484000,486000,J5M,11,1734.57847516611,0.000433931640027676
"4.84e+05,4.86e+05",484000,486000,J6P,11,10796.9736432103,0.00270102998936681
"4.84e+05,4.86e+05",484000,486000,J6S,11,51491.6909917342,0.0128814430939493
"4.84e+05,4.86e+05",484000,486000,LUZ,16,12498.9962287098,0.00312681726994473
"4.84e+05,4.86e+05",484000,486000,MIS,2,398608.03714707,0.099717967081816
"4.84e+05,4.86e+05",484000,486000,MPC,8,27231.5683769286,0.0068123981102641
"4.84e+05,4.86e+05",484000,486000,ORH,3,183735.136399215,0.0459641868095849
"4.84e+05,4.86e+05",484000,486000,ORP,3,101464.969437156,0.0253830317991272
"4.84e+05,4.86e+05",484000,486000,PPH,18,359195.93076592,0.08985841895311
"4.84e+05,4.86e+05",484000,486000,PRL,18,48777.2007079013,0.0122023713554452
"4.84e+05,4.86e+05",484000,486000,PTR,19,92292.1870053536,0.023088318368034
"4.84e+05,4.86e+05",484000,486000,SNE,28,12657.219323349,0.00316639922482886
"4.84e+05,4.86e+05",484000,486000,SOG,4,4411.70439273084,0.00110365610427148
"4.84e+05,4.86e+05",484000,486000,TCR,28,11909.0843417868,0.0029792416853118
"4.84e+05,4.86e+05",484000,486000,TRE,16,4547.65820708498,0.00113766705417968
"4.86e+05,4.88e+05",486000,488000,000,0,990024.371797975,0.247444220900103
"4.86e+05,4.88e+05",486000,488000,AVP,4,159755.562104222,0.0399289065253475
"4.86e+05,4.88e+05",486000,488000,BFP,28,1485.54309164325,0.000371292933180645
"4.86e+05,4.88e+05",486000,488000,BOR,28,6042.96880576191,0.00151036454319785
"4.86e+05,4.88e+05",486000,488000,BTA,28,1399.99074562168,0.000349910193310272
"4.86e+05,4.88e+05",486000,488000,BTH,1,663235.983655032,0.165767546661894
"4.86e+05,4.88e+05",486000,488000,CSS,25,4588.93854163645,0.00114694784748734
"4.86e+05,4.88e+05",486000,488000,CZH,5,158044.721444159,0.0395013032801418
"4.86e+05,4.88e+05",486000,488000,FLA,25,41711.2315605504,0.010425201126655
"4.86e+05,4.88e+05",486000,488000,FLP,25,14030.8971077958,0.0035068474092843
"4.86e+05,4.88e+05",486000,488000,FRA,25,117925.678124077,0.029474049709034
"4.86e+05,4.88e+05",486000,488000,J5M,11,12763.5901862703,0.00319009987985866
"4.86e+05,4.88e+05",486000,488000,J6P,11,31626.0936113706,0.00790454691490792
"4.86e+05,4.88e+05",486000,488000,J6S,11,160067.055110447,0.0400067603099986
"4.86e+05,4.88e+05",486000,488000,LUZ,16,87669.5984677383,0.0219119206632028
"4.86e+05,4.88e+05",486000,488000,MIS,2,517534.429821871,0.129351263892304
"4.86e+05,4.88e+05",486000,488000,MLI,24,10353.0138961757,0.00258760645745991
"4.86e+05,4.88e+05",486000,488000,MPC,8,29958.3855249099,0.00748772411751191
"4.86e+05,4.88e+05",486000,488000,NOS,22,744.277038738132,0.000186022745732945
"4.86e+05,4.88e+05",486000,488000,NOX,22,181.877181664524,0.0000454579289141665
"4.86e+05,4.88e+05",486000,488000,PFR,20,17484.8456009034,0.00437011867638852
"4.86e+05,4.88e+05",486000,488000,PPH,18,154690.147930796,0.0386628695474867
"4.86e+05,4.88e+05",486000,488000,PRL,18,6747.28274735945,0.00168639901215862
"4.86e+05,4.88e+05",486000,488000,PTC,25,1796.33873612155,0.000448972420976902
"4.86e+05,4.88e+05",486000,488000,PTR,19,144583.53579108,0.0361368481301453
"4.86e+05,4.88e+05",486000,488000,SNE,28,174302.459260318,0.0435647216990356
"4.86e+05,4.88e+05",486000,488000,SOJ,7,132834.129713744,0.0332002308955964
"4.86e+05,4.88e+05",486000,488000,SPH,17,35590.5263688415,0.00889540734514329
"4.86e+05,4.88e+05",486000,488000,TCR,28,56453.6305152478,0.0141098795320145
"4.86e+05,4.88e+05",486000,488000,TRE,16,836.69085896833,0.000209120425344341
"4.86e+05,4.88e+05",486000,488000,TRN,6,227420.772661196,0.0568409803947053
"4.86e+05,4.88e+05",486000,488000,VRG,20,35250.4752942528,0.0088104158281516
"4.86e+05,4.88e+05",486000,488000,VRT,21,3865.1344270478,0.000966042053326516
"4.88e+05,4.9e+05",488000,490000,000,0,1255682.00351443,0.313768079059519
"4.88e+05,4.9e+05",488000,490000,AVP,4,9277.96192437038,0.00231836426933677
"4.88e+05,4.9e+05",488000,490000,BDH,4,130734.210683137,0.032667683409177
"4.88e+05,4.9e+05",488000,490000,BOR,28,10552.3694414056,0.00263681145376721
"4.88e+05,4.9e+05",488000,490000,BTA,28,9154.24227007374,0.00228744937355749
"4.88e+05,4.9e+05",488000,490000,BTH,1,669688.10713405,0.167340736234452
"4.88e+05,4.9e+05",488000,490000,CZH,5,52342.2600055784,0.0130792114003532
"4.88e+05,4.9e+05",488000,490000,FLP,25,88999.4389528007,0.0222390564804128
"4.88e+05,4.9e+05",488000,490000,FRA,25,20425.3186698977,0.00510385032619344
"4.88e+05,4.9e+05",488000,490000,J5M,11,40935.1100355925,0.0102288085725602
"4.88e+05,4.9e+05",488000,490000,J6P,11,953.67780541614,0.000238303688521154
"4.88e+05,4.9e+05",488000,490000,J6S,11,105607.899214427,0.0263891555165075
"4.88e+05,4.9e+05",488000,490000,LUZ,16,122179.412613686,0.0305300223218307
"4.88e+05,4.9e+05",488000,490000,MIS,2,723682.434967356,0.180832764054354
"4.88e+05,4.9e+05",488000,490000,MLO,25,8589.25870073342,0.00214627206213952
"4.88e+05,4.9e+05",488000,490000,ORH,3,66557.7952108864,0.0166313696392136
"4.88e+05,4.9e+05",488000,490000,ORP,3,10539.3556500088,0.002633559585606
"4.88e+05,4.9e+05",488000,490000,PFR,20,6528.81196534826,0.00163141048702988
"4.88e+05,4.9e+05",488000,490000,PPH,18,16144.1867171409,0.00403408700613531
"4.88e+05,4.9e+05",488000,490000,PTC,25,10493.1129757017,0.00262200453022787
"4.88e+05,4.9e+05",488000,490000,PTR,19,58588.4196841708,0.0146399931256353
"4.88e+05,4.9e+05",488000,490000,SNE,28,8581.03323442123,0.00214421669401533
"4.88e+05,4.9e+05",488000,490000,SOG,4,98692.3421640887,0.024661105703547
"4.88e+05,4.9e+05",488000,490000,SOJ,7,123544.606009291,0.0308711549557977
"4.88e+05,4.9e+05",488000,490000,TAB,24,65155.135977675,0.0162808750936614
"4.88e+05,4.9e+05",488000,490000,TRN,6,111448.862263967,0.0278486872695967
"4.88e+05,4.9e+05",488000,490000,TTH,4,6582.8728489019,0.00164491914570095
"4.88e+05,4.9e+05",488000,490000,VRC,21,542.091515272739,0.000135457076668725
"4.88e+05,4.9e+05",488000,490000,VRG,20,169740.782261869,0.042414591464482
"4.9e+05,4.92e+05",490000,492000,000,0,1942487.35142252,0.485371516613047
"4.9e+05,4.92e+05",490000,492000,ANG,24,43805.3233718351,0.010945685811103
"4.9e+05,4.92e+05",490000,492000,BAR,24,19930.5399289429,0.00498006660642791
"4.9e+05,4.92e+05",490000,492000,BDH,4,29238.3065676956,0.0073058088082617
"4.9e+05,4.92e+05",490000,492000,BFS,28,1403.50168117136,0.000350694556162866
"4.9e+05,4.92e+05",490000,492000,BOR,28,8444.44169334828,0.0021100222190118
"4.9e+05,4.92e+05",490000,492000,BTA,28,4787.97000736406,0.00119637549365261
"4.9e+05,4.92e+05",490000,492000,BTH,1,451576.598556332,0.112835956613944
"4.9e+05,4.92e+05",490000,492000,CAR,25,8008.53922111914,0.0020011027741123
"4.9e+05,4.92e+05",490000,492000,CTG,22,16746.9146442919,0.00418457054741518
"4.9e+05,4.92e+05",490000,492000,CZH,5,10963.160901471,0.00273937744290743
"4.9e+05,4.92e+05",490000,492000,J5M,11,89717.8458276359,0.0224178998461561
"4.9e+05,4.92e+05",490000,492000,J6P,11,41143.1254967652,0.0102804794100418
"4.9e+05,4.92e+05",490000,492000,J6S,11,53936.839340255,0.0134772591917894
"4.9e+05,4.92e+05",490000,492000,LAV,24,104925.779897508,0.0262179235727658
"4.9e+05,4.92e+05",490000,492000,LUZ,16,34753.1020864202,0.00868379701640831
"4.9e+05,4.92e+05",490000,492000,MIS,2,436380.663395678,0.109038931068384
"4.9e+05,4.92e+05",490000,492000,MLI,24,46421.1445039254,0.0115993040028206
"4.9e+05,4.92e+05",490000,492000,ORH,3,147821.257139007,0.0369362650998291
"4.9e+05,4.92e+05",490000,492000,ORP,3,2862.67644125037,0.000715300207666526
"4.9e+05,4.92e+05",490000,492000,PPA,24,138388.366047599,0.0345792579091621
"4.9e+05,4.92e+05",490000,492000,PPH,18,8338.17859855946,0.00208347013905108
"4.9e+05,4.92e+05",490000,492000,PPP,24,7883.44516451127,0.00196984538037402
"4.9e+05,4.92e+05",490000,492000,PRL,18,39318.2862511564,0.00982450475900091
"4.9e+05,4.92e+05",490000,492000,PTR,19,108321.366736187,0.0270663827055752
"4.9e+05,4.92e+05",490000,492000,SNE,28,26305.4055710322,0.00657296151132361
"4.9e+05,4.92e+05",490000,492000,SOG,4,20331.7623668958,0.00508032051184756
"4.9e+05,4.92e+05",490000,492000,TRE,16,83879.2932801489,0.0209590141022034
"4.9e+05,4.92e+05",490000,492000,TRN,6,64072.4674746469,0.016009860084049
"4.9e+05,4.92e+05",490000,492000,TTH,4,9382.49567481986,0.00234441483079294
"4.9e+05,4.92e+05",490000,492000,VRC,21,181.515924405307,0.0000453555898078324
"4.9e+05,4.92e+05",490000,492000,VRG,20,305.259650400374,0.0000762755749050794
"4.92e+05,4.94e+05",492000,494000,000,0,1089624.04238377,0.272262893399695
"4.92e+05,4.94e+05",492000,494000,BDH,4,260248.71494127,0.065027996242127
"4.92e+05,4.94e+05",492000,494000,BOR,28,15203.0467244929,0.00379876482960657
"4.92e+05,4.94e+05",492000,494000,BTA,28,61271.9238793785,0.0153099331794021
"4.92e+05,4.94e+05",492000,494000,BTH,1,462292.76417586,0.11551247097752
"4.92e+05,4.94e+05",492000,494000,CZH,5,10342.3973129224,0.0025842409010591
"4.92e+05,4.94e+05",492000,494000,FLA,25,41711.2602235237,0.0104223364702561
"4.92e+05,4.94e+05",492000,494000,J5M,11,15178.8997163887,0.00379273124918096
"4.92e+05,4.94e+05",492000,494000,J6P,11,3323.91628460047,0.000830542489759927
"4.92e+05,4.94e+05",492000,494000,J6S,11,8.91745150147472,0.00000222819160839318
"4.92e+05,4.94e+05",492000,494000,LUZ,16,15440.6193263493,0.00385812677598252
"4.92e+05,4.94e+05",492000,494000,MIS,2,1551205.32930553,0.387597588513014
"4.92e+05,4.94e+05",492000,494000,MLI,24,18832.2248912016,0.00470558269512418
"4.92e+05,4.94e+05",492000,494000,MOH,16,45675.2586073671,0.0114128154129342
"4.92e+05,4.94e+05",492000,494000,ORH,3,32781.2170905572,0.00819099860784387
"4.92e+05,4.94e+05",492000,494000,ORP,3,9854.01677291619,0.00246220991263551
"4.92e+05,4.94e+05",492000,494000,PEP,28,6560.69009964412,0.00163931080790041
"4.92e+05,4.94e+05",492000,494000,PFR,20,736.022025456652,0.000183908833195656
"4.92e+05,4.94e+05",492000,494000,PPA,24,30807.5063660257,0.0076978301646996
"4.92e+05,4.94e+05",492000,494000,PPH,18,17813.5470758152,0.00445104704000737
"4.92e+05,4.94e+05",492000,494000,PTC,25,13652.9114793092,0.0034114346215733
"4.92e+05,4.94e+05",492000,494000,SGH,4,6667.1409302149,0.00166590953370734
"4.92e+05,4.94e+05",492000,494000,SNE,28,7321.98830269254,0.00182953536558225
"4.92e+05,4.94e+05",492000,494000,SOG,4,86166.2892808493,0.0215302547673196
"4.92e+05,4.94e+05",492000,494000,TCR,28,3307.72263300252,0.00082649620382343
"4.92e+05,4.94e+05",492000,494000,TTH,4,65943.5795030679,0.0164772334844597
"4.92e+05,4.94e+05",492000,494000,VRG,20,130130.685631009,0.0325155793299816
"4.94e+05,4.96e+05",494000,496000,000,0,1711267.51883514,0.427477975614508
"4.94e+05,4.96e+05",494000,496000,BDH,4,125254.192726812,0.0312887424992055
"4.94e+05,4.96e+05",494000,496000,BOR,28,7354.28358998336,0.00183711443508321
"4.94e+05,4.96e+05",494000,496000,BTA,28,32861.1020904684,0.00820876762018899
"4.94e+05,4.96e+05",494000,496000,BTH,1,332354.635039864,0.0830228383401149
"4.94e+05,4.96e+05",494000,496000,CZH,5,39300.6493490976,0.00981737912931562
"4.94e+05,4.96e+05",494000,496000,J5M,11,87018.813452487,0.0217374699195872
"4.94e+05,4.96e+05",494000,496000,J6S,11,11105.910892573,0.00277427827821091
"4.94e+05,4.96e+05",494000,496000,LUZ,16,58492.0317794679,0.0146114240231046
"4.94e+05,4.96e+05",494000,496000,MIS,2,821567.525625408,0.205229175929215
"4.94e+05,4.96e+05",494000,496000,ORH,3,17294.1441065045,0.00432011104708305
"4.94e+05,4.96e+05",494000,496000,ORP,3,32841.5755245164,0.00820388984579546
"4.94e+05,4.96e+05",494000,496000,PEP,28,35742.7228979021,0.0089286021379907
"4.94e+05,4.96e+05",494000,496000,PFR,20,34094.6088931919,0.00851690003381297
"4.94e+05,4.96e+05",494000,496000,PPH,18,349898.771159915,0.0874053978814832
"4.94e+05,4.96e+05",494000,496000,PRL,18,22914.4856928056,0.0057240833758569
"4.94e+05,4.96e+05",494000,496000,PTC,25,141.739462560974,0.0000354067951698734
"4.94e+05,4.96e+05",494000,496000,PTR,19,25569.5893865116,0.00638733347529468
"4.94e+05,4.96e+05",494000,496000,SNE,28,1657.25185502018,0.000413984757070388
"4.94e+05,4.96e+05",494000,496000,SOG,4,38721.2479626983,0.00967264352894916
"4.94e+05,4.96e+05",494000,496000,TRN,6,79712.9923178878,0.019912461500713
"4.94e+05,4.96e+05",494000,496000,VRG,20,138005.403197199,0.0344740198322469
"4.96e+05,4.98e+05",496000,498000,000,0,1393101.48812654,0.348217713676836
"4.96e+05,4.98e+05",496000,498000,BDH,4,71861.3893321663,0.0179623730992776
"4.96e+05,4.98e+05",496000,498000,BOP,17,6779.90564082889,0.00169469580020983
"4.96e+05,4.98e+05",496000,498000,BOR,28,3819.31386676221,0.000954670391090246
"4.96e+05,4.98e+05",496000,498000,BTA,28,7939.29726935495,0.00198449572188268
"4.96e+05,4.98e+05",496000,498000,BTH,1,524524.337067971,0.131109375001311
"4.96e+05,4.98e+05",496000,498000,CZH,5,77649.8705841443,0.0194092538358245
"4.96e+05,4.98e+05",496000,498000,FVL,8,13100.515555121,0.00327458667833802
"4.96e+05,4.98e+05",496000,498000,J5M,11,8296.31563412538,0.0020737355366274
"4.96e+05,4.98e+05",496000,498000,J6P,11,2645.2856643768,0.000661211931738118
"4.96e+05,4.98e+05",496000,498000,J6S,11,15256.3569577947,0.00381345780200502
"4.96e+05,4.98e+05",496000,498000,LUZ,16,35347.6329135954,0.00883544524355728
"4.96e+05,4.98e+05",496000,498000,MIS,2,282629.168065211,0.0706455944242838
"4.96e+05,4.98e+05",496000,498000,MLG,16,22270.628025231,0.00556673525883761
"4.96e+05,4.98e+05",496000,498000,ORH,3,109941.41775244,0.0274808041298043
