id,id_c,x,y,pct_cloud,date_MM,NAME_FR,ADM0_A3,POP_MAX,RANK_MAX,continent,admin,region_un,region_wb,subregion,name_fr
238402,189,-97.5,27.75,0.516433781069337,AN,Corpus Christi,USA,277454,10,North America,United States of America,Americas,North America,Northern America,…tats-Unis
237691,190,-97.75,30.25,0.511922439447407,AN,Austin,USA,1161000,12,North America,United States of America,Americas,North America,Northern America,…tats-Unis
226175,191,-101.75,35.25,0.376177650735234,AN,Amarillo,USA,181766,9,North America,United States of America,Americas,North America,Northern America,…tats-Unis
212462,192,-106.5,31.75,0.312189225022766,AN,El Paso,USA,753000,11,North America,United States of America,Americas,North America,Northern America,…tats-Unis
232633,193,-99.5,27.5,0.452932596883991,AN,Laredo,USA,434768,10,North America,United States of America,Americas,North America,Northern America,…tats-Unis
314030,194,-71.25,8.5,0.84514081241055,AN,M√©rida,VEN,345489,10,South America,Venezuela,Americas,Latin America & Caribbean,South America,Venezuela
308406,195,-73.25,44.5,0.642741645150113,AN,Burlington,USA,93807,8,North America,United States of America,Americas,North America,Northern America,…tats-Unis
270865,196,-86.25,32.25,0.529979597720685,AN,Montgomery,USA,198325,9,North America,United States of America,Americas,North America,Northern America,…tats-Unis
276626,197,-84.25,30.5,0.528940092715802,AN,Tallahassee,USA,221222,10,North America,United States of America,Americas,North America,Northern America,…tats-Unis
284549,198,-81.5,28.5,0.537091985570662,AN,Orlando,USA,1350000,12,North America,United States of America,Americas,North America,Northern America,…tats-Unis
283835,199,-81.75,30.25,0.538881830137336,AN,Jacksonville,USA,988000,11,North America,United States of America,Americas,North America,Northern America,…tats-Unis
286005,200,-81,32,0.52132942533177,AN,Savannah,USA,180187,9,North America,United States of America,Americas,North America,Northern America,…tats-Unis
286013,201,-81,34,0.530507702380419,AN,Columbia,USA,398093,10,North America,United States of America,Americas,North America,Northern America,…tats-Unis
270895,202,-86.25,39.75,0.59297152145794,AN,Indianapolis,USA,1436000,12,North America,United States of America,Americas,North America,Northern America,…tats-Unis
294666,203,-78,34.25,0.537158800797029,AN,Wilmington,USA,161560,9,North America,United States of America,Americas,North America,Northern America,…tats-Unis
277369,204,-84,36,0.568574740240971,AN,Knoxville,USA,655400,11,North America,United States of America,Americas,North America,Northern America,…tats-Unis
296121,205,-77.5,37.5,0.549555237546112,AN,Richmond,USA,912000,11,North America,United States of America,Americas,North America,Northern America,…tats-Unis
283867,206,-81.75,38.25,0.602965565567667,AN,Charleston,USA,123799,9,North America,United States of America,Americas,North America,Northern America,…tats-Unis
299012,207,-76.5,39.25,0.560871247879484,AN,Baltimore,USA,2255000,12,North America,United States of America,Americas,North America,Northern America,…tats-Unis
299748,208,-76.25,43,0.660436176440933,AN,Syracuse,USA,662577,11,North America,United States of America,Americas,North America,Northern America,…tats-Unis
324834,209,-67.5,5.75,0.79485102246205,AN,Puerto Ayacucho,VEN,52526,8,South America,Venezuela,Americas,Latin America & Caribbean,South America,Venezuela
342158,210,-61.5,10.75,0.569008806438157,AN,Port-d'Espagne,TTO,294934,10,North America,Trinidad and Tobago,Americas,Latin America & Caribbean,Caribbean,TrinitÈ-et-Tobago
318499,211,-69.75,44.25,0.584835234465021,AN,Augusta,USA,24042,7,North America,United States of America,Americas,North America,Northern America,…tats-Unis
276690,212,-84.25,46.5,0.64974560272513,AN,Sault Ste. Marie,USA,83805,8,North America,United States of America,Americas,North America,Northern America,…tats-Unis
522395,213,1,7.5,0.65972802934773,AN,Atakpam√©,TGO,80683,8,Africa,Togo,Africa,Sub-Saharan Africa,Western Africa,Togo
550627,214,10.75,35.75,0.337024060007411,AN,Sousse,TUN,327004,10,Africa,Tunisia,Africa,Middle East & North Africa,Northern Africa,Tunisie
646431,215,44,13.5,0.375381419392811,AN,Ta'izz,YEM,751000,11,Asia,Yemen,Asia,Middle East & North Africa,Western Asia,YÈmen
129648,216,-135.25,57,0.78687772719246,AN,Sitka,USA,8931,5,North America,United States of America,Americas,North America,Northern America,…tats-Unis
588896,217,24,49.75,0.652511894590024,AN,Lviv,UKR,803880,11,Europe,Ukraine,Europe,Europe & Central Asia,Eastern Europe,Ukraine
608350,218,30.75,46.5,0.552601446933819,AN,Odessa,UKR,991000,11,Europe,Ukraine,Europe,Europe & Central Asia,Eastern Europe,Ukraine
602597,219,28.75,50.25,0.662686616746765,AN,Jytomyr,UKR,282192,10,Europe,Ukraine,Europe,Europe & Central Asia,Eastern Europe,Ukraine
620615,220,35,48.5,0.609685328196396,AN,Dnipro,UKR,1050000,12,Europe,Ukraine,Europe,Europe & Central Asia,Eastern Europe,Ukraine
628544,221,37.75,48,0.611262474547733,AN,Donetsk,UKR,988000,11,Europe,Ukraine,Europe,Europe & Central Asia,Eastern Europe,Ukraine
624226,222,36.25,50,0.646454963945981,AN,Kharkiv,UKR,1461000,12,Europe,Ukraine,Europe,Europe & Central Asia,Eastern Europe,Ukraine
672493,223,53,40,0.363292586284153,AN,T√ºrkmenba≈üy,TKM,68292,8,Asia,Turkmenistan,Asia,Europe & Central Asia,Central Asia,TurkmÈnistan
705658,224,64.5,39.75,0.333782261865439,AN,Boukhara,UZB,319476,10,Asia,Uzbekistan,Asia,Europe & Central Asia,Central Asia,OuzbÈkistan
691249,225,59.5,42.5,0.364412662008721,AN,Noukous,UZB,230006,10,Asia,Uzbekistan,Asia,Europe & Central Asia,Central Asia,OuzbÈkistan
702771,226,63.5,39,0.314528328641741,AN,T√ºrkmenabat,TKM,234817,10,Asia,Turkmenistan,Asia,Europe & Central Asia,Central Asia,TurkmÈnistan
697718,227,61.75,37.5,0.29224090209005,AN,Mary,TKM,178708,9,Asia,Turkmenistan,Asia,Europe & Central Asia,Central Asia,TurkmÈnistan
728013,228,72.25,40.75,0.476444425061345,AN,Andijan,UZB,650000,11,Asia,Uzbekistan,Asia,Europe & Central Asia,Central Asia,OuzbÈkistan
827431,229,106.75,20.75,0.703527343318318,AN,Ha√Øphong,VNM,1969000,12,Asia,Vietnam,Asia,East Asia & Pacific,South-Eastern Asia,ViÍt Nam
831738,230,108.25,16,0.7157843699961,AN,ƒê√† N·∫µng,VNM,1000000,11,Asia,Vietnam,Asia,East Asia & Pacific,South-Eastern Asia,ViÍt Nam
601617,231,28.5,-14.5,0.454694871889484,AN,Kabwe,ZMB,188979,9,Africa,Zambia,Africa,Sub-Saharan Africa,Eastern Africa,Zambie
600904,232,28.25,-12.5,0.509715117528245,AN,Mufulira,ZMB,153624,9,Africa,Zambia,Africa,Sub-Saharan Africa,Eastern Africa,Zambie
600903,233,28.25,-12.75,0.503637900293777,AN,Kitwe,ZMB,404901,10,Africa,Zambia,Africa,Sub-Saharan Africa,Eastern Africa,Zambie
593673,234,25.75,-17.75,0.376645125346399,AN,Livingstone,ZMB,165480,9,Africa,Zambia,Africa,Sub-Saharan Africa,Eastern Africa,Zambie
608813,235,31,-18,0.412423865164094,AN,Chitungwiza,ZWE,340360,10,Africa,Zimbabwe,Africa,Sub-Saharan Africa,Eastern Africa,Zimbabwe
547616,236,9.75,4,0.813892488452521,AN,Douala,CMR,1906000,12,Africa,Cameroon,Africa,Sub-Saharan Africa,Middle Africa,Cameroun
513923,237,-2,52.5,0.708599098929853,AN,Birmingham,GBR,2285000,12,Europe,United Kingdom,Europe,Europe & Central Asia,Northern Europe,Royaume-Uni
502395,238,-6,54.5,0.734275074845011,AN,Belfast,GBR,450406,10,Europe,United Kingdom,Europe,Europe & Central Asia,Northern Europe,Royaume-Uni
598224,239,27.25,38.5,0.342860951730417,AN,Izmir,TUR,2587000,12,Asia,Turkey,Asia,Europe & Central Asia,Western Asia,Turquie
603278,240,29,40.25,0.463111365298656,AN,Bursa,TUR,1492000,12,Asia,Turkey,Asia,Europe & Central Asia,Western Asia,Turquie
624191,241,36.25,41.25,0.545388085654739,AN,Samsun,TUR,609339,11,Asia,Turkey,Asia,Europe & Central Asia,Western Asia,Turquie
613363,242,32.5,38,0.369709485408032,AN,Konya,TUR,919000,11,Asia,Turkey,Asia,Europe & Central Asia,Western Asia,Turquie
621290,243,35.25,37,0.356888634576039,AN,Adana,TUR,1293000,12,Asia,Turkey,Asia,Europe & Central Asia,Western Asia,Turquie
612501,244,32.25,2.75,0.650460973946434,AN,Gulu,UGA,146858,9,Africa,Uganda,Africa,Sub-Saharan Africa,Eastern Africa,Ouganda
605993,245,30,-2,0.727008596852873,AN,Kigali,RWA,860000,11,Africa,Rwanda,Africa,Sub-Saharan Africa,Eastern Africa,Rwanda
363039,246,-54.25,3.75,0.703548439863053,AN,Cottica,SUR,29210,7,South America,Suriname,Americas,Latin America & Caribbean,South America,Suriname
505934,247,-4.75,38,0.384880188669106,AN,Cordoue,ESP,321376,10,Europe,Spain,Europe,Europe & Central Asia,Southern Europe,Espagne
539723,248,7,13.5,0.398596337361431,AN,Maradi,NER,232555,10,Africa,Niger,Africa,Sub-Saharan Africa,Western Africa,Niger
534682,249,5.25,15,0.344537164070502,AN,Tahoua,NER,115956,9,Africa,Niger,Africa,Sub-Saharan Africa,Western Africa,Niger
601852,250,28.5,44.25,0.519543915930571,AN,Constan»õa,ROU,303399,10,Europe,Romania,Europe,Europe & Central Asia,Eastern Europe,Roumanie
583912,251,22.25,65.5,0.68471412371957,AN,Lule√•,SWE,48638,7,Europe,Sweden,Europe,Europe & Central Asia,Northern Europe,SuËde
569480,252,17.25,62.5,0.674291676869898,AN,Sundsvall,SWE,73389,8,Europe,Sweden,Europe,Europe & Central Asia,Northern Europe,SuËde
598980,253,27.5,47.25,0.589035331525586,AN,Ia»ôi,ROU,325914,10,Europe,Romania,Europe,Europe & Central Asia,Eastern Europe,Roumanie
805755,254,99.25,9.25,0.751787713869955,AN,Surat Thani,THA,157627,9,Asia,Thailand,Asia,East Asia & Pacific,South-Eastern Asia,ThaÔlande
805072,255,99,18.75,0.564710740423338,AN,Chiang Mai,THA,397211,10,Asia,Thailand,Asia,East Asia & Pacific,South-Eastern Asia,ThaÔlande
813709,256,102,15,0.65572629598054,AN,Nakhon Ratchasima,THA,334984,10,Asia,Thailand,Asia,East Asia & Pacific,South-Eastern Asia,ThaÔlande
609501,257,31.25,-26.25,0.480771795084531,AN,Mbabane,SWZ,90138,8,Africa,eSwatini,Africa,Sub-Saharan Africa,Southern Africa,Swaziland
286577,258,-80.75,-5.25,0.590160783041607,AN,Piura,PER,396932,10,South America,Peru,Americas,Latin America & Caribbean,South America,PÈrou
313209,259,-71.5,-16.5,0.518812765268553,AN,Arequipa,PER,815000,11,South America,Peru,Americas,Latin America & Caribbean,South America,PÈrou
293051,260,-78.5,-9,0.685962916549408,AN,Chimbote,PER,349846,10,South America,Peru,Americas,Latin America & Caribbean,South America,PÈrou
304590,261,-74.5,-8.25,0.745354284842809,AN,Pucallpa,PER,310750,10,South America,Peru,Americas,Latin America & Caribbean,South America,PÈrou
308213,262,-73.25,-3.75,0.827438016055208,AN,Iquitos,PER,458729,10,South America,Peru,Americas,Latin America & Caribbean,South America,PÈrou
302412,263,-75.25,-12,0.792287372729995,AN,Huancayo,PER,412733,10,South America,Peru,Americas,Latin America & Caribbean,South America,PÈrou
362201,264,-54.5,-25.5,0.49906413584496,AN,Ciudad del Este,PRY,320872,10,South America,Paraguay,Americas,Latin America & Caribbean,South America,Paraguay
445369,265,-25.75,37.75,0.602970420298251,AN,Ponta Delgada,PRT,61526,8,Europe,Portugal,Europe,Europe & Central Asia,Southern Europe,Portugal
494415,266,-8.75,42.25,0.53930283360409,AN,Vigo,ESP,378952,10,Europe,Spain,Europe,Europe & Central Asia,Southern Europe,Espagne
511002,267,-3,43.25,0.643571225869836,AN,Bilbao,ESP,875552,11,Europe,Spain,Europe,Europe & Central Asia,Southern Europe,Espagne
473394,268,-16,14.25,0.477123441259292,AN,Kaolack,SEN,277812,10,Africa,Senegal,Africa,Sub-Saharan Africa,Western Africa,SÈnÈgal
480612,269,-13.5,16.25,0.398636103071498,AN,Ka√©di,SEN,21656,7,Africa,Senegal,Africa,Sub-Saharan Africa,Western Africa,SÈnÈgal
584425,270,22.5,13.5,0.372193546344837,AN,Al-Gena√Øna,SDN,162981,9,Africa,Sudan,Africa,Sub-Saharan Africa,Northern Africa,Soudan
633497,271,39.5,24.5,0.180434840932404,AN,M√©dine,SAU,1010000,12,Asia,Saudi Arabia,Asia,Middle East & North Africa,Western Asia,Arabie saoudite
624861,272,36.5,28.5,0.134850826910803,AN,Tabuk,SAU,547957,11,Asia,Saudi Arabia,Asia,Middle East & North Africa,Western Asia,Arabie saoudite
610346,273,31.5,4.75,0.604671947996725,AN,Djouba,SSD,111975,9,,,,,,
611086,274,31.75,9.5,0.510347835888917,AN,Malakal,SSD,160765,9,,,,,,
613273,275,32.5,15.5,0.242678851245507,AN,Omdourman,SDN,2395159,12,Africa,Sudan,Africa,Sub-Saharan Africa,Northern Africa,Soudan
606775,276,30.25,13.25,0.337596553829358,AN,El Obeid,SDN,393311,10,Africa,Sudan,Africa,Sub-Saharan Africa,Northern Africa,Soudan
531946,277,4.25,52,0.664834291194425,AN,La Haye,NLD,1406000,12,Europe,Netherlands,Europe,Europe & Central Asia,Western Europe,Pays-Bas
542786,278,8,58.25,0.647640063342723,AN,Kristiansand,NOR,63814,8,Europe,Norway,Europe,Europe & Central Asia,Northern Europe,NorvËge
561483,279,14.5,46,0.62970480130929,AN,Ljubljana,SVN,314807,10,Europe,Slovenia,Europe,Europe & Central Asia,Southern Europe,SlovÈnie
568702,280,17,48.25,0.604808700016954,AN,Bratislava,SVK,423737,10,Europe,Slovakia,Europe,Europe & Central Asia,Eastern Europe,Slovaquie
588259,281,23.75,70.75,0.773455310274254,AN,Hammerfest,NOR,10000,5,Europe,Norway,Europe,Europe & Central Asia,Northern Europe,NorvËge
668108,282,51.5,25.25,0.173902403238709,AN,Doha,QAT,1450000,12,Asia,Qatar,Asia,Middle East & North Africa,Western Asia,Qatar
712830,283,67,30.25,0.2112804251215,AN,Quetta,PAK,768000,11,Asia,Pakistan,Asia,South Asia,Southern Asia,Pakistan
716424,284,68.25,27.5,0.181769637903168,AN,Larkana,PAK,364033,10,Asia,Pakistan,Asia,South Asia,Southern Asia,Pakistan
571274,285,18,-29.75,0.228082490068945,AN,Springbok,ZAF,10438,6,Africa,South Africa,Africa,Sub-Saharan Africa,Southern Africa,Afrique du Sud
580652,286,21.25,-28.5,0.209927074893406,AN,Upington,ZAF,71373,8,Africa,South Africa,Africa,Sub-Saharan Africa,Southern Africa,Afrique du Sud
575584,287,19.5,-33.75,0.435829054507794,AN,Worcester,ZAF,127597,9,Africa,South Africa,Africa,Sub-Saharan Africa,Southern Africa,Afrique du Sud
584235,288,22.5,-34,0.43443443530211,AN,George,ZAF,174582,9,Africa,South Africa,Africa,Sub-Saharan Africa,Southern Africa,Afrique du Sud
616030,289,33.5,-16.25,0.416861513629556,AN,Tete,MOZ,129316,9,Africa,Mozambique,Africa,Sub-Saharan Africa,Eastern Africa,Mozambique
636231,290,40.5,-13,0.463865288561492,AN,Pemba,MOZ,110643,9,Africa,Mozambique,Africa,Sub-Saharan Africa,Eastern Africa,Mozambique
632617,291,39.25,-15.25,0.523723784269709,AN,Nampula,MOZ,388526,10,Africa,Mozambique,Africa,Sub-Saharan Africa,Eastern Africa,Mozambique
596516,292,26.75,-28,0.299137990068024,AN,Welkom,ZAF,431944,10,Africa,South Africa,Africa,Sub-Saharan Africa,Southern Africa,Afrique du Sud
616716,293,33.75,-25,0.393982577222315,AN,Xai-Xai,MOZ,128805,9,Africa,Mozambique,Africa,Sub-Saharan Africa,Eastern Africa,Mozambique
939079,294,145.5,-6,0.894724420751586,AN,Goroka,PNG,39699,7,Oceania,Papua New Guinea,Oceania,East Asia & Pacific,Melanesia,Papouasie-Nouvelle-GuinÈe
935475,295,144.25,-5.75,0.902765975982854,AN,Mount Hagen,PNG,59064,8,Oceania,Papua New Guinea,Oceania,East Asia & Pacific,Melanesia,Papouasie-Nouvelle-GuinÈe
958553,296,152.25,-4.25,0.797464379081221,AN,Rabaul,PNG,8074,5,Oceania,Papua New Guinea,Oceania,East Asia & Pacific,Melanesia,Papouasie-Nouvelle-GuinÈe
943402,297,147,-6.75,0.886655180065921,AN,Lae,PNG,131052,9,Oceania,Papua New Guinea,Oceania,East Asia & Pacific,Melanesia,Papouasie-Nouvelle-GuinÈe
281585,298,-82.5,8.5,0.7110093513673,AN,David,PAN,110037,9,North America,Panama,Americas,Latin America & Caribbean,Central America,Panama
513852,299,-2,34.75,0.384209034230673,AN,Oujda,MAR,409391,10,Africa,Morocco,Africa,Middle East & North Africa,Northern Africa,Maroc
492933,300,-9.25,32.25,0.348719691349702,AN,Safi,MAR,353476,10,Africa,Morocco,Africa,Middle East & North Africa,Northern Africa,Maroc
575168,301,19.25,42.5,0.500559727520202,AN,Podgorica,MNE,145850,9,Europe,Montenegro,Europe,Europe & Central Asia,Southern Europe,MontÈnÈgro
626117,302,37,-18,0.403701616959139,AN,Quelimane,MOZ,188964,9,Africa,Mozambique,Africa,Sub-Saharan Africa,Eastern Africa,Mozambique
599380,303,27.75,-33,0.483337005205227,AN,East London,ZAF,338627,10,Africa,South Africa,Africa,Sub-Saharan Africa,Southern Africa,Afrique du Sud
591455,304,25,-31.5,0.345922072784919,AN,Middelburg,ZAF,18164,6,Africa,South Africa,Africa,Sub-Saharan Africa,Southern Africa,Afrique du Sud
645109,305,43.5,43.5,0.62659299125274,AN,Naltchik,RUS,307866,10,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
640789,306,42,45,0.596114195939718,AN,Stavropol,RUS,363064,10,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
1032371,307,177.75,64.75,0.748920102236849,AN,Ougolni√Ø√© Kopi,RUS,3367,4,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
578822,308,20.5,54.75,0.669946447805022,AN,Kaliningrad,RUS,434954,10,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
601185,309,28.25,57.75,0.71198839953903,AN,Pskov,RUS,201990,10,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
619192,310,34.5,53.25,0.701515611035354,AN,Briansk,RUS,427236,10,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
611988,311,32,54.75,0.720839364623482,AN,Smolensk,RUS,320991,10,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
618505,312,34.25,61.75,0.752573137482008,AN,Petrozavodsk,RUS,265025,10,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
623532,313,36,56.75,0.731972269600991,AN,Tver,RUS,400212,10,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
635078,314,40,59.25,0.754463262065794,AN,Vologda,RUS,294889,10,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
634350,315,39.75,57.5,0.737294581351858,AN,Iaroslavl,RUS,606730,11,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
634309,316,39.75,47.25,0.585556732321328,AN,Rostov-sur-le-Don,RUS,1052000,12,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
634294,317,39.75,43.5,0.508045552016208,AN,Sotchi,RUS,327608,10,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
632137,318,39,45,0.524022833359513,AN,Krasnodar,RUS,649851,11,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
649474,319,45,53.25,0.684242950470159,AN,Penza,RUS,512602,11,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
634338,320,39.75,54.5,0.698636323326465,AN,Riazan,RUS,520173,11,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
632885,321,39.25,51.75,0.664332947496212,AN,Voronej,RUS,844000,11,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
689851,322,59,53.5,0.620681828508775,AN,Magnitogorsk,RUS,413351,10,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
697068,323,61.5,55.25,0.656078693654501,AN,Tcheliabinsk,RUS,1091000,12,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
704327,324,64,67.5,0.806704674028989,AN,Vorkouta,RUS,80039,8,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
663194,325,49.75,58.5,0.746343447516362,AN,Kirov,RUS,457437,10,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
692753,326,60,58,0.729567044725021,AN,Nijni Taguil,RUS,381116,10,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
658098,327,48,46.25,0.559518937868151,AN,Astrakhan,RUS,502533,11,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
678308,328,55,51.75,0.616414049358079,AN,Orenbourg,RUS,550204,11,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
652351,329,46,51.5,0.638887818338293,AN,Saratov,RUS,843000,11,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
659572,330,48.5,54.25,0.680313176955238,AN,Oulianovsk,RUS,640680,11,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
731675,331,73.5,55,0.682012913353516,AN,Omsk,RUS,1135000,12,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
708612,332,65.5,57.25,0.685982799439719,AN,Tioumen,RUS,519119,11,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
770604,333,87,53.75,0.677259800673434,AN,Novokouznetsk,RUS,539616,11,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
767726,334,86,55.25,0.702245951940616,AN,Kemerovo,RUS,477090,10,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
651597,335,45.75,43.25,0.588044145906514,AN,Grozny,RUS,226100,10,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
752393,336,80.75,7.25,0.761760141700506,AN,Kandy,LKA,111701,9,Asia,Sri Lanka,Asia,South Asia,Southern Asia,Sri Lanka
750229,337,80,7,0.7502321264509,AN,Sri Jayawardenapura,LKA,115826,9,Asia,Sri Lanka,Asia,South Asia,Southern Asia,Sri Lanka
887336,338,127.5,36.25,0.567920230780587,AN,Daejeon,KOR,1468000,12,Asia,South Korea,Asia,East Asia & Pacific,Eastern Asia,CorÈe du Sud
885890,339,127,35.25,0.61801755157384,AN,Gwangju,KOR,1440000,12,Asia,South Korea,Asia,East Asia & Pacific,Eastern Asia,CorÈe du Sud
891657,340,129,35,0.528460424844966,AN,Pusan,KOR,3480000,12,Asia,South Korea,Asia,East Asia & Pacific,Eastern Asia,CorÈe du Sud
871357,341,122,7,0.789755974077817,AN,Zamboanga,PHL,773000,11,Asia,Philippines,Asia,East Asia & Pacific,South-Eastern Asia,Philippines
867076,342,120.5,18.25,0.546958873528197,AN,Laoag,PHL,207048,10,Asia,Philippines,Asia,East Asia & Pacific,South-Eastern Asia,Philippines
867069,343,120.5,16.5,0.681785476140001,AN,Baguio,PHL,447824,10,Asia,Philippines,Asia,East Asia & Pacific,South-Eastern Asia,Philippines
880726,344,125.25,6,0.799447790465572,AN,General Santos,PHL,950530,11,Asia,Philippines,Asia,East Asia & Pacific,South-Eastern Asia,Philippines
816044,345,102.75,58,0.722137806429104,AN,Oust-Ilimsk,RUS,100271,9,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
819627,346,104,52.5,0.618531842236266,AN,Angarsk,RUS,243158,10,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
783582,347,91.5,53.75,0.664982081588471,AN,Abakan,RUS,167289,9,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
774271,348,88.25,69.25,0.763315093449571,AN,Norilsk,RUS,165873,9,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
815379,349,102.5,72,0.751622179466667,AN,Khatanga,RUS,3205,4,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
792226,350,94.5,51.75,0.578930371525613,AN,Kyzyl,RUS,108240,9,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
829718,351,107.5,51.75,0.577375882051208,AN,Oulan-Oud√©,RUS,360278,10,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
887392,352,127.5,50.25,0.520578623608206,AN,Blagovechtchensk,RUS,221296,10,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
857121,353,117,53,0.536668380327297,AN,Bukachacha,RUS,3372,4,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
910441,354,135.5,44.5,0.554414467773203,AN,Dalnegorsk,RUS,8123,5,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
987689,355,162.25,69.75,0.81927404372078,AN,Ambartchik,RUS,0,0,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
908371,356,134.75,67.75,0.674837351748438,AN,Bataga√Ø,RUS,4266,4,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
946595,357,148,70.5,0.791555586412098,AN,Chokurdakh,RUS,2506,4,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
932872,358,143.25,64.5,0.725988743205865,AN,Oust-Nera,RUS,9148,5,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
851384,359,115,60.75,0.752569495841409,AN,Lensk,RUS,25589,7,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
881657,360,125.5,58.5,0.746549325684707,AN,Aldan,RUS,24426,7,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
848507,361,114,62.5,0.748387489354972,AN,Mirny,RUS,40308,7,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
875201,362,123.25,66.75,0.735144883394241,AN,Jigansk,RUS,3237,4,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
932852,363,143.25,59.5,0.625953278758309,AN,Okhotsk,RUS,5570,5,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
909015,364,135,48.5,0.54992618806886,AN,Khabarovsk,RUS,579000,11,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
932107,365,143,53.5,0.748345296829939,AN,Okha,RUS,26560,7,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
931360,366,142.75,47,0.666351904133053,AN,Ioujno-Sakhalinsk,RUS,176484,9,Europe,Russia,Europe,Europe & Central Asia,Eastern Europe,Russie
186510,367,-115.5,32.75,0.220305421516638,AN,Mexicali,MEX,885000,11,North America,Mexico,Americas,Latin America & Caribbean,Central America,Mexique
201617,368,-110.25,24.25,0.343205025772367,AN,La Paz,MEX,189767,9,North America,Mexico,Americas,Latin America & Caribbean,Central America,Mexique
221089,369,-103.5,25.5,0.364990820092234,AN,Torre√≥n,MEX,1144000,12,North America,Mexico,Americas,Latin America & Caribbean,Central America,Mexique
209550,370,-107.5,24.75,0.43679608071618,AN,Culiac√°n,MEX,809000,11,North America,Mexico,Americas,Latin America & Caribbean,Central America,Mexique
199482,371,-111,31.25,0.313555696273618,AN,Nogales,MEX,178097,9,North America,Mexico,Americas,Latin America & Caribbean,Central America,Mexique
199473,372,-111,29,0.291444323667692,AN,Hermosillo,MEX,595811,11,North America,Mexico,Americas,Latin America & Caribbean,Central America,Mexique
199469,373,-111,28,0.291149551355788,AN,Guaymas,MEX,103449,9,North America,Mexico,Americas,Latin America & Caribbean,Central America,Mexique
228286,374,-101,22.25,0.544809696236343,AN,San Luis Potos√≠,MEX,992000,11,North America,Mexico,Americas,Latin America & Caribbean,Central America,Mexique
238395,375,-97.5,26,0.508734913429979,AN,Matamoros,MEX,538785,11,North America,Mexico,Americas,Latin America & Caribbean,Central America,Mexique
