INSEE_COM,NOM_COM,val_NORRR1MM_TOT_m,val_NORRR_TOT
34272,Saint-Just,5.90261973493242,724.30473730487
67052,Bœrsch,12.6759744839978,1120.0458228483
67377,Plaine,13.0863035350813,1268.42700793133
53123,Juvigné,10.8656255651291,891.581359863389
50274,Les Loges-Marchis,12.0970252848121,986.270435551967
50462,Saint-Cyr-du-Bailleul,12.2351538777758,1060.45984397595
61369,Saint-Bômer-les-Forges,11.4430631688946,917.464765299506
53053,Champgenéteux,11.1902332482064,844.242408908186
63309,Saillant,11.8008325823978,1065.30683290234
61324,Passais Villages,11.4039725056104,919.493015068629
40150,Léon,11.3775272313256,1117.12474285513
40310,Soustons,11.4913605293634,1118.87026274235
40115,Gousse,10.8685024354472,1027.21166002594
61486,Tinchebray-Bocage,11.6581317034055,932.739797851126
50582,Sourdeval,12.4187631515681,1068.37328134642
50193,Le Fresne-Poret,12.0314525243725,1029.08255685527
50423,Rampan,12.0009268500534,1022.78465823363
14681,Surrain,11.2348032011849,767.942342590878
14035,Balleroy-sur-Drôme,12.284399189288,889.768691288417
14159,Chouain,11.95997006897,844.044302617132
14590,Sainte-Honorine-de-Ducy,12.3191704822893,912.408799087554
14274,Fontaine-Étoupefour,11.2758504594785,740.168887182877
50491,Saint-Jean-de-Savigny,12.174982105013,919.152709127419
14676,Sommervieu,11.4100772281237,781.800772111579
14050,La Bazoque,12.3063823833469,903.325228473843
14364,Lingèvres,12.2677380767704,890.330797209329
14282,Foulognes,12.3224406674395,911.37119301113
14370,Le Molay-Littry,11.9618850872259,850.630899795553
50455,Saint-Clair-sur-l'Elle,12.0998080189271,964.353402093384
14111,Bucéels,12.1122453464781,867.568860846702
14734,Vendes,12.3070633230785,903.697345527514
14021,Arromanches-les-Bains,11.3021392026258,776.291073745195
14692,Tilly-sur-Seulles,12.084092466675,866.054776091294
14026,Audrieu,11.6954801541224,807.399299394248
14169,Colombiers-sur-Seulles,11.305360023828,780.085030190242
14023,Asnières-en-Bessin,11.2453044234224,772.249867174214
50106,Cavigny,11.9828128642232,1007.84871594852
14684,Tessel,12.1886154039985,886.042672845395
14278,Fontenay-le-Pesnel,11.9611895939192,849.425131423743
14346,Juaye-Mondaye,12.2380232263986,882.739451905641
50475,Saint-Georges-Montcocq,12.0030797986934,1027.75489173931
40063,Candresse,11.7176093500933,1225.9457288978
50348,Montmartin-en-Graignes,12.5022434039069,998.087189560732
40315,Téthieu,11.3870386025864,1152.20262755126
14445,Montfiquet,12.2992821724768,900.75854138568
50110,Cerisy-la-Forêt,12.2334295205641,902.325513151941
50641,Villiers-Fossard,12.0599235048536,1008.01860545062
50148,Couvains,12.1704900327222,987.443409082353
14121,Cahagnolles,12.3430695531844,904.196339281174
14205,Cristot,11.5663941095451,789.792105346734
50321,Le Mesnil-Rouxelin,12.0342647480539,1026.10689195371
50473,Saint-Georges-d'Elle,12.2120251160812,996.954810820187
50046,Bérigny,12.2319093624403,977.103817051201
14369,Litteau,12.2909810218607,916.631605305675
14136,Cardonville,11.4636165945773,823.345437376289
14515,Port-en-Bessin-Huppain,11.2417123822736,767.740025922899
14214,Cussy,11.4921381696961,792.179256636103
14044,Basly,11.2361752922881,767.833131953977
14078,Blay,11.4448559256385,789.437243767699
40151,Lesgor,11.0427488127248,1104.12877466514
14275,Fontaine-Henry,11.2556524605519,771.532539059258
14468,Noron-la-Poterie,12.1747342249811,875.012877815541
14622,Saint-Martin-de-Blagny,11.6518547470806,813.248257815016
14014,Colomby-Anguerny,11.2088848183282,757.453585842518
50297,La Meauffe,12.0017047320401,1010.57698215666
79294,Saint-Romans-des-Champs,10.2171857173519,828.694514580099
40237,Préchacq-les-Bains,10.9404643729491,1044.29170016602
14643,Saint-Paul-du-Vernay,12.2968333310277,892.337086973661
40261,Saint-Geours-de-Maremne,11.8037104882125,1228.29471699589
14716,Trungy,12.3157147076271,894.247063015998
14714,Le Tronquay,12.0851092259667,864.030767085438
14168,Colombières,11.2230170710349,766.148426474958
14506,Planquery,12.3364718813605,902.083154345726
14140,Castillon,12.3153687364577,893.742077030663
30091,Congénies,6.22778692496928,734.515652534925
50409,Pont-Hébert,12.0427265728067,1019.31046350052
50468,Saint-Fromond,12.0943645751011,979.941244837269
14336,Hottot-les-Bagues,12.2972653403991,899.700826217934
14038,Banville,11.3054533319196,785.053365494824
14232,Ducy-Sainte-Marguerite,11.5791667440473,791.509401144044
30185,Mus,6.12836444011449,689.912954270665
14103,Le Breuil-en-Bessin,11.7090094564342,820.46307886458
14614,Sainte-Marguerite-d'Elle,12.0747033471014,867.621412837002
40154,Lévignacq,11.3392369653889,1131.17973834651
50356,Moon-sur-Elle,12.0436600425535,930.820430993455
14667,Saon,11.4706802657305,794.075126977045
14664,Sallen,12.2862681421514,937.618822765392
14438,Mondrainville,11.7105644784878,810.275600171118
14661,Saint-Vaast-sur-Seulles,12.3262409781225,906.167558683364
14732,Vaux-sur-Aure,11.3267419311231,774.730994200926
50502,Saint-Lô,12.0387063890728,1041.17418789973
14311,Grainville-sur-Odon,11.9152732278394,843.024886380152
14182,Cormolain,12.2850598161686,930.950397181451
50004,Airel,12.0057634109791,958.622437181289
50488,Saint-Jean-de-Daye,12.2439786083047,998.975200002691
14239,Englesqueville-la-Percée,11.2493892845552,777.289663042828
14236,Ellon,12.0911599499529,862.689700948879
14019,Arganchy,12.1106217005631,866.640569159881
14480,Osmanville,11.7717374754492,899.605053948458
14124,La Cambe,11.2649974358537,772.752102238117
14430,Meuvaines,11.3367787607715,780.711050880409
14705,Tournières,11.9079059406491,842.363464561753
14436,Monceaux-en-Bessin,11.776462771645,824.513156505961
14733,Vaux-sur-Seulles,11.5020954936314,787.845417783082
14652,Saint-Pierre-du-Mont,11.2618862018984,782.295386815177
14739,Ver-sur-Mer,11.3145954122728,784.512679674579
14400,Le Manoir,11.3896598899924,779.196332643699
14250,Esquay-sur-Seulles,11.4343153339852,781.136257212007
14135,Carcagny,11.5194382210089,785.340782462973
14465,Nonant,11.8053263605872,824.482220414131
14663,Saint-Vigor-le-Grand,11.4244061177312,783.969726102337
14728,Vaucelles,11.4433127361574,786.769169700574
14529,Ranchy,11.7994811690226,828.643952081289
14397,Mandeville-en-Bessin,11.2479229004128,769.710012997782
14605,Saint-Laurent-sur-Mer,11.2440866425596,773.203572661709
14191,Courseulles-sur-Mer,11.296869474532,787.831792988408
14586,Saint-Germain-du-Pert,11.4477046143301,815.163495567364
14680,Sully,11.3684251576444,778.679683846921
14453,Mosles,11.2955277615503,772.184801690218
14047,Bayeux,11.5082547296576,793.793533037541
14107,Bricqueville,11.258290678865,768.594073292366
40107,Garrosse,11.2723971741173,1166.62682037678
14439,Monfréville,11.4354612894198,810.20401331281
14613,Saint-Marcouf,11.5366386052872,805.736039801433
14049,Bazenville,11.3788113469106,780.527687286703
14552,Ryes,11.3383566590473,777.158701417509
14569,Sainte-Croix-sur-Mer,11.3148632411206,783.591603816782
14609,Saint-Loup-Hors,11.6871413846062,814.845609375323
14565,Saint-Côme-de-Fresné,11.3268367616918,778.606481839912
14380,Loucelles,11.259472000459,746.022109792288
14679,Subles,11.9467747421325,846.354392033932
14022,Asnelles,11.3123695469597,779.662795249889
14062,Bény-sur-Mer,11.2652621931081,777.755694382469
14312,Grandcamp-Maisy,11.3940648936261,817.425404786012
39514,Serre-les-Moulières,12.1519834963143,1036.20009207802
14378,Longueville,11.2051556166716,762.160142412741
14040,Barbeville,11.5572116666311,799.753201104896
14196,Crépon,11.3317082379356,781.391452058996
14668,Saonnet,11.4672290074678,794.709554789844
14547,Rubercy,11.3084808991189,778.163309404186
40159,Louer,10.7439455804408,995.515019213383
14744,Vienne-en-Bessin,11.4249511645381,781.927324223997
14172,Commes,11.2538826947671,768.878725693133
14711,Trévières,11.2211391105482,767.40333826513
14175,Condé-sur-Seulles,11.8355734597431,827.02007030841
14391,Maisons,11.3018706275517,772.186198019397
14165,Colleville-sur-Mer,11.2310252172202,769.579728827977
14401,Manvieux,11.2860712368125,773.451202582542
14385,Magny-en-Bessin,11.3308090383492,775.221386546616
14709,Tracy-sur-Mer,11.2961911480892,774.740582017901
14318,Graye-sur-Mer,11.3065076492656,786.954688125004
14256,Étréham,11.2572747956813,768.202672398023
14204,Cricqueville-en-Bessin,11.2747604795674,783.639363513982
14298,Géfosse-Fontenay,11.6100798366539,875.929166107659
14745,Vierville-sur-Mer,11.2644263974853,776.922878562299
14272,La Folie,11.5023254319948,795.433068946212
14063,Bernesq,11.3746681409665,783.188530323756
14209,Crouay,11.6051243988174,806.630638472791
14184,Cottun,11.61793617805,807.109818208865
14700,Tour-en-Bessin,11.3619196317234,777.769766718397
14535,Reviers,11.2933494723812,784.651811695218
14003,Agy,12.0231871756488,856.029419437138
50052,Beuzeville-la-Bastille,12.622876684897,996.601058604492
14377,Longues-sur-Mer,11.2741776633274,771.274811705279
14322,Guéron,11.8931695037474,839.256027838208
14138,Cartigny-l'Épinay,11.8206512082301,840.673513353407
14367,Lison,11.9161829372784,891.946634177034
50517,Saint-Martin-de-Varreville,11.9436423963784,951.856576728148
40210,Onesse-Laharie,11.2998119908971,1121.08992024244
50273,Montsenelle,12.5512076478843,999.932564853964
50021,Audouville-la-Hubert,11.8992755838131,950.073381735348
50070,Boutteville,12.0075960532756,960.762673927086
50373,Neuville-au-Plain,12.5838740254347,992.413704652511
60343,Lalande-en-Son,11.4638152799892,828.561937776862
50564,Terre-et-Marais,12.640171703453,995.776557838605
50151,Créances,11.7096267665166,947.161468126244
79144,Juscorps,10.2029568755357,826.430566263786
62661,Bouin-Plumoison,11.9194540441024,971.158805162133
50208,Gonfreville,12.6621752795451,1003.47855698187
50524,Saint-Michel-de-la-Pierre,12.3793134919176,1025.11935628492
80261,Dury,11.0496504337862,700.804790377866
50078,Bretteville-sur-Ay,11.5498099185195,936.530008060324
50006,Amigny,12.1047758834781,1018.78226132002
50552,Saint-Sébastien-de-Raids,12.6209998249065,1004.17715558198
50308,Le Mesnilbus,12.1691033656238,1027.31648311149
50340,Montcuit,12.0701590910619,1033.84389498075
50352,Montreuil-sur-Lozon,12.0327143876063,1024.6339039528
01028,Baneins,11.143789909984,976.222694577286
50427,Ravenoville,12.2255600018571,970.83320188445
50310,Le Mesnil-Eury,12.1526366290493,1017.27370268944
50533,Saint-Patrice-de-Claids,12.5889741894885,1002.60557381784
50449,Saint-Aubin-du-Perron,12.4246136728104,1018.61708572002
63147,Églisolles,11.6988459963674,1078.62219726651
50289,Marchésieux,12.5232120639881,1002.00605295734
50216,Graignes-Mesnil-Angot,12.5380971998172,1002.24699724888
50571,Sébeville,12.2127640199013,972.883909023497
50089,Brucheville,11.9306646879568,957.292653924783
42060,Chenereilles,11.0875262315988,857.282412930425
43268,Yssingeaux,10.6827925123,871.43474489712
50394,Périers,12.6291391987937,1006.27854807903
50232,Hauteville-la-Guichard,12.0286863253557,1029.96706013397
50292,Marigny-Le-Lozon,12.0546107544932,1027.94507230145
50239,Thèreval,11.9993208882763,1026.84400855546
50550,Saint-Sauveur-Lendelin,12.4614237081978,1026.86063681431
45025,Bazoches-les-Gallerandes,9.50662649893895,611.648819540659
50023,Auvers,12.5571000802021,992.47770029215
50036,Baupte,12.6215129953875,998.493862102998
50248,Le Hommet-d'Arthenay,12.2874234537196,1009.94382458673
50510,Saint-Martin-d'Aubigny,12.4407144497074,1011.5224116467
50246,Hiesville,12.0822215611238,965.484209354285
40075,Castets,11.2637970166056,1149.87969797851
40326,Vielle-Saint-Girons,11.387408472524,1110.22138179474
40094,Escource,11.2871417831141,1095.90072558127
95298,Haravilliers,10.2854811094249,683.907462363473
95436,Mours,10.1143580533543,679.407128751884
50324,Le Mesnil-Véneron,12.3613112515722,1005.72488336989
50438,La Ronde-Haye,12.5722657781704,1016.07243717299
50298,Méautis,12.5589797828172,991.075456560399
31157,Cugnaux,8.76810831665073,651.061942109922
02725,Sommeron,11.1669214852661,881.731920130887
40187,Moliets-et-Maa,11.4069989962853,1104.57688475642
50210,Gorges,12.6517506172963,1002.94173374479
60194,Dargies,11.2213749110069,784.801042071047
50606,Tribehou,12.606504064508,997.142649965219
50107,Catz,12.2890152449359,982.144312654063
50181,Feugères,12.1980314852681,1019.47079761286
50161,Le Dézert,12.2296222429996,1009.18960118556
50485,Saint-Hilaire-Petitville,12.3596348404056,984.524125213262
50372,Neufmesnil,12.427956932609,991.672096673783
50016,Appeville,12.5353224535657,991.707527310484
60354,Laverrière,11.189755902315,761.776029990512
50267,Lessay,11.9414193697273,963.297168759834
50024,Auxais,12.6315108531595,996.637912424991
50617,Varenguebec,12.6114404071169,1000.60977004545
50422,Raids,12.6324912976863,998.358522875006
50482,Saint-Germain-sur-Sèves,12.6616032479273,1001.55266598312
50166,Doville,12.6344193293885,1000.82245242186
50609,Turqueville,12.1204185853101,967.482476349499
50479,Saint-Germain-de-Varreville,12.0309111870563,958.139900525751
21066,Bessey-la-Cour,10.6892793972952,823.319834710287
50523,Sainte-Mère-Eglise,12.4212096070333,983.372218784625
50103,Carquebut,12.4165264803411,984.17849225043
50622,Vaudrimesnil,12.5696038572375,1011.97881545652
50182,La Feuillie,12.2238039626791,980.967597740631
50481,Saint-Germain-sur-Ay,11.5328471078018,935.864897154167
60300,Hardivillers-en-Vexin,10.6743368680862,742.543788227612
50265,Laulne,12.5471306425442,1003.88259457527
50215,Gouville sur Mer,11.6560171072135,949.329235242921
50236,La Haye,11.8697329739384,957.443262664796
95422,Montgeroult,10.1412405170897,670.472217435238
34024,Balaruc-le-Vieux,5.20638058463569,624.820198141652
50548,Saint-Sauveur-de-Pierrepont,12.3206772388916,982.36039405744
40104,Gamarde-les-Bains,10.9232845936368,1041.55866356773
60697,Vrocourt,11.0186158267085,792.980240869365
67500,Urmatt,12.9416340613398,1163.85722134322
50328,Millières,12.5248553974505,998.728084113152
39164,Conliège,12.4390796573917,1459.12460705179
50014,Anneville-sur-Mer,11.5553227547591,938.099210204115
67329,Niedernai,10.5493679214985,681.605227715448
02321,Fontaine-lès-Vervins,11.1516745030011,867.940277438484
21586,Saulon-la-Rue,10.615895380777,777.52144306604
67285,Matzenheim,10.4045690680865,660.155425111268
50354,Montsurvent,11.9861329575231,977.118766157929
50528,Saint-Nicolas-de-Pierrepont,12.3627891812239,985.0573387688
50403,Pirou,11.6982368273293,946.650423562506
50368,Nay,12.6660539520431,1000.12533749708
67557,Zellwiller,10.3659820421896,657.084602935073
50364,Muneville-le-Bingard,12.3618016821557,996.208022321124
50198,Geffosses,11.7296531800299,951.955086645169
67412,Rossfeld,10.4525497739817,664.462513859345
50002,Agneaux,11.9860870988682,1031.00609751453
50177,Étienville,12.7414934180776,1001.22540191244
50269,Liesville-sur-Douve,12.4745027360721,987.721397577468
50636,Vierville,11.9879234969574,960.598165095617
50445,Saint-André-de-Bohon,12.6383897921659,997.410863565912
50059,Blosville,12.2020523980962,972.349307605229
17139,Dœuil-sur-le-Mignon,9.9902171259117,816.787891493222
67299,Mollkirch,12.7678438865839,1119.93845114519
50509,Sainte-Marie-du-Mont,11.8527596163088,945.563542161161
50405,Le Plessis-Lastelle,12.6219799371471,1007.61587831985
50629,Vesly,12.3032268184827,987.71903359747
17246,Moragne,9.95085244770184,807.547694516441
17150,Les Églises-d'Argenteuil,9.98014399799922,816.95314795054
17049,Blanzay-sur-Boutonne,9.99614631004279,821.044971339624
17394,Saint-Saturnin-du-Bois,9.99986179991794,813.839005282039
17382,Saint-Pierre-d'Amilly,9.95115603004704,808.072681181558
79137,Granzay-Gript,10.1454890295227,819.853844239108
17482,Vouhé,9.92048946494646,806.214447305537
17234,Migré,9.96145696284206,815.784748819732
17268,Nuaillé-sur-Boutonne,9.97642933301192,818.202081041964
17480,Virson,9.97437952225932,805.737369480299
17007,Anais,9.93765024324156,798.898247475345
17186,Le Gué-d'Alleré,9.89311747865161,799.294229397047
88277,Luvigny,12.7947622879629,1226.90587179494
80774,Vaire-sous-Corbie,10.9030207029677,690.739991243583
17384,Saint-Pierre-de-l'Isle,9.97963302099219,818.423835571932
60368,Longueil-Annel,10.3525002933885,681.453615381326
17352,Saint-Laurent-de-la-Barrière,9.95026215048618,807.502177971778
79328,Thorigny-sur-le-Mignon,10.0471456568921,818.43198732211
79033,Belleville,10.0525118474414,824.304000949554
79350,Villiers-en-Bois,10.2110886588554,840.904838996335
17080,Chambon,9.97294866953797,807.752390121227
79126,Les Fosses,10.2151808456597,834.878380187746
79219,Priaires,10.0364844618729,816.195958517926
67296,Mittelhausbergen,10.4492628719613,655.770783073937
79166,Marigny,10.1902382552671,828.440357567958
79229,La Rochénard,10.1648086085585,820.514012319454
79112,Épannes,10.1488445458365,817.819807242777
17221,Marsais,9.97293112150935,813.822549834371
79335,Vallans,10.1544505411553,819.191658223407
79078,Prissé-la-Charrière,10.1143623030019,827.252713052259
79034,Bessines,10.08124062902,811.724645910329
02586,Parfondeval,11.3468701226127,884.210590265965
17132,Cramchaban,9.96688841722007,806.118639997652
79220,Prin-Deyrançon,10.1125162438222,815.31521143649
79058,Brûlain,10.2223837319644,829.49985259383
17396,Saint-Sauveur-d'Aunis,9.87193921369621,796.306602494871
17114,Coivert,10.0063167654637,822.185358607976
17138,Dampierre-sur-Boutonne,10.0399126638153,826.782319426987
17293,Puyravault,9.94410591974011,807.192911451171
79127,La Foye-Monjault,10.1528181783704,822.629347139084
79273,Saint-Martin-de-Bernegoue,10.2181657057203,825.002410651342
79310,Secondigné-sur-Belle,10.195409528006,833.522212482127
17434,Surgères,9.97217134105815,810.807680810274
17158,Ferrières,9.8484210588111,797.196945691099
79090,Chizé,10.1444882457026,836.225205766441
17057,Bouhet,9.91987737044296,802.934717881751
67181,Handschuheim,11.1113779198166,749.109209649384
79170,Mauzé-sur-le-Mignon,10.0916486994569,815.346295577866
72223,Noyen-sur-Sarthe,9.98815884963468,694.290825894657
60216,Erquinvillers,10.2661846706187,674.469151630888
79031,Beauvoir-sur-Niort,10.1651855768605,827.091437444276
60048,Baugy,10.1348186347088,664.81307357061
17338,Saint-Georges-du-Bois,9.93852211151346,808.839337917171
64536,Thèze,10.9152587533098,1044.11823020305
17103,Chervettes,9.95529110946051,807.791648377074
02256,Dagny-Lambercy,11.2846041537484,871.384520547639
45135,Erceville,9.52899895084504,614.543358825327
17041,Benon,9.88067850059105,801.669689005486
17201,La Laigne,9.92739176311803,803.898228201436
17166,Forges,10.0062318907006,807.468637076287
79125,Fors,10.1545266499676,820.535729776828
28392,Trancrainville,9.6131202680472,618.699710076924
60024,Arsy,10.163956636163,657.315971563711
67078,Crastatt,11.5270298410703,815.528852801155
39388,Nevy-sur-Seille,12.6017478017883,1491.74413285621
72149,Joué-en-Charnie,10.0916410286897,726.057611661513
79334,Usseau,10.1068855604502,819.259377153176
17321,Saint-Crépin,9.94349374389102,806.812294808774
17474,Villeneuve-la-Comtesse,10.0073119354327,822.07241921024
79039,Boisserolles,10.1122191765555,833.287099936629
79346,Le Vert,10.1442394467739,837.386258875524
79055,Brieuil-sur-Chizé,10.1680508531629,835.483300810928
17043,Bernay-Saint-Martin,9.9558667061914,812.663685420509
17471,La Villedieu,10.0279750964814,829.439408162915
79352,Villiers-sur-Chizé,10.1025702929852,834.182449689822
17327,Saint-Félix,9.95246812690045,813.417410286397
17334,Saint-Georges-de-Longuepierre,9.98073654750793,819.981332652192
17473,Villemorin,9.98071885650196,828.050541921681
17439,Taugon,9.99395847232288,773.312686258377
17356,Saint-Loup,9.96512173123155,810.897883489334
79046,Le Bourdet,10.1113002677985,814.300221771594
79162,Magné,10.087338488919,803.246416004772
79129,Fressines,10.3442199853502,832.108121148718
79100,Coulon,10.0987479725946,791.737551993479
79010,Arçais,10.0972427285495,787.158261212862
79304,Sansais,10.0816067162702,799.925216371715
85105,Le Gué-de-Velluire,10.0008011282583,770.713984280354
79337,Le Vanneau-Irleau,10.0859376148619,789.10531036226
79308,Sciecq,10.1878232200546,826.172065060644
79216,Prahecq,10.2569067518606,825.375194140362
60434,Mortemer,10.5123651211038,678.533441364031
79257,Saint-Hilaire-la-Palud,10.0888401213219,805.293711529774
79109,Échiré,10.2433434976423,831.508846466051
79009,Amuré,10.0961732882861,811.590160909226
17303,La Ronde,10.0225211692415,781.802265489628
79293,Saint-Rémy,10.168350626237,818.794652360689
67229,Jetterswiller,11.5737431899085,819.016472545242
79249,Saint-Gelais,10.2397973110929,829.398114613964
17127,Courçon,9.93438219392636,797.799745060369
67182,Hangenbieten,11.1636297575643,759.872437384695
79298,Saint-Symphorien,10.0946101713388,814.31319357013
79003,Aiffres,10.1327233053501,818.410285457254
79130,Frontenay-Rohan-Rohan,10.1018853474627,812.322918172834
17349,Saint-Jean-de-Liversay,9.84351891926141,787.90043084913
79133,Germond-Rouvre,10.3452619940116,872.168135938648
79351,Villiers-en-Plaine,10.2345944927856,820.539169469207
79191,Niort,10.1327674357709,821.262038779933
17322,Saint-Cyr-du-Doret,9.89001951724124,792.1199995592
79128,François,10.2872413665221,831.170481158204
79012,Ardin,10.2766435586041,833.966671671863
79284,Sainte-Ouenne,10.3188812576696,855.953423009414
85168,Oulmes,10.0589513582292,767.585102479494
79086,Cherveux,10.3063672159291,848.521182871952
17182,La Grève-sur-Mignon,10.0086445416306,803.352913308083
79070,La Chapelle-Bâton,10.4078940821858,905.060461411927
79290,Saint-Pompain,10.1403107857342,790.523928839856
79355,Vouillé,10.2602730373017,825.752507025547
79241,Saint-Christophe-sur-Roc,10.3603158785617,879.53416164622
17267,Nuaillé-d'Aunis,9.83279948129645,793.530102289744
79281,Saint-Maxire,10.2446781529257,831.114857206402
79081,Chauray,10.2291345773791,826.498664118684
70443,La Grande-Résie,11.5273768802669,898.008192261639
79254,Saint-Georges-de-Rex,10.098423598168,805.284356689046
67365,Ostwald,10.3932914233842,659.382256657995
79066,Champdeniers-Saint-Denis,10.414437418468,912.135762098266
79320,Surin,10.366179618948,881.11885495182
79117,Faye-sur-Ardin,10.3032814667352,841.441694974523
85080,Doix lès Fontaines,10.0700270547731,762.813934394466
85177,Le Poiré-sur-Velluire,10.1280808240393,764.31207968461
85303,Vix,10.0173012974516,767.184026309412
85139,Le Mazeau,10.078170396018,771.442419873933
85078,Damvix,10.0675520359557,772.38082616767
85123,Liez,10.0640183279417,762.292054878114
85148,Montreuil,10.0613277056162,762.64788607676
72074,Chemiré-en-Charnie,10.1748267239206,756.151111209825
85227,Saint-Hilaire-des-Loges,10.1459470634542,786.440343463163
65288,Lubret-Saint-Luc,9.92163211111534,900.515084452348
85092,Fontenay-le-Comte,10.0824318148457,770.592659858696
85299,Velluire,10.0764713447453,764.054974198817
85111,L'Île-d'Elle,9.85956216755832,783.233848028206
85265,Saint-Pierre-le-Vieux,10.0740949773068,763.679689723038
85028,Bouillé-Courdault,10.0627828329366,764.008979322031
85162,Nieul-sur-l'Autise,10.0921225704786,771.563386501344
72107,Crannes-en-Champagne,10.1135421061697,706.26381673419
85306,Xanton-Chassenon,10.1112621158229,773.685578463199
85244,Saint-Martin-de-Fraigneau,10.0864461921784,766.525653589776
65301,Marseillan,9.96957854007917,894.596130891418
85132,Maillé,10.0616596709349,764.856593264333
85133,Maillezais,10.0659220592675,761.953037231452
67197,Hindisheim,10.3530579899647,657.630124868877
85269,Saint-Sigismond,10.0684965790447,766.058762607821
65114,Buzon,10.3444997745924,918.700230229891
42115,Jonzieux,10.5715077986011,875.780951993992
85020,Benet,10.0942145081729,779.792434483626
17381,Saint-Pardoult,9.97986055997749,817.778715435867
17253,Muron,9.92506599474434,805.069760915383
17449,Tonnay-Charente,10.0356069332677,817.961608194032
17271,Paillé,9.97967240975109,817.845354483132
17018,Ardillières,9.98516332471039,804.921924222765
24493,Saint-Raphaël,10.2558905125519,946.832959719217
17195,La Jarrie-Audouin,9.98364396855932,818.991466818715
17211,Loulay,9.98205332041603,818.708390219167
17012,Annezay,9.95132936985494,808.411778424259
17361,Saint-Martial,9.98700670570671,819.669570004113
65260,Lapeyre,9.90228425038951,899.286786603471
17457,Vandré,9.94773761039364,805.848045385908
17063,Breuil-la-Réorte,9.96101568743011,809.70363969277
17137,La Croix-Comtesse,9.99150385575676,820.442784567414
60056,Beaurepaire,10.2930185333358,673.806728983306
17401,Saint-Séverin-sur-Boutonne,10.0666782977927,829.185035696318
79247,Saint-Étienne-la-Cigogne,10.0083928798422,821.742772290743
17213,Lozay,9.97261115683742,816.885037452833
17254,Nachamps,9.96340791277694,812.277825348108
76693,Le Tilleul,11.1625586666254,799.602725661909
76253,Étoutteville,12.2444564838814,947.923252287661
17124,Courant,9.96348850540171,814.234502226143
17464,Vergné,9.98126478071533,818.984347327782
17448,Tonnay-Boutonne,9.96656939232777,810.033774006456
17174,Genouillé,9.92665928894826,803.942079687709
17340,Saint-Germain-de-Marencennes,9.95484561695658,805.659305659476
17294,Puyrolland,9.95659773149518,810.457646436638
76348,Hautot-Saint-Sulpice,12.351896320305,989.125691470265
17202,Landes,9.98034635395379,813.60569326422
60141,Chantilly,10.4897417856792,693.212946356459
65178,Fréchède,9.99594265774727,888.142371160758
17024,Aulnay,9.98215688053762,823.802474323223
17277,Essouvert,9.98183265895503,817.186407898387
17359,Saint-Mard,9.97470814411548,812.29543533258
17272,Péré,9.96642080470424,807.340814550297
80431,Hérissart,11.2778118547068,716.076339892298
17203,Landrais,9.97708600273189,805.823888782803
17013,Antezant-la-Chapelle,9.98240651609678,818.266227280029
49301,Sèvremoine,9.82488107649826,725.609716957745
11396,Trausse,7.37398226686331,734.34118187153
72177,Maigné,10.0911784668173,703.260345067622
85082,Les Epesses,9.82606110277666,858.039470323154
11027,Barbaira,8.42081175315574,681.207042126243
85048,Chambretaud,9.88058825980048,854.194617773184
85109,Les Herbiers,9.88624102571816,834.136150185941
11213,Maisons,9.55854677571959,981.248443416217
44032,La Chapelle-Heulin,10.0307277271683,777.97728362999
85240,Saint-Malô-du-Bois,9.82479930485035,841.117993141767
42010,Aveizieux,10.9490621059551,849.168894506336
85097,La Gaubretière,9.9405112335107,827.485977422185
85247,Saint-Martin-des-Tilleuls,9.93834531919693,813.710255438885
11392,Tournissan,7.13604297029113,668.033296533471
44028,Le Cellier,10.2259892438582,737.996733438773
44159,Saint-Fiacre-sur-Maine,10.0187145620537,775.031910325272
40085,Commensacq,11.3129413377954,1108.17552294646
85302,La Verrie,9.91196717348674,823.194154823384
85198,Saint-Aubin-des-Ormeaux,9.91127727442608,788.409456460719
40260,Saint-Geours-d'Auribat,10.6926646849466,983.762309070407
40165,Luglon,11.2355635621954,1065.4395052665
42316,Unieux,10.9392776574505,864.413076657895
85151,Mortagne-sur-Sèvre,9.87038000054063,778.98605343541
49218,Montrevault-sur-Èvre,9.80908399028396,722.511244102028
49244,Mauges-sur-Loire,9.74363996154817,708.713245961681
49023,Beaupréau-en-Mauges,9.82951154825776,720.355571516737
44212,Vallet,10.0059674635904,775.340767593
44143,Rezé,10.1040955183084,768.698643970456
44141,La Remaudière,9.98405241339322,766.405746095315
44094,Mauves-sur-Loire,10.2036971561222,744.867276317874
44026,Carquefou,10.1705992027931,735.481804627814
44114,Orvault,10.2518269073961,736.701892631547
44215,Vertou,10.0315239756262,772.231905199368
44084,Le Loroux-Bottereau,10.0691968543559,780.540340440509
44016,La Boissière-du-Doré,9.91821204608471,750.417524022345
12175,Ols-et-Rinhodes,9.85355203219506,924.164935160299
44108,Mouzillon,9.98248862994369,763.649355793023
40067,Carcen-Ponson,11.0797385065997,1116.48580227819
44035,La Chapelle-sur-Erdre,10.1902776550204,728.834938192793
12007,Ambeyrac,10.291541071937,961.073791325303
44162,Saint-Herblain,10.2487702172065,748.665367293592
44201,Sucé-sur-Erdre,10.1646105118093,727.124040897693
44209,Treillières,10.2407362370459,737.391898096847
49069,Orée d'Anjou,9.89089455378191,722.547243679015
