"";"CANTVILLE";"LPRM_1";"LPRM_2";"LPRM_3";"LPRM_4";"LPRM_5";"LPRM_6";"LPRM_7";"LPRM_8";"LPRM_9";"LPRM_Z";"P13_POP_sup20";"LPRM_1_pct_POP_sup20";"LPRM_2_pct_POP_sup20";"LPRM_3_pct_POP_sup20";"LPRM_4_pct_POP_sup20";"LPRM_5_pct_POP_sup20";"LPRM_6_pct_POP_sup20";"LPRM_7_pct_POP_sup20";"LPRM_8_pct_POP_sup20";"LPRM_9_pct_POP_sup20";"LPRM_Z_pct_POP_sup20"
"37";"0213";3811,25352003605;2613,0484595157;461,888091172413;0;56,0210101139611;78,4299298727141;8;0;0;97,6596256237669;7126,3006363346;53,4815146670035;36,667670827591;6,48145671566817;0;0,786116289121018;1,10057004152795;0,112260209163934;0;0;1,37041124992445
"38";"0214";1893,67570440908;1320,05460975483;240,988598010806;0;12,9230769230769;54,3406106889985;0;0;0;28;3549,98259978679;53,3432390491945;37,1848191547225;6,78844448491887;0;0,364032120153295;1,53072893067876;0;0;0;0,788736260332139
"39";"0215";4809,29331595616;2954,77126275795;670,160787708615;9,02900744103923;31,0870223231177;104,352816944715;5,02900744103923;4;0;42,6521739130413;8630,37539448567;55,725192661133;34,2368799466809;7,76514064656805;0,104618942147155;0,360204752425724;1,20913415900067;0,0582710161628947;0,0463479259842599;0;0,494209949897355
"40";"0216";4929,28325500081;3063,56772906692;583,97927779494;3,94106724323494;44,9724241054826;110,936935985644;24,4636477715774;12;0;95,9999999999947;8869,14433696861;55,5778896782008;34,5418634839133;6,58439253672738;0,044435709844158;0,507066097887564;1,25081892650268;0,27582872532142;0,135300537955858;0;1,0824043036468
"41";"0217";4862,71118643176;3139,08493839326;681,408780186813;11,8653213734068;51,754165244927;99,7055777008409;12,9888037887624;0;0;235,999999999979;9095,51877311974;53,4627139773783;34,5124342733511;7,49169780398454;0,130452387262096;0,569007293986107;1,09620550721641;0,142804430541649;0;0;2,59468432627985
"42";"0218";12694,9029561847;7022,3135576879;1504,82088383163;20,149285271757;104,271398303035;201,089210806308;88,139385333492;19,972323587174;0;655,518170732605;22311,1771717386;56,8992969688092;31,4744197656366;6,74469514651057;0,0903102741583707;0,46735050105341;0,901293594947675;0,395045876132154;0,089517121546024;0;2,93807075120601
"43";"0219";9250,99318005136;5526,86540335888;1111,90189356616;4;105,319942213358;274,299468931095;37,4455439704517;13,1011235955056;0;264,498997988406;16588,4255536752;55,7677589721695;33,3176007902352;6,70287779854922;0,024113198609821;0,634900171041392;1,65355939322598;0,225732959703071;0,0789774988175597;0;1,59447921764827
"44";"0220";8558,05056157065;5657,51542915331;1138,82193154826;0;65,6357923734247;223,520653244236;24,0100850846905;17,9881012605784;0;217,777478328192;15903,3200325633;53,8129808370035;35,5744298521887;7,16090683716628;0;0,412717547273337;1,40549679429552;0,150975299720611;0,113109094351031;0;1,36938373800109
"45";"0221";12447,0772277025;7722,97756339028;1754,30068263299;6,76796338358212;111,529163776491;258,036473198655;52,0708110506041;5,52742971536163;0;432,034658526758;22790,3219733772;54,6156269413074;33,8870928300704;7,69756866393681;0,0296966554113987;0,489370724585529;1,13221951624941;0,228477733273936;0,0242534077483353;0;1,89569352741679
"46";"0297";11778,6842593753;4709,26772699476;972,542428775432;1,12442757290422;68,8864425215725;341,093752868754;71,2090804870147;17,5916095949925;0;1168,12008313014;19128,5198113209;61,5765588532591;24,6190911447714;5,08425345174825;0,00587827800580129;0,360124270989348;1,78316856836399;0,372266548532787;0,0919653468669395;0;6,10669353746235
"47";"0298";25663,7753242608;11356,5341196324;2605,73249522241;17,3547249208417;180,653188670782;488,855186012347;174,213763063665;30,0280331586364;0;1041,0030059345;41558,1498408764;61,7538928526073;27,326852044944;6,27008782922147;0,0417600999738724;0,434699786594186;1,1763160484385;0,419204809960788;0,0722554619818541;0;2,50493106627806
"48";"0299";13212,0333157499;5816,4465148001;1464,42771309718;0;134,255196836108;166,032313532448;92,3830915478856;2,5682754180329;2,84068219693975;560,994951351977;21451,9820545306;61,5888698870116;27,1137953593975;6,8265380297943;0;0,62584052370934;0,773971902038687;0,430650609873947;0,0119722056987759;0,0132420500339725;2,61511943244189
"49";"0301";8361,92746175603;4887,02903218443;733,14167447988;0;42,5849686196515;118,625100052891;51,2229505341852;19,0665088551172;0;397,456295330162;14611,0539918123;57,2301455216156;33,4474777447472;5,01771928904454;0;0,291457198389076;0,811885987960657;0,350576697361389;0,13049372663876;0;2,7202438342428
"50";"0302";7910,61020601568;4162,10546965004;692,097099414799;8,98763438570586;78,1716349207378;186,369360218539;80,9270800980644;77,1081643319853;0;601,53379637073;13797,9104454063;57,3319433932792;30,1647520189242;5,01595587355923;0,0651376483509363;0,566546907446869;1,3507071303002;0,58651692528565;0,558839431789882;0;4,35960067106392
"51";"0303";8585,64257323118;4858,60851371858;731,239334003699;0;59,3230830787651;147,193414129403;41,8665169217618;23,7471525120596;0;240,306580111088;14687,9271677065;58,4537387420324;33,0789256934832;4,97850599103889;0;0,403890095596302;1,00213878002492;0,285040335805935;0,16167803830258;0;1,63608232371573
"52";"0304";8337,08688562067;4377,18687807873;721,759858401732;9,31452016707523;50,6273521727639;108,583771676168;56,9412907433253;3,04520206792123;0;420,004470159971;14084,5502290884;59,1931353860513;31,0779315411767;5,12447928163943;0,0661328904052488;0,359453098248071;0,770942414986837;0,404281924641984;0,0216208683869228;0;2,98202259446347
"53";"0305";9266,5875716975;5659,90429566496;853,399071933133;13,155858172338;93,2021975911819;204,477480260218;45,8092810388557;12,8359819271905;4,77868112014453;214,77257890759;16368,9229983131;56,6108568819858;34,5771331213925;5,21353220380522;0,0803709454415159;0,569385032850279;1,24918102602896;0,279855192938329;0,0784167775027919;0,0291936196452081;1,31207519840935
"54";"0306";8757,34636809266;4789,48160425437;938,981477916204;7,97551750054986;86,2075165928017;186,634642372381;53,6445425004671;24,6763465646296;10,0890207715134;709,946910812793;15564,9839473784;56,2631249585559;30,7708740365329;6,03265304410647;0,0512401267326279;0,553855480251374;1,19906736173548;0,344648877774799;0,158537565140155;0,0648187033512018;4,56117984581905
"55";"0307";7430,52382423866;4362,8075311765;655,058664046576;8,15483870967742;55,0803801697384;121,2561964459;33,0322095856307;14,1158446205059;0;361,754424813591;13041,7839138068;56,9747503358975;33,452536554894;5,02276888174089;0,0625285525628456;0,422337776287085;0,929751614098833;0,253279841193051;0,108235535213569;0;2,77381090811217
"56";"0308";8070,57910249;4746,35672747337;842,555634387213;0;113,010036345892;230,752062596884;56,5451204578329;17,1038575667656;0;406,335454025783;14483,2379953437;55,7235827035683;32,7713783961797;5,8174534911191;0;0,780281566747876;1,59323531568748;0,39041767093803;0,118094155272905;0;2,80555670048657
"57";"0309";5365,6;3376,11320754717;497,169811320755;12;28;58,0377358490566;20;4;0;176;9536,92075471698;56,2613461724128;35,4004536094875;5,21310624369877;0,125826776887758;0,293595812738101;0,608558436645822;0,20971129481293;0,0419422589625859;0;1,84545939435378
"58";"0310";2093,174521091;1130,17396975985;118,950410061232;3,97486195313818;7,7484281463034;35,7244182833182;20,1308110476063;0;0;105;3514,87742034245;59,5518497736704;32,1540080805931;3,38419796300159;0,113086787326738;0,220446610782475;1,01637735861177;0,57273152489184;0;0;2,98730190112207
