numer_sta,date,pmer,tend,cod_tend,dd,ff,t,td,u,vv,ww,w1,w2,n,nbas,hbas,cl,cm,ch,pres,niv_bar,geop,tend24,tn12,tn24,tx12,tx24,tminsol,sw,tw,raf10,rafper,per,etat_sol,ht_neige,ssfrai,perssfrai,rr1,rr3,rr6,rr12,rr24,phenspe1,phenspe2,phenspe3,phenspe4,nnuage1,ctype1,hnuage1,nnuage2,ctype2,hnuage2,nnuage3,ctype3,hnuage3,nnuage4,ctype4,hnuage4,X,date.ok,jour.ok,temp
07149,20181204060000,101820,160,3,260,3.4,282.85,282.050000,95,12000,58,6,5,90,7,450,38,mq,mq,100730,mq,mq,1070,282.650000,mq,285.150000,mq,mq,mq,mq,4.700000,5.6,-10,2,0.000000,0,-60,-0.100000,1,1.400000,1.400000,6.600000,mq,mq,mq,mq,5,8,350,7,6,650,mq,mq,mq,mq,mq,mq,"",2018-12-04T05:00:00Z,2018-12-04,9.70000000000005
07149,20181204090000,102180,350,3,300,2,282.65,281.750000,94,30000,3,8,6,90,7,450,38,mq,mq,101080,mq,mq,1430,mq,mq,mq,mq,mq,mq,mq,3.100000,3.1,-10,2,0.000000,0,-30,-0.100000,1.2,2.200000,2.600000,7.800000,mq,mq,mq,mq,4,8,390,5,6,1020,mq,mq,mq,mq,mq,mq,"",2018-12-04T08:00:00Z,2018-12-04,9.5
07149,20181204120000,102300,130,1,10,1.8,284.75,279.450000,70,30000,1,2,2,90,7,800,38,mq,mq,101210,mq,mq,1690,mq,mq,mq,mq,mq,mq,mq,2.900000,6.6,-10,2,0.000000,0,-60,0.000000,0,1.200000,2.600000,7.600000,mq,mq,mq,mq,2,8,660,7,6,1440,mq,mq,mq,mq,mq,mq,"",2018-12-04T11:00:00Z,2018-12-04,11.6
07149,20181204150000,102380,70,3,50,0.9,284.05,279.350000,73,30000,1,2,2,90,7,800,38,mq,mq,101280,mq,mq,1720,mq,mq,mq,mq,mq,mq,mq,1.400000,2.9,-10,2,0.000000,0,-30,0.000000,0,0.000000,2.200000,2.600000,mq,mq,mq,mq,1,8,900,7,6,1410,mq,mq,mq,mq,mq,mq,"",2018-12-04T14:00:00Z,2018-12-04,10.9
07149,20181204180000,102470,90,3,100,1.6,282.95,279.450000,79,30000,3,2,2,90,7,800,38,mq,mq,101370,mq,mq,1570,282.350000,mq,284.850000,mq,mq,mq,mq,2.200000,2.7,-10,1,0.000000,0,-60,0.000000,0,0.000000,1.200000,2.600000,mq,mq,mq,mq,3,8,660,7,6,1450,mq,mq,mq,mq,mq,mq,"",2018-12-04T17:00:00Z,2018-12-04,9.80000000000001
07149,20181204210000,102500,20,0,110,1.2,281.85,279.450000,85,30000,1,2,2,90,5,800,35,27,12,101390,mq,mq,1240,mq,mq,mq,mq,mq,mq,mq,2.100000,3.8,-10,1,0.000000,0,-30,0.000000,0,0.000000,0.000000,2.600000,mq,mq,mq,mq,1,6,750,5,6,1450,5,3,3600,7,0,6000,"",2018-12-04T20:00:00Z,2018-12-04,8.70000000000005
07149,20181205000000,102430,-70,8,130,1.4,281.35,279.850000,90,12810,3,2,2,90,3,800,35,27,12,101320,mq,mq,910,mq,mq,mq,mq,mq,mq,mq,2.400000,3.8,-10,1,0.000000,0,-60,0.000000,0,0.000000,0.000000,2.600000,mq,mq,mq,mq,3,6,680,5,3,4200,7,0,6400,mq,mq,mq,"",2018-12-04T23:00:00Z,2018-12-04,8.20000000000005
07149,20181205030000,102340,-90,8,140,1.9,281.15,280.250000,94,15000,3,2,2,90,7,450,35,mq,mq,101230,mq,mq,660,mq,mq,mq,mq,mq,mq,mq,2.600000,2.7,-10,1,0.000000,0,-30,0.000000,0,0.000000,0.000000,2.200000,mq,mq,mq,mq,1,7,300,3,6,930,7,6,1170,mq,mq,mq,"",2018-12-05T02:00:00Z,2018-12-05,8
07149,20181205060000,102290,-50,8,150,2.2,281.05,280.450000,96,8680,3,2,2,90,7,150,35,mq,mq,101180,mq,mq,450,280.750000,mq,282.850000,mq,mq,mq,mq,3.500000,3.5,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,1.200000,mq,mq,mq,mq,3,7,150,7,6,1740,mq,mq,mq,mq,mq,mq,"",2018-12-05T05:00:00Z,2018-12-05,7.90000000000003
07149,20181205090000,102220,-60,8,170,3.6,281.75,280.950000,95,14000,3,2,2,90,7,1250,35,mq,mq,101120,mq,mq,40,mq,mq,mq,mq,mq,mq,mq,5.700000,5.7,-10,0,0.000000,0,-30,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,7,6,1460,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-05T08:00:00Z,2018-12-05,8.60000000000002
07149,20181205120000,102030,-180,8,170,3.4,284.05,281.450000,84,18000,1,2,2,90,7,1750,35,mq,mq,100940,mq,mq,-270,mq,mq,mq,mq,mq,mq,mq,5.400000,7.4,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,7,6,1820,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-05T11:00:00Z,2018-12-05,10.9
07149,20181205150000,101820,-210,6,190,3,284.55,281.750000,83,19830,0,2,2,90,7,1750,mq,mq,mq,100730,mq,mq,-550,mq,mq,mq,mq,mq,mq,mq,5.100000,5.7,-10,0,0.000000,,mq,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,7,mq,1800,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-05T14:00:00Z,2018-12-05,11.4
07149,20181205180000,101700,-120,5,200,3.1,284.05,281.750000,86,25000,3,2,2,90,5,450,35,27,mq,100610,mq,mq,-760,281.050000,mq,284.850000,mq,mq,mq,mq,5.300000,5.3,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,5,6,470,7,3,4400,mq,mq,mq,mq,mq,mq,"",2018-12-05T17:00:00Z,2018-12-05,10.9
07149,20181205210000,101620,-80,5,200,4.4,283.55,282.450000,93,5070,58,6,5,100,8,250,37,mq,mq,100530,mq,mq,-860,mq,mq,mq,mq,mq,mq,mq,7.000000,7.7,-10,1,0.000000,0,-30,-0.100000,0.6,0.600000,0.600000,0.600000,mq,mq,mq,mq,8,7,240,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-05T20:00:00Z,2018-12-05,10.4
07149,20181206000000,101630,10,0,220,4,284.35,283.450000,94,20000,1,2,2,90,7,250,37,mq,mq,100540,mq,mq,-780,mq,mq,mq,mq,mq,mq,mq,8.100000,8.1,-10,1,0.000000,0,-60,0.000000,0.2,0.800000,0.800000,0.800000,mq,mq,mq,mq,5,7,240,7,6,1700,mq,mq,mq,mq,mq,mq,"",2018-12-05T23:00:00Z,2018-12-05,11.2
07149,20181206030000,101700,70,3,230,2.8,284.75,283.950000,95,12000,3,2,2,100,8,250,37,mq,mq,100610,mq,mq,-620,mq,mq,mq,mq,mq,mq,mq,4.700000,6,-10,1,0.000000,0,-30,0.000000,0,0.200000,0.800000,0.800000,mq,mq,mq,mq,8,7,210,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-06T02:00:00Z,2018-12-06,11.6
07149,20181206060000,101850,150,3,260,2.3,285.05,284.250000,95,10000,21,6,5,90,7,450,38,mq,mq,100760,mq,mq,-420,283.450000,mq,285.150000,mq,mq,mq,mq,3.700000,4.4,-10,1,0.000000,0,-60,-0.100000,0.4,0.400000,1.200000,1.200000,mq,mq,mq,mq,2,8,300,7,6,650,mq,mq,mq,mq,mq,mq,"",2018-12-06T05:00:00Z,2018-12-06,11.9
07149,20181206090000,102030,180,1,230,3.6,285.35,284.450000,94,19330,1,2,2,90,7,450,38,mq,mq,100940,mq,mq,-180,mq,mq,mq,mq,mq,mq,mq,5.900000,5.9,-10,1,0.000000,0,-30,0.000000,0,0.400000,0.600000,1.200000,mq,mq,mq,mq,2,8,350,7,6,600,mq,mq,mq,mq,mq,mq,"",2018-12-06T08:00:00Z,2018-12-06,12.2
07149,20181206120000,102110,90,0,270,3.4,286.55,284.250000,86,54310,3,2,2,90,7,450,38,mq,mq,101030,mq,mq,90,mq,mq,mq,mq,mq,mq,mq,5.500000,6.6,-10,1,0.000000,0,-60,0.000000,0,-0.100000,0.400000,1.200000,mq,mq,mq,mq,6,8,420,7,6,600,mq,mq,mq,mq,mq,mq,"",2018-12-06T11:00:00Z,2018-12-06,13.4
07149,20181206150000,102110,0,5,230,4.2,286.55,283.850000,84,59930,1,2,2,90,7,450,38,mq,mq,101030,mq,mq,300,mq,mq,mq,mq,mq,mq,mq,6.800000,7.5,-10,0,0.000000,0,-30,0.000000,0,-0.100000,0.400000,1.200000,mq,mq,mq,mq,5,8,480,7,6,650,mq,mq,mq,mq,mq,mq,"",2018-12-06T14:00:00Z,2018-12-06,13.4
07149,20181206180000,102150,30,1,220,3.3,285.75,283.950000,89,38580,20,2,2,90,7,450,35,mq,mq,101060,mq,mq,450,284.950000,mq,286.950000,mq,mq,mq,mq,5.000000,5.7,-10,0,0.000000,0,-60,0.000000,0,-0.100000,-0.100000,1.200000,mq,mq,mq,mq,5,6,420,7,6,750,mq,mq,mq,mq,mq,mq,"",2018-12-06T17:00:00Z,2018-12-06,12.6
07149,20181206210000,102170,20,0,230,5,285.25,282.950000,86,33120,1,2,2,90,2,450,35,mq,mq,101080,mq,mq,550,mq,mq,mq,mq,mq,mq,mq,7.300000,7.9,-10,1,0.000000,0,-30,0.000000,0,-0.100000,-0.100000,0.600000,mq,mq,mq,mq,2,6,400,7,6,1800,mq,mq,mq,mq,mq,mq,"",2018-12-06T20:00:00Z,2018-12-06,12.1
07149,20181207000000,102060,-110,8,210,5.7,284.65,281.650000,82,15000,1,2,2,100,7,450,35,mq,mq,100970,mq,mq,430,mq,mq,mq,mq,mq,mq,mq,8.900000,9.9,-10,1,0.000000,0,-60,0.000000,0,0.000000,-0.100000,0.400000,mq,mq,mq,mq,7,6,530,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-06T23:00:00Z,2018-12-06,11.5
07149,20181207030000,101830,-230,7,220,5.8,284.25,282.650000,90,13670,3,2,2,100,7,250,36,mq,mq,100740,mq,mq,130,mq,mq,mq,mq,mq,mq,mq,10.400000,10.4,-10,1,0.000000,0,-30,0.000000,0,0.000000,-0.100000,0.400000,mq,mq,mq,mq,7,7,270,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-07T02:00:00Z,2018-12-07,11.1
07149,20181207060000,101570,-260,6,220,6.2,284.25,282.950000,92,8000,50,5,2,100,7,250,36,mq,mq,100480,mq,mq,-280,283.950000,mq,285.750000,mq,mq,mq,mq,10.600000,12,-10,1,0.000000,0,-60,-0.100000,0,-0.100000,-0.100000,-0.100000,mq,mq,mq,mq,3,7,230,7,7,300,mq,mq,mq,mq,mq,mq,"",2018-12-07T05:00:00Z,2018-12-07,11.1
07149,20181207090000,101370,-200,8,220,6.8,283.95,282.550000,91,8000,50,5,5,100,7,250,35,mq,mq,100280,mq,mq,-660,mq,mq,mq,mq,mq,mq,mq,13.400000,16.3,-10,1,0.000000,0,-30,-0.100000,0.2,0.200000,0.200000,0.200000,mq,mq,mq,mq,4,7,230,7,6,400,mq,mq,mq,mq,mq,mq,"",2018-12-07T08:00:00Z,2018-12-07,10.8
07149,20181207120000,100840,-520,8,210,8.8,284.55,282.650000,88,15000,60,6,2,100,7,450,35,mq,mq,99760,mq,mq,-1270,mq,mq,mq,mq,mq,mq,mq,15.600000,18.1,-10,1,0.000000,0,-60,0.200000,0.2,0.400000,0.400000,0.400000,mq,mq,mq,mq,7,6,450,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-07T11:00:00Z,2018-12-07,11.4
07149,20181207150000,100800,-40,5,290,7.2,282.75,280.850000,88,15600,21,6,2,100,7,450,35,mq,mq,99720,mq,mq,-1310,mq,mq,mq,mq,mq,mq,mq,12.600000,13.3,-10,1,0.000000,0,-30,0.600000,4.5,4.700000,4.900000,4.900000,mq,mq,mq,mq,3,6,460,5,6,900,7,6,1700,mq,mq,mq,"",2018-12-07T14:00:00Z,2018-12-07,9.60000000000002
07149,20181207180000,101190,380,3,260,7.3,281.25,277.450000,77,25000,1,1,1,25,1,1250,31,23,10,100100,mq,mq,-960,281.150000,mq,285.050000,mq,mq,mq,mq,11.800000,14,-10,1,0.000000,0,-60,0.000000,0.2,4.700000,5.100000,5.100000,mq,mq,mq,mq,1,6,1000,1,3,2970,mq,mq,mq,mq,mq,mq,"",2018-12-07T17:00:00Z,2018-12-07,8.10000000000002
07149,20181207210000,101480,280,1,240,6,280.05,276.650000,79,32250,2,0,0,0,0,mq,30,20,10,100380,mq,mq,-700,mq,mq,mq,mq,mq,mq,mq,10.500000,11,-10,1,0.000000,0,-30,0.000000,0,0.200000,4.900000,5.100000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-07T20:00:00Z,2018-12-07,6.90000000000003
07149,20181208000000,101570,80,1,240,8,279.65,276.250000,79,25000,2,0,0,0,0,mq,30,20,10,100460,mq,mq,-510,mq,mq,mq,mq,mq,mq,mq,13.800000,14.2,-10,1,0.000000,0,-60,0.000000,0,-0.100000,4.700000,5.100000,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-07T23:00:00Z,2018-12-07,6.5
07149,20181208030000,101530,-30,8,230,6.2,279.75,277.050000,83,17270,0,2,2,100,8,800,mq,mq,mq,100430,mq,mq,-310,mq,mq,mq,mq,mq,mq,mq,9.700000,15.1,-10,1,0.000000,,mq,0.000000,0,0.000000,0.200000,5.100000,mq,mq,mq,mq,1,mq,600,4,mq,1500,5,mq,2100,mq,mq,mq,"",2018-12-08T02:00:00Z,2018-12-08,6.60000000000002
07149,20181208060000,101510,-20,7,250,6.7,280.85,277.950000,82,20000,3,2,2,90,7,800,38,mq,mq,100410,mq,mq,-70,279.350000,mq,281.250000,mq,mq,mq,mq,11.900000,13.1,-10,0,0.000000,0,-60,0.000000,0,0.000000,-0.100000,5.100000,mq,mq,mq,mq,5,8,700,7,6,1400,mq,mq,mq,mq,mq,mq,"",2018-12-08T05:00:00Z,2018-12-08,7.70000000000005
07149,20181208090000,101580,70,2,240,8.8,281.75,278.650000,81,16640,25,8,6,90,7,800,38,mq,mq,100480,mq,mq,200,mq,mq,mq,mq,mq,mq,mq,13.100000,18.6,-10,0,0.000000,0,-30,-0.100000,0,-0.100000,-0.100000,4.900000,mq,mq,mq,mq,4,8,600,6,6,1300,2,3,3600,mq,mq,mq,"",2018-12-08T08:00:00Z,2018-12-08,8.60000000000002
07149,20181208120000,101540,-30,8,250,8.2,283.25,279.350000,77,20000,25,8,6,100,8,800,38,61,60,100450,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,mq,14.9,-10,,mq,,mq,mq,0,0.000000,mq,mq,mq,mq,mq,mq,5,8,690,5,6,990,mq,mq,mq,mq,mq,mq,"",2018-12-08T11:00:00Z,2018-12-08,10.1
07149,20181208150000,101250,-290,8,230,8.2,283.65,280.850000,83,11660,60,8,6,100,8,450,35,mq,mq,100160,mq,mq,440,mq,mq,mq,mq,mq,mq,mq,13.500000,14.9,-10,0,0.000000,0,-30,-0.100000,0,-0.100000,-0.100000,0.200000,mq,mq,mq,mq,5,8,500,5,6,700,mq,mq,mq,mq,mq,mq,"",2018-12-08T14:00:00Z,2018-12-08,10.5
07149,20181208180000,100930,-310,8,230,9.7,283.95,282.550000,91,6400,51,6,6,100,8,450,mq,mq,mq,99850,mq,mq,-250,280.850000,mq,283.950000,mq,mq,mq,mq,16.500000,16.5,-10,2,0.000000,,mq,-0.100000,0.2,0.200000,0.200000,0.200000,mq,mq,mq,mq,7,mq,300,8,mq,450,mq,mq,mq,mq,mq,mq,"",2018-12-08T17:00:00Z,2018-12-08,10.8
07149,20181208210000,100820,-110,6,270,10.2,284.65,281.850000,83,20000,60,6,2,90,7,450,35,mq,mq,99740,mq,mq,-640,mq,mq,mq,mq,mq,mq,mq,16.500000,16.5,-10,1,0.000000,0,-30,0.400000,0.6,0.800000,0.800000,0.800000,mq,mq,mq,mq,3,6,450,7,6,760,mq,mq,mq,mq,mq,mq,"",2018-12-08T20:00:00Z,2018-12-08,11.5
07149,20181209000000,100820,0,5,260,11.5,283.75,280.050000,78,20000,80,8,6,100,7,800,38,mq,mq,99740,mq,mq,-720,mq,mq,mq,mq,mq,mq,mq,18.900000,18.9,-10,1,0.000000,0,-60,0.200000,0.2,0.800000,1.000000,1.000000,mq,mq,mq,mq,3,8,700,7,6,1400,mq,mq,mq,mq,mq,mq,"",2018-12-08T23:00:00Z,2018-12-08,10.6
07149,20181209030000,100890,60,2,270,9.6,281.95,277.550000,74,17050,25,8,6,75,5,1250,38,23,10,99800,mq,mq,-630,mq,mq,mq,mq,mq,mq,mq,16.800000,16.8,-10,1,0.000000,0,-30,0.200000,0.8,1.000000,1.800000,1.800000,mq,mq,mq,mq,3,8,1050,5,6,1230,5,3,3240,mq,mq,mq,"",2018-12-09T02:00:00Z,2018-12-09,8.80000000000001
07149,20181209060000,100990,100,1,260,9.1,281.95,277.950000,76,14230,1,1,1,60,5,1250,38,20,10,99900,mq,mq,-510,281.350000,mq,285.050000,mq,mq,mq,mq,15.900000,15.9,-10,1,0.000000,0,-60,0.000000,0,0.800000,1.600000,1.800000,mq,mq,mq,mq,3,8,1020,5,6,1290,mq,mq,mq,mq,mq,mq,"",2018-12-09T05:00:00Z,2018-12-09,8.80000000000001
07149,20181209090000,101100,110,1,240,8.6,281.85,279.450000,85,10000,25,8,6,90,7,800,38,mq,mq,100010,mq,mq,-470,mq,mq,mq,mq,mq,mq,mq,13.300000,15.4,-10,2,0.000000,0,-30,-0.100000,0,-0.100000,1.000000,1.800000,mq,mq,mq,mq,4,8,800,7,6,1000,mq,mq,mq,mq,mq,mq,"",2018-12-09T08:00:00Z,2018-12-09,8.70000000000005
07149,20181209120000,101160,60,3,270,9.6,283.45,281.050000,85,7390,80,8,6,90,7,800,38,mq,mq,100070,mq,mq,-380,mq,mq,mq,mq,mq,mq,mq,15.500000,19.3,-10,2,0.000000,0,-60,0.200000,0.2,0.200000,1.000000,2.000000,mq,mq,mq,mq,5,8,600,7,6,930,2,9,600,mq,mq,mq,"",2018-12-09T11:00:00Z,2018-12-09,10.3
07149,20181209150000,101450,290,3,300,5.9,283.65,280.150000,79,12000,2,2,2,75,6,800,32,20,10,100360,mq,mq,200,mq,mq,mq,mq,mq,mq,mq,9.600000,17.1,-10,2,0.000000,0,-30,0.000000,1.4,1.600000,1.600000,3.400000,mq,mq,mq,mq,6,8,700,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-09T14:00:00Z,2018-12-09,10.5
07149,20181209180000,101910,450,1,290,5.5,282.75,279.850000,82,22000,80,8,6,75,6,800,38,20,10,100810,mq,mq,960,281.250000,mq,284.050000,mq,mq,mq,mq,13.200000,13.2,-10,1,0.000000,0,-60,-0.100000,0,1.400000,1.600000,3.200000,mq,mq,mq,mq,3,8,700,1,8,900,6,6,1200,mq,mq,mq,"",2018-12-09T17:00:00Z,2018-12-09,9.60000000000002
07149,20181209210000,102270,350,1,280,3.8,281.35,278.650000,83,30000,3,1,1,60,5,800,38,20,10,101160,mq,mq,1420,mq,mq,mq,mq,mq,mq,mq,7.100000,8.6,-10,1,0.000000,0,-30,-0.100000,0,-0.100000,1.600000,2.600000,mq,mq,mq,mq,2,8,930,5,6,1400,mq,mq,mq,mq,mq,mq,"",2018-12-09T20:00:00Z,2018-12-09,8.20000000000005
07149,20181210000000,102500,230,2,250,3.9,280.85,278.950000,88,30000,1,2,2,60,5,800,38,20,10,101390,mq,mq,1650,mq,mq,mq,mq,mq,mq,mq,5.700000,6,-10,1,0.000000,0,-60,0.000000,0,-0.100000,1.400000,2.400000,mq,mq,mq,mq,2,8,900,4,6,1400,mq,mq,mq,mq,mq,mq,"",2018-12-09T23:00:00Z,2018-12-09,7.70000000000005
07149,20181210030000,102610,100,2,260,3.7,279.85,278.750000,93,18120,0,0,0,0,5,1750,mq,mq,mq,101490,mq,mq,1690,mq,mq,mq,mq,mq,mq,mq,6.200000,6.7,-10,1,0.000000,,mq,0.000000,0,0.000000,-0.100000,1.600000,mq,mq,mq,mq,5,mq,1620,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-10T02:00:00Z,2018-12-10,6.70000000000005
07149,20181210060000,102700,90,3,260,3.7,279.65,278.450000,92,25000,3,8,6,60,5,450,38,20,10,101580,mq,mq,1680,279.050000,mq,282.750000,mq,mq,mq,mq,5.000000,5.9,-10,1,0.000000,0,-60,-0.100000,0,-0.100000,-0.100000,1.600000,mq,mq,mq,mq,1,8,450,4,8,670,4,6,1600,mq,mq,mq,"",2018-12-10T05:00:00Z,2018-12-10,6.5
07149,20181210090000,102830,130,3,270,4.7,280.55,279.050000,90,16590,1,1,1,50,4,450,38,20,10,101710,mq,mq,1700,mq,mq,mq,mq,mq,mq,mq,7.400000,7.4,-10,1,0.000000,0,-30,0.000000,0,-0.100000,-0.100000,1.600000,mq,mq,mq,mq,1,8,330,2,8,650,3,6,1370,mq,mq,mq,"",2018-12-10T08:00:00Z,2018-12-10,7.40000000000003
07149,20181210120000,102840,20,0,310,5.8,282.85,278.450000,74,20120,1,0,0,40,3,800,38,20,10,101730,mq,mq,1660,mq,mq,mq,mq,mq,mq,mq,9.000000,9.7,-10,1,0.000000,0,-60,0.000000,0,0.000000,-0.100000,1.400000,mq,mq,mq,mq,3,8,600,1,6,1000,mq,mq,mq,mq,mq,mq,"",2018-12-10T11:00:00Z,2018-12-10,9.70000000000005
07149,20181210150000,102770,-60,6,290,5.2,283.35,277.750000,68,35000,1,2,2,75,6,800,38,20,11,101670,mq,mq,1310,mq,mq,mq,mq,mq,mq,mq,8.000000,9.2,-10,1,0.000000,0,-30,0.000000,0,0.000000,-0.100000,-0.100000,mq,mq,mq,mq,3,8,900,5,6,1240,1,0,7800,mq,mq,mq,"",2018-12-10T14:00:00Z,2018-12-10,10.2
07149,20181210180000,102830,50,1,300,2.9,281.65,277.250000,74,35000,2,2,2,90,6,1250,35,27,mq,101720,mq,mq,910,279.750000,mq,283.850000,mq,mq,mq,mq,4.800000,7.1,-10,1,0.000000,0,-60,0.000000,0,-0.100000,-0.100000,-0.100000,mq,mq,mq,mq,1,6,1020,3,6,1400,5,3,3700,mq,mq,mq,"",2018-12-10T17:00:00Z,2018-12-10,8.5
07149,20181210210000,102830,-10,7,260,1.4,278.85,277.650000,92,35000,3,0,0,50,4,1250,35,20,10,101710,mq,mq,550,mq,mq,mq,mq,mq,mq,mq,1.800000,3,-10,1,0.000000,0,-30,0.000000,0,-0.100000,-0.100000,-0.100000,mq,mq,mq,mq,4,6,1200,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-10T20:00:00Z,2018-12-10,5.70000000000005
07149,20181211000000,102830,-10,8,270,2.3,277.85,276.650000,92,11450,0,0,0,0,5,800,mq,mq,mq,101700,mq,mq,310,mq,mq,mq,mq,mq,mq,mq,3.000000,3,-10,0,0.000000,,mq,0.000000,0,0.000000,-0.100000,-0.100000,mq,mq,mq,mq,1,mq,690,5,mq,1500,mq,mq,mq,mq,mq,mq,"",2018-12-10T23:00:00Z,2018-12-10,4.70000000000005
07149,20181211030000,102780,-50,6,280,1.5,276.25,275.250000,93,8190,0,1,1,0,2,1750,mq,mq,mq,101650,mq,mq,160,mq,mq,mq,mq,mq,mq,mq,1.900000,3.7,-10,0,0.000000,,mq,0.000000,0,0.000000,-0.100000,-0.100000,mq,mq,mq,mq,2,mq,1620,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-11T02:00:00Z,2018-12-11,3.10000000000002
07149,20181211060000,102700,-90,6,240,1.2,275.45,275.050000,97,6860,0,0,0,75,6,1250,mq,mq,mq,101560,mq,mq,-20,274.750000,mq,281.650000,mq,mq,mq,mq,1.700000,2.3,-10,0,0.000000,,mq,0.000000,0,0.000000,0.000000,-0.100000,mq,mq,mq,mq,6,mq,1440,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-11T05:00:00Z,2018-12-11,2.30000000000001
07149,20181211090000,102690,0,0,280,1.9,277.65,277.250000,97,8850,3,1,1,75,6,1250,35,20,10,101560,mq,mq,-150,mq,mq,mq,mq,mq,mq,mq,2.800000,4,-10,1,0.000000,0,-30,0.000000,0,0.000000,0.000000,-0.100000,mq,mq,mq,mq,6,6,1400,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-11T08:00:00Z,2018-12-11,4.5
07149,20181211120000,102620,-50,8,130,1.7,281.55,278.450000,81,8350,0,2,2,0,5,450,mq,mq,mq,101510,mq,mq,-220,mq,mq,mq,mq,mq,mq,mq,3.600000,3.6,-10,0,0.000000,,mq,0.000000,0,0.000000,0.000000,-0.100000,mq,mq,mq,mq,1,mq,330,5,mq,1350,mq,mq,mq,mq,mq,mq,"",2018-12-11T11:00:00Z,2018-12-11,8.40000000000003
07149,20181211150000,102480,-140,6,140,2,280.75,277.650000,81,15000,3,2,2,90,7,800,38,mq,mq,101370,mq,mq,-300,mq,mq,mq,mq,mq,mq,mq,3.400000,4.2,-10,0,0.000000,0,-30,0.000000,0,0.000000,0.000000,-0.100000,mq,mq,mq,mq,2,8,860,7,6,1260,mq,mq,mq,mq,mq,mq,"",2018-12-11T14:00:00Z,2018-12-11,7.60000000000002
07149,20181211180000,102530,40,2,90,1.7,279.25,277.550000,89,5600,0,2,2,90,7,450,mq,mq,mq,101410,mq,mq,-310,275.450000,mq,281.850000,mq,mq,mq,mq,2.200000,3,-10,0,0.000000,,mq,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,1,mq,450,7,mq,1350,mq,mq,mq,mq,mq,mq,"",2018-12-11T17:00:00Z,2018-12-11,6.10000000000002
07149,20181211210000,102490,-50,7,80,0.5,277.25,276.650000,96,6480,11,0,0,50,0,8000,30,20,11,101360,mq,mq,-350,mq,mq,mq,mq,mq,mq,mq,0.800000,0.9,-10,0,0.000000,0,-30,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,4,0,8000,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-11T20:00:00Z,2018-12-11,4.10000000000002
07149,20181212000000,102460,-30,8,110,2.4,275.55,275.150000,97,1580,3,0,0,10,1,150,36,20,10,101330,mq,mq,-370,mq,mq,mq,mq,mq,mq,mq,3.700000,3.7,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,1,7,150,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-11T23:00:00Z,2018-12-11,2.40000000000003
07149,20181212030000,102470,0,0,140,1,274.45,273.850000,96,5070,1,2,2,90,7,150,36,mq,mq,101330,mq,mq,-320,mq,mq,mq,mq,mq,mq,mq,1.900000,3.5,-10,0,0.000000,0,-30,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,7,7,110,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-12T02:00:00Z,2018-12-12,1.30000000000001
07149,20181212060000,102420,-50,5,120,1.4,273.35,272.750000,96,2270,10,2,2,100,8,150,36,mq,mq,101280,mq,mq,-280,273.350000,mq,279.250000,mq,mq,mq,mq,2.600000,3.3,-10,0,0.000000,0,-60,0.000000,0,0.000000,0.000000,0.000000,mq,mq,mq,mq,7,7,120,mq,mq,mq,mq,mq,mq,mq,mq,mq,"",2018-12-12T05:00:00Z,2018-12-12,0.200000000000045
